MSFT  KO MO LMT MMM MRK MCD MDT LOW MS MET MON  KFT MA
0.020042 0.011709 0.009217 0.046561 0.032509 0.045936 0.022524 0.015785 0.012706 0.019463 0.048138 0.015335 0.003017 -0.001794
0.005171 0.007567 -0.017612 -0.002491 0.006472 0.027027 0.007289 0.028815 0 0.055958 0.006932 0.011939 0.009398 0.027608
0.045782 0.013917 0.009296 0.017483 0.028676 0.019737 0.025084 0.037874 0.052045 0.059227 0.031842 0.047903 0.01825 0.047926
0.009346 -0.010022 0.011842 -0.019871 -0.011657 -0.015161 -0.00298 -0.00092 0.014134 0.037081 -0.013344 0.008953 0.010241 0.023234
0.011696 -0.016065 -0.014955 0.002982 0.011795 -0.018343 -0.022341 -0.041437 0 0.111237 0.003381 -0.012369 0.005793 0.057158
-0.060212 0.004921 -0.00396 -0.026992 -0.018922 -0.016016 -0.014483 0.01569 -0.03615 -0.075587 -0.08902 0.17615 -0.00072 -0.060486
0.031266 0.0069 0.000663 -0.012465 0.008783 -0.004408 -0.011757 0.015763 -0.008134 0.039779 0.021578 -0.036212 0.008285 0.004669
-0.029821 -0.014147 0.025166 -0.000619 -0.014339 -0.021458 -0.007436 0.010863 -0.034624 0.012752 -0.038322 -0.022881 -0.007503 -0.017934
-0.002562 -0.019507 0.020026 -0.013621 -0.011431 -0.008006 0.001498 -0.003684 -0.045304 -0.014166 -0.088171 -0.038082 0.026998 -0.01333
0.017976 0.006632 0.027232 0.007406 -0.014541 -0.002105 -0.013963 0 0.00346 0.003725 0.008947 0.003331 0.010165 0.016212
-0.036831 -0.031804 -0.002466 -0.018068 -0.021511 -0.0218 -0.033547 -0.001233 -0.032266 -0.088547 -0.060368 -0.02554 -0.028799 -0.034166
0.007857 0.017363 0.011743 0.008629 0.002362 0.010784 0.011338 -0.012033 0.050102 -0.054101 0.017786 0.027913 0.002858 -0.103235
0.024428 0.01107 0.028711 0.033719 0.022657 0.002489 0.029148 0.021861 0.024343 -0.041205 0.014265 0.014916 0.020306 -0.015963
-0.062405 -0.021898 0.019002 -0.042965 -0.044311 -0.010642 -0.043573 -0.026589 -0.055608 -0.159718 -0.162447 -0.04723 -0.014665 -0.070504
0.048701 0.009562 -0.011072 0.017805 0.005935 -0.011474 0.028561 0.034537 0.019124 0.287023 0.185978 0.032301 0.003898 0.108407
-0.117131 -0.003927 -0.000589 0.063101 -0.003319 -0.004353 0.000341 0.002428 0.001975 0.042705 -0.097345 0.003704 0.020473 -0.024603
0.00526 -0.021336 -0.007075 -0.04819 -0.021458 0.027322 -0.011921 -0.021193 -0.011829 0.064278 0.044314 0.004072 -0.008302 -0.026387
0.025 0.019668 -0.008907 0.019017 0.012476 -0.014539 0.006549 0.021342 0.029925 0.019776 0.00338 0.004309 0.006278 -0.018573
0.001702 0.006972 0.01438 -0.000485 0.008028 0.020871 0.002055 0.031799 -0.034383 0.037212 0.035928 -0.007445 0.010399 0.029565
0.021518 0.012232 -0.007679 0.001091 0.026486 0.014452 0.01162 0.013502 0 0.175846 0.201951 -0.001271 0.014408 0.054434
-0.024945 -0.007068 0.002381 0.00654 0.02039 0.005559 -0.017905 -0.031856 -0.028586 -0.070435 -0.097385 -0.005346 -0.009807 -0.034191
-0.027857 -0.019059 -0.017815 -0.012874 -0.048806 -0.013476 -0.002064 0.001795 -0.056789 -0.053789 -0.04329 -0.026619 -0.042008 0.051824
0.04269 -0.011236 0.009069 -0.034861 -0.058933 -0.004203 -0.002068 0.007465 0.007663 0.028176 0.011486 -0.002761 0.006774 0.008838
0.037577 0.025568 0.01438 0.009093 0.02015 0.063665 0.016926 0.006817 0.028789 0.006731 -0.018582 0.013184 0.017705 0.019857
0.007027 -0.021237 -0.010632 0.014518 -0.015492 -0.011243 -0.017323 -0.003533 -0.027983 0.051098 0.037868 0.028627 -0.09151 0.003221
0.022008 0.00684 -0.016716 0.006909 0.013965 0.006689 0.008642 0.008567 0.022814 0.053612 0.038513 0.041493 -0.004213 0.140492
0.032563 0.020145 0.029751 -0.027567 0.016295 0.022259 0.001713 -0.021968 0.021774 -0.013799 0.016265 0.019798 0.013077 0.016642
-0.01119 -0.028473 -0.008844 0.026836 0.032831 -0.0039 0.009579 -0.007787 -0.011954 0.032357 0.00128 -0.003573 -0.017464 -0.002954
-0.032922 -0.038762 -0.020226 -0.043068 -0.055997 -0.053507 -0.029482 -0.029882 -0.043135 -0.119441 -0.119885 -0.033588 -0.034776 -0.024997
0.021809 0.014753 0 -0.006411 0.004111 0.024474 -0.003492 0.011201 0.004398 0.101972 0.011987 -0.008905 0.005204 0.038045
0.002603 0.0756 0.004857 -0.00142 -0.025736 -0.012786 -0.002102 0.009231 0.014231 0.003492 0.008256 0.007737 0.014337 -0.013294
-0.008827 -0.012165 -0.038066 0.014086 -0.011007 -0.020109 -0.002633 0.000305 -0.039396 -0.00261 -0.045924 -0.016594 -0.010601 0.000618
-0.045574 -0.028506 -0.021985 -0.036065 -0.040469 -0.00487 -0.019891 0.053337 -0.041011 -0.138247 -0.101119 -0.040423 -0.019048 -0.042063
0.001658 0.001878 -0.002569 0.018377 0.00485 0.001049 0.013111 -0.006655 -0.010545 0.021255 0.004566 0.012992 -0.016181 0.025469
-0.011589 0.014527 0.010947 0.001688 -0.001485 -0.003841 -0.0195 -0.005826 0.005329 -0.012389 -0.081818 0.021764 0.000411 -0.028232
0.005025 -0.010624 -0.015287 0.007646 0.003824 -0.015072 -0.013379 -0.003809 -0.06596 -0.025088 -0.035554 0.01027 -0.033703 0.022388
-0.043889 -0.017507 -0.02652 -0.049904 -0.038942 -0.007829 -0.012828 0.000588 -0.04855 -0.031395 -0.050863 -0.0625 -0.023394 -0.034365
-0.002324 0.023046 0.021262 0.007716 0.043823 0.023314 0.016521 0.014697 0.03446 0.172689 0.145526 0.036145 0.033101 0.056954
-0.012231 -0.016024 0.002602 -0.053466 -0.016667 -0.021732 -0.008583 -0.019119 -0.015375 -0.014046 -0.053648 -0.016021 0.005059 0.008061
-0.03184 -0.030682 -0.018819 -0.013625 -0.006007 -0.067001 -0.029287 -0.060839 0.035784 -0.019761 0.087982 0.005777 -0.040688 -0.042259
-0.016443 -0.005357 0.021164 -0.084433 -0.018778 -0.070661 0.000958 -0.069497 -0.005025 -0.083919 -0.230513 -0.004308 -0.003935 0.014965
-0.022291 -0.028397 -0.023964 -0.049913 -0.057633 -0.031405 -0.007656 -0.080095 -0.07197 -0.081372 -0.105634 -0.059263 -0.028973 -0.046827
0.0057 -0.021668 -0.029861 -0.010173 0.006536 -0.016638 0.011186 -0.012491 -0.038095 0.012813 -0.168988 0.003624 -0.008137 0.002523
0.015113 0.023178 0.03078 0.043808 0.039425 0.021692 0.013733 -0.015625 0.001414 0.067107 0.072886 0.02458 0.000456 -0.00351
-0.05273 -0.047319 0.038487 -0.03293 -0.05154 -0.044454 -0.043086 -0.026455 -0.05226 -0.073196 -0.177989 -0.023719 -0.04328 -0.023658
0.000655 0.033025 0.004473 -0.017693 -0.015996 0.0271 0.024774 -0.032609 -0.002235 -0.044494 0.009917 -0.005276 0.029524 -0.030493
-0.008508 -0.008951 0.008906 -0.010365 0.005737 -0.076957 0.003837 -0.021669 0.021658 -0.040745 0.021277 0.017865 -0.018039 0
0.087789 0.010581 0.046658 0.013221 0.081293 0.057647 0.005352 0.02256 0.069444 0.264563 0.223558 0.064857 0.026849 0.042404
0.038228 0.02094 -0.012651 -0.014065 0.028797 -0.011712 -0.029848 0.034898 0.032126 0.080134 0 0.046098 -0.022018 -0.00431
-0.005845 0.032095 0.014033 0.048814 0.025641 0.09526 0.02234 0.052713 0.033775 0.074189 0.13294 0.005539 0.04409 0.062432
-0.021164 0.009305 0.023313 0.00295 0 0.126508 0.004025 0.052283 0.017937 0.051696 0.025434 -0.031583 0.012129 0.007895
-0.024024 0.001213 0.013789 0.055719 -0.011042 -0.03177 -0.013173 -0.009097 -0.027061 -0.093983 0.080609 0.045759 0.015091 -0.029183
0.04 0.004362 0.018332 0.016251 0.027175 0.015261 0.037725 0.005297 0.062096 0.03342 0.105373 0.00411 0.019239 0.056542
0.00355 0.004825 -0.021487 0.017971 0.009024 0.013153 0.033184 0.026695 0.046894 0.01596 0.206229 0.011557 -0.043758 -0.016197
0.010613 0.012725 -0.009496 0.020646 -0.035163 -0.034125 -0.012811 -0.046527 0.024433 -0.130219 -0.124022 -0.024396 -0.005832 -0.035368
-0.004667 0.010906 0.005392 -0.00645 -0.032442 0.026114 -0.0276 -0.003947 -0.032936 -0.038023 -0.071907 -0.019883 -0.000903 0.00928
0.074443 0.035178 0.019666 0.020065 0.073808 0.047156 0.036842 0.069525 0.060481 0.207016 0.179499 0.056503 0.058717 0.047322
-0.021822 -0.002719 0.006429 -0.015187 -0.020681 -0.00822 -0.029006 -0.009431 -0.011628 0.028244 -0.05304 -0.017081 0.000864 -6.1e-05
-0.002789 0.016583 0.002904 0.005728 0.014907 -0.009009 0.027072 -0.033662 0.034174 0.031449 0.059888 -0.004075 -0.005179 0.01013
0.053132 0.002235 -0.003474 0.061186 0.041004 0.002909 0.019087 0.028501 0.035753 -0.010035 0.02439 0.054633 0.000868 0.032517
-0.037175 0.005574 -0.037769 -0.019128 -0.013717 -0.015228 -0.01873 -0.015395 -0.016213 -0.050682 -0.028175 -0.015974 -0.007802 -0.014187
-0.035852 -0.026164 -0.01087 -0.031846 -0.03338 -0.02246 -0.019815 0.008687 -0.019139 -0.09117 -0.122091 -0.040352 -0.045872 -0.026393
0.050915 0.000683 -0.021978 0.00029 0.021994 0.007533 0.012055 0.015157 -0.01084 0.02892 0.05907 0.004108 0.020604 0.02717
0.05117 0.020705 0.017478 -0.020861 0.018705 0.008972 0.012278 0.010095 0.012603 0.042161 0.028986 -0.013177 0.023329 -0.044184
-0.001036 0.0107 -0.011656 0.023376 0.02922 0.000371 0.020094 0.006085 0.046537 -0.026127 0.053777 -0.004037 0.007014 0.034858
-0.027994 -0.008161 0.003104 -0.02689 -0.000384 -0.02 0.005146 0.002352 -0.011375 0.041108 0.026326 -0.001843 0.001306 0.050646
0.000533 0.000445 0 0.088694 -0.000576 0.007937 -0.012359 -0.00067 0.014644 -0.031172 -0.009471 -0.026212 -0.017391 -0.014479
0 -0.008224 0.008045 0.00696 -0.024578 -0.014998 -0.009653 -0.016773 -0.040722 0.000429 -0.03745 -0.016429 -0.006195 -0.033638
0.022921 0.008292 0.006139 -0.014772 0.011417 0.018652 0.002888 0.031047 0.045137 -0.027015 0.023593 0.030451 -0.018255 0.010376
0.025013 0 -0.004881 0.008528 0.03406 -0.01719 0.019978 0.027134 0.04473 0.117232 0.0926 0.032419 0.013605 0.030658
-0.004067 -0.005779 0.015328 0.00641 0.004141 -0.009506 -0.009882 -0.001933 -0.001968 0.060749 0.065507 0.003261 0.004922 0.020874
-0.012251 -0.011625 -0.004831 -0.011926 -0.007685 -0.014203 -0.022991 0.012266 -0.022189 -0.119747 -0.081626 -0.018298 -0.002226 -0.056572
-0.026873 0.018548 0.024879 0.019476 0.014923 0.022196 -0.01587 0.002551 -0.015885 -0.009294 0.065431 0.009319 0.020527 -0.003853
0.049389 0.001555 0.005329 0.043724 0.01917 -0.015238 0.013902 0.008588 0.036027 0.022175 -0.014199 -0.013243 -0.00962 -0.022725
-0.02834 -0.001774 0.000589 -0.00825 -0.017348 -0.004642 0.025411 0.018606 0.029806 0.04297 0.016204 -0.00197 0.000883 0.008411
-0.030729 -0.015326 -0.003531 -0.015727 -0.034194 -0.019821 -0.01355 -0.034675 -0.048722 -0.0592 -0.104536 -0.032692 -0.008822 -0.068748
0.019344 -0.027972 -0.011813 0.004093 0.025399 -0.066614 0.005422 -0.019885 0.042089 0.048044 0.078749 0.013901 0.012461 0.08245
-0.010016 -0.003713 0.007173 -0.01565 -0.004316 -0.024214 -0.024807 -0.018979 0.017032 -0.089655 -0.053192 -0.004906 -0.013626 -0.021902
0.007455 -0.000233 0.002967 0.033534 0.021674 0.011319 0.019355 -0.008672 -0.025359 -0.02139 0.0926 -0.010113 -0.007576 0.027866
0.10518 -0.003029 0.001183 -0.003619 0.051467 0.009471 -0.017902 -0.004711 0.035346 0 0.037234 0.035883 -0.000449 0.047443
-0.02439 -0.012853 -0.002364 0.012714 0.00614 -0.000426 0.003314 0.012846 -0.013276 -0.031876 -0.038632 0.000986 0.005391 -0.043561
-0.023039 0.000947 0.007109 -0.011914 -0.013949 -0.011519 0.000734 0.022697 0.016819 -0.005331 -0.02027 -0.002463 0.018767 0.01202
0.016056 0.01017 -0.010588 0.025282 0.017153 0.031506 -0.002201 0.034595 0.004726 0.094402 0.077314 0.021605 0.020614 0.063686
0.000494 0.007961 -0.029132 -0.006955 0.001391 0.014226 -0.020584 0.009464 0.011289 0.024707 0.002358 0.025861 0.005587 0.029403
-0.000987 -0.013473 0.00245 0.038966 0.004861 0.002475 -0.016701 0.005 -0.030233 0.092217 -0.077311 0.004241 0.003846 -0.057509
-0.00247 0.016482 -0.012218 -0.015321 0.010366 0.013169 0.007061 0.029229 0.008153 0.046476 0.054281 0.043988 0.03278 0.035223
-0.019812 -0.000695 0.026592 -0.008215 -0.000855 -0.001219 0.007391 -0.021752 0 0.007032 -0.042502 0.009551 0.039571 0.024694
0 -0.004636 0.027711 0.01004 0.012151 0.000813 0.00997 -0.006486 -0.008088 0.047777 0.167449 -0.008792 -0.008723 0.000109
-0.023749 -0.00326 -0.001758 -0.00994 -0.006256 0.02438 -0.005588 0.051912 -0.023022 -0.048053 -0.018547 -0.03391 0.0016 -0.014447
0.005176 0.002804 0.00411 0.03489 0.02246 -0.01547 0.028657 0.011229 -0.027982 0.039057 0.11811 0.004417 0.019569 0.023786
-0.005149 -0.003961 -0.003509 -0.025588 -0.016309 -0.016922 -0.009468 -0.021333 -0.038889 -0.075532 -0.089577 -0.005323 -0.012926 -0.022153
0.029503 0.038597 0.02054 0.015681 0.007105 0.02377 -0.007904 0.016721 0.01051 0.013425 -0.001856 0.047929 0.008333 -0.015361
-0.007039 -0.017342 -0.010351 -0.013234 -0.043507 0.027622 -0.008894 -0.023495 -0.016121 -0.049962 -0.107873 0.008992 -0.020464 -0.041751
0.015696 0.029108 -0.012202 0.004222 0.017562 0.014803 0.001496 0.010226 -0.002643 0.058566 0.059416 -0.009462 0.008437 0.015168
0.007976 0.001336 -0.001176 -0.011624 -0.000345 -0.022265 -0.002053 -0.005656 -0.022258 -0.01656 -0.036077 -0.000889 -0.011952 -0.001269
0.018793 0.024689 -0.005889 0.007757 0.022617 0.010601 0.013842 0.016766 0.080759 0.082281 0.064648 0.003002 0.010484 0.001559
-0.007767 0.012372 -0.004147 -0.000124 -0.003883 0.001166 -0.006089 -0.064782 0.005516 0.022277 0.005433 -0.006872 0 -0.038466
0.003447 0.007719 -0.002379 0.024087 -0.004915 0.012418 0.04418 0.013539 -0.016459 -0.031477 -0.03274 0.024888 -0.00838 0.017393
-0.027478 -0.006809 -0.007752 -0.012124 -0.028351 0.00115 -0.009956 -0.006213 -0.021298 0.003214 -0.001972 -0.02766 0.003219 0.012144
-0.003532 0.013282 0 -0.000491 -0.008488 0.001914 0.02496 0.004689 0.003627 0.004984 -0.007244 -0.030015 0.021259 -0.019395
0.029873 -0.001903 0.016827 0.022348 0.032816 0.014903 0.030834 0.043871 0.03459 0.027984 0.018242 -0.015703 0.015711 0.001485
-0.010325 -0.012285 -0.015366 -0.017776 -0.032291 0.002636 -0.017335 0.006259 -0.020459 -0.014128 -0.035179 -0.062991 -0.015468 -0.007295
0.015897 0.00579 0.020408 0.021766 0.009101 0.005257 0.005361 0.007109 -0.031075 0.028661 0.050641 -0.011016 0.01414 0.028259
0.021516 0.048188 0.005294 0.007712 0.009726 0.030258 0.014794 0.010294 -0.000526 0.030241 0.012211 0.039873 0.011232 0.024519
0.024414 -0.002848 0.005851 0.006338 0.038354 -0.001813 0.014579 0.016012 0.061547 -0.014182 0.000317 -0.008156 0.020299 -0.014745
0 0.013056 -0.004072 0.002495 0.0113 0.006175 0.008856 0.026648 0.020317 0.006691 0.014281 0.014973 0.013514 -0.030737
0.015421 -0.011478 -0.007009 -0.013393 -0.007672 -0.003971 0.010103 -0.017862 -0.014085 -0.012296 -0.055069 -0.01451 -0.007037 -0.005226
0.004602 0.013648 -0.001765 0.015137 0.005882 -0.022834 -0.004099 -0.030406 -0.010345 0.049798 0.060596 0.017178 0.008579 0.005313
0.014201 -0.006431 0.003536 0.019763 0.018212 -0.019187 -0.006142 -0.004982 -0.002489 -0.007372 -0.018108 -0.011098 -0.015163 -0.004276
-0.004065 -0.001214 0.010569 -0.003714 -0.004102 -0.00537 -0.019208 -0.006775 0.003493 0.013562 0.042289 0.00988 -0.001502 -0.010198
0.001361 -0.005873 0.008135 -0.021433 -0.005767 -0.008099 0.006131 0.010676 0.017404 -0.013061 0.007627 0.02754 -0.014291 0.013316
0.021286 -0.013852 -0.016138 -0.012856 0.001989 -0.005054 -0.012187 -0.012617 -0.004399 -0.05552 -0.023009 0.009169 -0.013735 0.032227
0.012417 0.011981 0.005858 -0.008561 0.001985 0.023447 -0.011823 0.002675 -0.020619 0.007861 -0.007747 0.011648 0.003868 -0.021025
0.021901 0.006381 -0.012463 0.006689 0.006933 -0.0042 0.011965 -0.003557 -0.005013 0.007121 -0.029357 -0.003569 -0.000385 -0.017005
0.003858 -0.015954 -0.005409 -0.008457 -0.027705 -0.042945 -0.009938 -0.043129 -0.009572 -0.043771 -0.037967 -0.018142 -0.026214 -0.003532
0.001281 -0.00582 -0.017523 -0.003168 -0.015175 -0.021234 -0.012288 0.006839 -0.028484 -0.010563 -0.016388 -0.039426 -0.017815 -0.017481
0.009808 0.002091 -0.00246 0.002934 0.010786 0.013917 0.005257 0.016672 -0.004188 -0.022064 -0.012921 -0.006616 0.002821 0.00428
-0.007601 0.033799 0.009864 0.01755 0.004573 0.035527 0.01377 0.012754 -0.032072 0.020015 0.04237 0.015047 0.038987 -0.005296
0.024255 -0.014934 0.001832 -0.011259 0.001012 0.010136 0.000172 0.018291 0.020098 0.008562 0.031064 -0.019077 -0.017021 -0.012485
-0.032821 -0.0168 -0.003656 -0.012962 -0.032003 -0.028174 -0.016675 -0.022674 -0.00639 -0.058012 -0.075321 -0.03233 -0.006297 -0.028324
0.002577 -0.003959 -0.005505 -0.001596 -0.007134 -0.00278 -0.007692 0.005423 -0.018757 0.04018 0.018717 0.015105 0.015049 0.021368
0.00557 -0.006276 -0.003075 -0.022495 0.007361 0.01354 -0.008104 0.007192 -0.0071 -0.001805 0.018374 -0.039596 0.004292 0.005808
0.013634 0.007368 0.020358 0.020246 0.024704 0.044008 0.020604 0.033026 0.037954 0.007957 0.001671 -0.006565 0.008935 0.019993
-0.018495 0.005852 -0.003628 -0.001972 0.006112 0.016184 -0.008006 0.0072 0.018548 0.026911 -0.004336 -0.005419 -0.004621 0.028184
0.021842 0.003324 0.001214 0.013215 0.011812 0.031481 0.004035 -0.005147 0.013007 0.016771 0.007035 0.012625 0.000782 -0.004499
-0.003772 -0.006212 -0.006667 -0.016943 0.002335 0.00395 0.004543 0.002874 -0.003082 -0.020275 -0.001663 -0.020932 -0.009382 -0.004996
0.011359 0.024797 0.017694 -0.000124 0.010649 0.003219 0.012698 -0.005159 0.005152 -0.005261 -0.008331 -0.015335 0.050118 -0.008786
-0.02787 -0.0061 -0.022782 -0.013889 -0.008067 -0.037077 -0.013226 -0.012965 -0.045618 -0.048308 -0.057796 -0.01694 -0.024427 0.002653
-0.007274 0.002455 0.019632 0.012324 0.006971 0.03258 0.009399 -0.008757 0.013426 -0.005187 0.029244 0.018066 0.01849 0.003187
-0.028879 -0.007347 -0.016246 -0.031056 -0.031482 -0.009681 -0.020521 -0.017962 -0.012719 -0.026071 -0.052668 -0.008736 -0.026097 -0.03483
0.001332 -0.002673 0.003058 0.005128 0.004425 0.015206 0.004225 -0.009745 0.011809 -0.024857 -0.016094 -0.012944 -0.001942 -0.000932
-0.005319 0.004123 -0.003049 -0.001531 0.001186 -0.036733 -0.004734 -0.002742 0.005305 0.014902 0.027138 0.012277 0.003891 0.013068
-0.002228 -0.008212 0.007339 -0.004727 0.011846 -0.020733 0.004932 0.002139 -0.005277 0.002318 -0.009772 -0.016814 0.010853 -0.013759
0.037517 0.015318 0.011536 0.026826 0.011708 0.013989 0.003856 0.019512 0.021751 0.075944 0.074196 0.030979 0.030675 0.030892
-0.005166 0.004893 -0.001201 0.014875 0.002314 0.012677 0.003318 0.00927 0.016096 -0.001075 -0.003743 0.015636 0.004464 0.002477
0.043704 0.025157 0.01262 0.000739 0.022596 0.02025 -0.006613 0.023407 0.028104 0.032999 0.055328 0.023561 0.01963 0.038812
0.013267 0.005146 0.008309 0.015262 0.022581 0.005774 0.002453 0.002895 0.003495 -0.008333 0.003236 -0.009417 0.007265 0.034229
-0.006137 -0.009254 0.0206 -0.016972 -0.007571 -0.006817 0.010835 0.000866 0.01592 -0.019958 -0.017742 -0.004357 -0.010819 0.008807
0.009881 0.01411 -0.004037 0.012579 0.014622 0.009393 0.007607 0.002308 0.016161 0.012504 0.018062 0.01525 0.006198 0.008786
0.01223 -0.013326 0.003474 -0.085008 0.005639 0.061203 0.006006 0.007482 -0.009157 -0.027523 -0.002258 0.045977 -0.000725 -0.002646
-0.001208 -0.02423 -0.001731 0.014908 0.007321 -0.006745 0.003241 -0.026278 0.009241 -0.000726 0.000647 -0.006743 0.012328 0.002984
0.030645 0.001018 0.006358 -0.011803 0.073604 0.027165 -0.046413 0.008507 0.043373 0.036311 0.058481 0.056575 0.016118 0.02419
-0.082551 0.00366 -0.004021 -0.016855 -0.000144 0.024463 -0.000178 0.019488 0.016166 -0.010161 0.028388 0.001428 -0.008812 -0.002152
-0.014499 0.003241 0.00519 0.006345 0.007059 -0.007099 -0.001961 -0.006847 -0.032727 -0.00708 0.014544 -0.003089 0.004979 0.019734
0.015578 -0.002625 0.008606 0.006975 -0.000429 -0.024374 0.008933 0.000287 0.015508 -0.022103 -0.035986 -0.007509 0.007431 -0.011579
0.014061 -0.002227 0.006257 -0.004796 -0.0166 -0.004997 -0.001063 0.004595 0.001388 -0.00802 -0.020334 -0.005764 0.002459 0.008612
0.00042 0.007914 -0.000565 -0.000803 0.017171 0.002343 -0.014536 0.010863 0.023567 0.044183 0.039963 0.019809 0.001051 0.029488
-0.01218 0.003423 -0.008484 0.001474 0.00887 0.002338 -0.009534 0.001697 0.013995 0.004937 0.01132 -0.005093 -0.00805 -0.000412
0.01318 -0.004815 0.005704 0.013242 0.022972 0.000333 0.001271 0.014116 0.012467 0.028421 0.050368 0.026429 -0.00494 0.03417
-0.002518 -0.002016 -0.001134 -0.003696 -0.001525 -0.005996 -0.002177 0.007795 -0.005717 0.02593 0.030006 -0.025516 0.004965 0.01216
0.001683 -0.006667 -0.005679 -0.015238 -0.002777 -0.007708 0.001454 -0.004972 -0.006192 0.032591 0.008712 0.00607 -0.000353 -0.000591
-0.0147 0.004474 0.007424 0.018568 0.007935 -0.008443 -0.004538 -0.012215 0.011571 -0.016103 -0.040486 -0.00769 0.001059 -0.00739
0.004263 -0.001012 0.003968 0.014003 0.006906 0.025204 0.006565 0.004216 0.049274 0.021931 0.037412 -0.006557 0.011989 0.014195
-0.005942 0.002027 -0.00847 -0.008338 -0.027298 0.016611 0.019384 0.025189 -0.021803 -0.012492 -0.0141 0.0018 -0.002439 -0.009788
-0.012383 -0.008091 -0.002278 -0.011955 0.006064 -0.008824 -0.004443 -0.002184 -0.003 -0.03049 -0.042904 0.002755 -0.005938 0.00173
0.017294 -0.011827 0.003425 0.00585 0.013877 0.013518 0.004284 0.01067 -0.017627 0.003011 0.033333 -0.014933 0.001406 0.008042
0.003825 -0.007016 0.003413 -0.003305 0.003733 0.007807 -0.008532 -0.010828 0.020131 -0.003336 0.035595 0.01904 -0.005263 -0.001713
0.003048 0.007274 -0.004535 -0.010743 -0.017631 0 -0.009143 0.012863 -0.020592 -0.003012 -0.022556 -0.033202 -0.008818 -0.006668
-0.018656 0.004745 -0.002278 -0.008446 -0.017386 -0.003228 -0.013932 0.00027 -0.103373 -0.04196 -0.054945 -0.015017 -0.011032 -0.03292
0.019785 -0.001848 0.006849 0.001893 0.003853 -0.005505 0.013945 -0.012426 -0.023449 0.008409 0.031686 0.011622 0.005398 0.011381
0.002969 0.015429 0.001134 -0.004858 0.013504 0.025073 0.007058 0.013129 0.011506 0.001737 0.023387 0.010377 0.024696 -0.00439
0.000846 0.001216 0.010193 0.011934 0.006216 -0.004447 0.008805 0.015929 0.008408 0.018384 0.031112 0.008436 -0.00978 0.028991
0.031263 0.009915 0.011211 0.00402 0.019795 0.038928 0.002316 0.004518 0.037764 0.01124 0.039519 0.015761 0.016226 0.020835
0.009422 -0.017031 0.016075 -0.002803 -0.001101 -0.001843 -0.006398 0.005291 -0.020794 -0.001347 -0.003339 -0.000836 -0.014231 -0.014572
0 -0.006523 -0.00982 -0.003748 0.001654 0.013846 0.009658 -0.003684 0.016892 0.018213 0.010567 -0.000956 0.007042 0.023013
-0.003653 0.009027 0.001102 0.002015 -0.017336 -0.008194 0.009743 0.008188 0.02468 -0.021862 -0.022698 0.004185 -0.004895 -0.010721
0.005703 0.005287 0.005504 0.012872 0.00294 0.005814 0.002807 0.021221 0.005095 0.010498 -0.006002 0.007621 -0.001405 -0.000435
-0.000405 -0.007686 -0.002737 -0.000265 0.004049 -0.016733 -0.010322 -0.007953 0 -0.011059 -0.000262 -0.019144 -0.002815 -0.014666
-0.001216 -0.005911 0.003293 4e-04 0.002503 0.003403 0.003032 -0.009568 -0.009217 -0.018638 -0.008403 0.010602 0.000353 -0.004618
-0.026369 -0.004921 -0.0093 0.008269 -0.027462 -0.019735 -0.010669 -0.011749 -0.029767 -0.052141 -0.073888 -0.023128 -0.009877 -0.009673
-0.005833 0.026169 0.009387 -0.013757 0.00656 -0.018874 -0.004853 0.007662 0 -0.013115 0.004003 -0.00598 -0.002137 -0.001096
0.010478 -0.004418 -0.003829 0.004292 0.006234 -0.0185 0.003612 -0.001835 0.021572 0.020672 0.029621 0.001473 -0.000714 0.014717
0.021153 0.007463 0.015925 0.005342 0.004647 0.015212 0.010257 0.016811 0.014547 0 0.012725 0.008214 0.00393 0.013029
0.008123 0.009209 0.001081 -0.014745 0.004765 0.008795 0.001425 -0.004908 0.006938 0.005425 0.03032 0.014105 -0.058719 0.006794
-0.001612 0.004364 0.00378 -0.014022 0.020784 0.018728 -0.0201 0.014019 -0.002297 0.026978 0.006363 0.000959 0.015123 0.013786
0.008878 -0.000988 -0.003228 0.00588 0.016535 0.012995 -0.004357 -0.00128 0.006446 0.003152 0.014489 -0.050072 -0.024581 0.006134
-0.0056 0.026493 -0.002698 0.028276 -0.005243 0.018148 -0.008386 -0.028454 -0.019671 0.006285 0.00831 -0.016015 -0.003436 -0.013185
0.005632 0.012619 -0.008269 -0.000661 0.007568 0.010756 -0.002942 0.019525 -0.003266 -0.002429 0.0188 0.000641 0.000383 -0.003927
0.008 0.00556 -0.004447 0.001455 0.001609 -0.005777 0.01383 -0.012422 -0.007023 -0.000348 -0.005056 0.021901 -0.001149 0.02904
0 0.004194 0.017867 0.006077 0.009373 -0.016208 0.027101 -0.008124 0.018388 0.049061 0.037348 -0.006141 0.007285 0.026772
0.003968 0.01424 -0.011519 0.044643 -0.0065 -0.004974 -0.000177 0.000528 0.002778 0.029851 -0.021553 0.004035 0.009517 0.002002
-0.001581 0.006365 -0.00333 0.006536 -0.003605 -0.004061 0.009564 -0.010827 0.014312 0.010628 -0.01577 0.003768 0.007919 0.015304
0.001583 -0.014137 0.004454 -0.01049 -0.001072 -0.001882 -0.015088 0.000534 -0.00091 0.00733 -0.027467 -0.011887 0.000748 -0.004249
