COP CVX CVS CAT CL CPB C CSCO COF COST CMCSA
-0.013391 -0.00954 0.022333 0.011004 0.01483 -0.003531 -0.001494 0.006045 -0.000788 0.01815 0.013213
-0.015027 -0.010858 -0.017684 -0.005714 -0.017139 0.002899 -0.008764 0.01352 -0.013291 -0.008138 -0.000373
0.013287 0.013456 0.025768 0.017926 0.005323 -0.002891 0.003451 0.040514 0.007877 0.019535 0.020127
0.016351 -0.004018 0.000688 -0.000672 -0.004747 -0.000322 -0.010316 -0.008547 0.009854 0.011688 0.000365
-0.004779 -0.000702 -0.013067 0.003632 0.006421 -0.001289 -0.002823 0.007663 -0.009085 0.013636 -0.00767
-0.03041 -0.01966 -0.008014 -0.01863 -0.010208 0 0.003702 0.000475 -0.009847 0.004484 -0.004049
-0.018158 -0.00949 0.015806 -0.002458 0.006262 0.007099 0.006726 -0.008551 -0.007773 -0.002604 -0.011086
0.001177 -0.003615 0.039765 -0.008762 0.034773 0.00769 0.006034 -0.000479 -0.008871 0.002797 -0.001495
-0.006885 -0.012155 0.001663 -0.013812 0.013088 0.011129 -0.00407 -0.020134 -0.001511 -0.013018 -0.014222
-0.001184 -0.006795 0.009296 -0.006303 0.007682 0.006289 0.010755 0.018591 0.046799 0.016959 -0.003417
0.018453 0.02034 -0.011184 0.000705 0.001559 -0.009687 -0.003192 0.001921 -0.075845 0.004817 -0.005714
0.011137 0.021203 0.016966 0.013239 -0.020066 0.014831 0.007259 0.018696 -0.009025 0.019178 0.021839
0.013809 0.002662 -0.028132 0.032666 0.000353 -0.00653 -0.003603 0.008941 0.008379 -0.004885 0.015373
0.010864 0.021947 -0.003702 0.008211 -0.000353 0.004382 0.006594 -0.008862 0.011561 0 0.003323
-0.01572 -0.009699 0 0.017757 0.000706 0.006544 0.001902 0.017412 -0.025 0.016 -0.009937
-0.017438 -0.00752 0.00777 -0.004985 0.005468 -0.00743 -0.000211 0.002775 -0.010989 0.002147 0
-0.013269 -0.003172 -0.00704 -0.020303 0.010175 -0.004991 -0.003797 -0.012454 -0.000864 -0.010714 -0.006691
0.016641 -0.001414 -0.005064 0.025569 0.007642 0.012226 0.00953 0.000467 0.013963 -0.004332 -0.004865
0.010582 0.002478 0.000679 0.000656 -0.01172 -0.002478 0.002098 -0.000467 -0.001706 -0.003082 -0.003761
0.010471 0.016599 -0.01492 -0.009966 0.008022 0.011487 0.000837 -0.002335 0.002197 -0.006365 0.002642
0.021697 0.011117 0.024785 -0.001589 -0.000519 -0.012585 -0.003556 0.015449 0.004629 0.002379 0.006024
0.010301 -0.006013 -0.003023 -0.006766 -0.009694 -0.004974 -0.00084 -0.016598 -0.014307 -0.009129 -0.022081
0.016471 0.013308 0.012803 -0.016028 0.007866 0.01687 0.00063 0.011252 0.005658 0.007555 0.01416
-0.004938 -0.002047 -0.008649 -0.017239 0.010753 -0.006759 -0.007348 0.018544 -0.010519 -0.008413 0.001132
-0.020627 -0.009229 0.002349 -0.008149 -0.020247 0.002165 -0.001058 -0.013655 -0.004697 -0.001107 -0.013947
0.019953 0.006383 -0.012387 0.023534 0.012785 0.007716 0.003811 -0.003692 0.007203 0.002954 0.00841
0.011489 0.00977 0.009153 0.02449 0.000692 -0.006738 0.016874 -0.00139 0.013317 0.006996 0.00417
0.021642 0.010015 -0.002687 0.00664 0.001901 -0.002775 0.001037 0.00603 0.002555 0.008044 0.020763
0.010367 -0.001513 0.052543 -0.001979 0.000862 0.003711 -0.008496 -0.023513 0.002306 0.026297 0.013314
-0.019182 -0.012792 -0.00224 -0.00965 -0.008272 -0.017038 -0.003971 -0.017469 0.006176 -0.015727 0.00438
0.011219 0.018244 -0.010904 0.007074 0.004344 0.001891 0.005665 0.00865 0.005055 -0.022801 0.005451
0.009895 -0.004354 -0.017185 0.016037 -0.012803 0.001887 -0.009597 0.001906 -0.007903 -0.003491 -0.003253
-0.000445 -0.013286 -0.003959 0.015393 -0.003155 0.010989 0.002739 -0.000476 0.004828 0.00424 -0.010152
-0.002822 0.001875 0.015899 -0.011562 -0.004923 -0.00559 0.009454 0.007612 0.007808 -0.006976 0.023077
0.017724 0.009187 -0.012064 -0.006369 -0.006007 0.001562 0.006243 -0.015109 -0.00584 -0.003698 0.005371
0.033806 0.026129 0.004951 0.032178 0.008532 0.000312 0.002689 0.029243 0.007193 0.026164 0.026709
0.001982 0.0023 -0.015107 0.00076 0.003349 0.008728 -0.005157 -0.009781 -0.002143 -0.009222 -0.003122
-0.012998 -0.016063 -0.008378 -0.009497 0.005797 -0.004017 0.001451 -0.010818 -0.003102 0.001095 -0.005567
0.03779 0.024155 -0.010774 -0.001283 -0.001405 0.002172 -0.006004 -0.016643 0.030154 -0.016044 0.004899
-0.03669 -0.00797 -0.003744 -0.006293 0.008442 -0.00774 -0.000208 -0.018859 -0.006156 0.00945 -0.010097
-0.022766 -0.00951 -0.012299 -0.031662 0.000174 0.000936 -0.01125 0.008871 -0.008532 0.001101 0.01407
-0.016117 -0.003145 0.01522 0.013613 0.027899 0.002182 0.00611 0.012702 0.004362 -0.000367 0.012834
-0.014296 -0.003985 0.012266 -0.011718 0.008312 0.001244 0.018639 0.01206 0.005399 -0.002935 0.042808
0.010727 0.017339 0.000337 0.009059 -0.005384 -0.001553 0.037383 -0.00143 0.011441 0.001288 0.01642
0.013453 0.002458 0.005047 -0.001452 -0.006258 0.012134 -0.00981 0.000477 -0.013158 -0.005695 -0.026171
0.020354 0.026647 0.008704 0.024461 0.010723 0.003689 0.002831 0.020515 -0.00152 -0.002587 0.000664
-0.024284 -0.014331 -0.004315 0.008002 -0.000505 -0.005819 0.00504 0.004675 0.002343 -0.000371 -0.0063
-0.014074 0.001615 0.009333 0.009091 0.007414 0.001848 -0.009428 0.017217 -0.004908 0.029096 0.014348
0.004508 0.005645 0.022457 0.014846 0.009032 0.009533 0.020049 -0.005032 0.007868 0.02107 0.0125
0.001795 -0.005453 -0.005168 -0.001 0.007956 0.002437 -0.004169 0.00046 0.005671 0.004938 0.009097
0.002986 0.013708 -0.003571 0.015519 -0.012169 -0.001215 0.003788 -0.003676 0.00707 -0.004222 0.01642
0.008039 0.000318 -0.008798 -0.002095 -0.009655 0.000608 -0.000993 -0.042897 0.003913 0.003356 0.022173
-0.012258 -0.002704 -0.017752 -0.016673 -0.00706 -0.003953 -0.016302 -0.033735 -0.005159 -0.013028 -0.010846
-0.025269 -0.021209 -0.02075 -0.022733 0.002878 -0.004884 -0.009903 0.014464 -0.008988 -0.014806 0.004699
-0.025617 -0.013359 0.01162 -0.00437 0.006921 0.002761 0.010614 0.010816 0.006046 0.005794 0.004365
0.017632 0.007596 -0.014189 -0.001678 0.015926 0.006118 0.000606 -0.017023 -0.008091 -0.005581 0.000311
-0.017481 -0.025565 -0.010624 -0.01849 0.006271 -0.004257 -0.014332 -0.001484 -0.019576 -0.022267 -0.013967
-0.011179 -0.004072 -0.009352 -0.016994 -0.014431 -0.000305 -0.002048 0.005451 -0.003209 -0.009998 -0.008813
0.004484 -0.003918 0.000699 -0.024658 -0.010482 -0.002749 0.001436 0.028586 -0.001669 0.013653 0.002223
-0.002392 -0.004276 -0.016422 0.001237 0.008744 0.033691 0.00082 -0.012937 -0.021617 -0.001661 -0.007288
0.002078 -0.002061 0.02167 0.011665 -0.009335 0.001185 -0.006347 -0.011165 0.006226 -0.008686 -0.007022
-0.024721 -0.008606 -0.022253 -0.001763 0.006058 0.022492 0.002679 0.005891 -0.006308 0.003169 0.000643
0.026165 0.032813 0.020626 0.005028 0.002676 0.01042 0.008426 0.001464 0.016604 0.010965 0.02345
0.011315 0.005715 -0.003833 0.00622 0.013011 0.005443 0.01019 -0.010234 0.003363 0.000551 0.013183
-0.023322 -0.023065 -0.03148 -0.030368 -0.008233 -0.011966 -0.011095 -0.026588 -0.012328 -0.015984 -0.010223
0.021136 0.022926 0.007584 0.010948 0.001826 0.014706 0.005712 -0.004552 0.00303 -0.011763 0.005634
0.006478 0.003178 0.024014 0.004661 0.007126 0.012504 0.010751 0.041667 0.009182 0.024561 0.037348
0.012716 0.012838 0.023451 -0.006549 -0.009051 0.008981 0.006221 -0.002927 0.002155 -0.014383 0.005701
-0.030538 -0.023045 -0.014706 -0.047796 -0.010462 0.002503 -0.010371 -0.027397 -0.020428 -0.016464 -0.027148
-0.010233 -0.007077 -0.016314 -0.01226 0.010404 0.00222 0.002821 0.014588 0.008293 -0.001141 0.017173
-0.022294 -0.029866 0.008821 -0.025409 0.008636 -0.011628 0.003818 -0.01289 0.006047 -0.00419 -0.000603
0.009418 0.012069 0.029381 0.002248 0.005599 -0.017087 0 -0.001005 0.002404 0.022184 -0.008145
-0.008512 -0.005703 -0.007475 0.009418 0.007205 0.00342 -0.003604 0.004022 -0.002039 -0.007671 -0.006083
-0.015519 0.001043 -0.008901 -0.017772 -0.003089 -0.008236 -0.008841 -0.024537 -0.001442 -0.013763 -0.006426
-0.028845 -0.014065 0.000691 0.000151 0.001305 -0.000286 -0.022704 -0.00616 -0.007101 0.006117 -0.002156
0.026766 0.018492 0.011391 0.017338 -0.017101 0.004297 -0.008504 0.012913 0.000727 0.00665 -0.003086
0.038513 0.027667 0.022526 0.049941 -0.001657 0.011979 0.01841 0.031107 0.014172 0.016799 0.008359
-0.009393 -0.012115 0.007677 -0.004234 0.007303 -0.007046 -0.006574 -0.011869 0.001075 -0.002228 0.006755
-0.032205 -0.020439 -0.014574 -0.008505 -0.005437 0.007664 -0.011166 -0.008008 0.003818 -0.003721 -0.014334
-0.006757 0 0.011092 0.014868 -0.003148 0.010141 0.003973 -0.004541 -0.001664 0.024837 -0.001856
0.017857 0.013389 -0.010638 0.020848 0.002825 0.007808 0.007498 0.017233 0.013452 0.016035 0.00434
0.015205 0.00652 -0.007728 -0.002622 -0.000663 -0.003597 -0.004135 -0.018934 -0.001997 -0.008788 -0.014815
0.008229 0.000852 -0.011175 -0.001937 -0.003814 0.003055 -0.008927 -0.004063 0.005061 0.004161 -0.011278
0.013712 0.016522 0.021575 0.004713 0.002331 0.010521 0.01173 -0.00051 0.005973 0.014414 0.000634
0.010467 0.007038 -0.019444 -0.011451 -0.001329 0.013973 -0.01118 -0.015306 -0.017462 -0.011545 -0.019949
0.022151 0.020965 0.011966 0.014794 -0.013138 -0.005944 0.001884 0.004145 0.005806 0.007367 0.026817
0.028531 0.017764 0.028716 0.023243 0.01365 0.001087 0.021108 0.027348 0.022971 0.019533 0.026589
-0.00667 -0.006245 0.00821 0.001075 -0.004156 0.007602 -0.012485 -0.019086 -0.016006 -0.000437 0.003525
0.019686 0.011118 -0.003257 0.003894 -0.000334 0.016438 0.014922 0.024066 0.007841 0.007877 0.000305
0.011224 0.018008 -0.011438 -0.021934 -0.001837 -0.00053 0.000817 -0.02 -0.021366 -0.012678 -0.01313
0 0.001565 -0.004959 0.007111 0.021081 -0.000265 0.005305 0.001531 -0.000475 -0.01759 -0.001238
-0.005624 -0.004689 0.01196 -0.014528 -0.002458 -0.01413 -0.003856 -0.012226 0.005698 0.005551 -0.003717
0.002232 0.009265 0.027905 0.009507 0.012155 0.014873 0.005297 -0.021661 0.003069 0.002671 -0.009328
0.008465 0.016026 0.021399 0.001774 0.000325 0.010125 0.00527 -0.01476 0.000824 0.007459 0.016949
0.000589 -0.006585 0.000625 -0.028474 -0.003569 -0.015299 -0.015524 -0.023007 -0.00341 -0.014983 -0.010494
-0.012803 0.001079 0.002813 -0.022577 0.002931 -0.012858 -0.01966 -0.013143 -0.013332 -0.014853 -0.017467
0.005516 0.022174 -0.012777 -0.007317 -0.009578 -0.01384 -0.006058 -0.00444 -0.005381 -0.027793 -0.014286
-0.034099 -0.022748 -0.000947 0 -0.002131 0.007155 -0.0248 0.001672 -0.001322 0.008221 0.025443
0.004144 0.010483 -0.008531 0.008383 -0.000164 0.002459 0.003233 -0.005008 -0.002046 -0.020015 0.004083
0.007184 0.006712 0.023223 0.023751 0.023 -0.006541 0.015038 0.006711 0.035826 0.017209 0.020644
-0.022158 -0.010153 -0.000624 -0.028684 0.002891 -0.004664 -0.002963 -0.006667 0.003494 -0.00818 -0.004291
-0.012417 -0.013319 -0.001872 -0.010568 -0.006085 -0.009096 -0.003821 -0.02349 -0.098294 -0.014808 -0.008926
0.033789 0.028239 0.020944 0.031748 0.005478 0.012796 0.011293 0.028064 0.000257 0.015221 0.017081
0.025388 0.010261 0.014084 0.001985 -0.023192 0.014831 -0.000211 0.006685 0.007849 0.011994 -0.004885
0.01705 0.008215 -0.003623 -0.007501 -0.019786 -0.017321 0.001686 -0.007194 0.004596 -0.012407 -0.002148
-0.003353 0.003407 -0.000303 0.008413 -0.008915 0.002479 -0.004629 -0.013935 -0.038506 -0.035252 0.046125
-0.000882 -0.024804 -0.012125 0.006929 0.012729 0.010165 0.02156 0.022046 0.026831 0.01069 0.012934
0.010155 -0.004088 0.003989 -0.004775 -0.005866 -0.002448 -0.000414 -0.011062 -0.004376 0.017158 -0.002321
0.000437 0.007145 0.002445 -0.016368 -0.013318 0.004362 0.00414 -0.022371 0.017453 -0.009666 -0.005527
0.005242 -0.004226 0.01189 0.014919 0.00803 -0.002172 0.004329 0 0.009911 0.003636 0.019011
-0.003622 -0.007124 0.021392 0.027986 -0.01322 0.004625 0.004926 0.004577 0.015979 -0.02746 0
-0.00378 0.002443 -0.00295 0.005087 0.003779 -0.005957 0.000619 -0.018223 -0.019814 0.015294 0
-0.013281 0.017819 -0.009467 0.001094 0.009583 -0.010079 -0.005567 0.009861 -0.00897 -0.005987 -0.005741
0.000296 0.005536 0.012545 -0.021591 -0.001525 0.026417 0.001659 -0.00672 -0.014321 0.003691 -0.011259
0.018779 0.004167 -0.021239 -0.043017 0.001358 0.004558 -0.009936 0.143816 -0.034028 -0.028262 0.003212
-0.011611 -0.001927 0.018686 -0.002919 0.013562 0.005071 0.002927 -0.011122 -0.016877 0.021115 -0.014552
0.004112 0.007424 0.00503 -0.018882 -0.004683 0.008497 -0.006879 -0.001022 -0.021526 -0.009949 0.014767
-0.022814 -0.011791 0.008831 -0.015963 0.002521 -0.000527 0.001679 0.028147 0.014759 0.017734 0.000582
0.002245 -0.002834 0.018383 0.021983 0.007375 0.003952 0.014459 0.027875 0.013996 0.003291 0.009017
-0.004032 -0.01391 -0.01404 0.025219 -0.005491 -0.002624 0.002479 0.021792 0.007172 0.002509 -0.015855
-0.006297 0.011313 -0.000872 0.003617 -0.012548 -0.006314 0.000824 -0.011848 0.007793 -0.001925 0.011717
0.001811 0.01678 -0.014834 -0.015138 -0.000339 0.004766 0.000618 0.00048 -0.009599 0.0135 0.000579
0.007078 -0.005501 -0.006495 -0.000878 0.004407 0.001054 -0.002263 0.002397 -0.016422 -0.021313 0.005498
0.00329 -0.005083 -0.019317 0.003663 -0.006244 -0.003159 -0.001444 0.015782 -0.013275 0.003111 0.00777
-0.016396 -0.013073 -0.001212 -0.018832 0.005604 -0.028519 0.003304 -0.008945 -0.002219 -0.021128 -0.004569
-0.001364 0.015987 -0.00182 -0.025443 -0.001013 0.013862 0.002882 0.0019 -0.013066 -0.017624 0.002869
0.00607 0.000599 0.001824 0.007481 -0.006254 0.000268 -0.001642 -0.001897 -0.015775 -0.02056 0.014016
-0.00905 -0.009136 0.015473 0.001212 0.001701 0.004556 0.009868 0.017102 0.015741 0.011731 0.000564
-0.015373 -0.006348 0.006274 -0.009384 0.009509 0.001601 0.00285 0.012611 0.014511 0.001831 -0.007048
-0.018395 -0.008366 0.008017 -0.005959 0.003364 -0.004795 0.005278 -0.000461 0.019025 -0.04203 -0.00937
-0.001102 -0.012118 -0.011782 0.019828 0.003521 0.005621 -0.003433 0.014767 -0.003816 -0.008266 0.004299
0.01277 0.006677 0.012221 0.013866 0.013197 0.006654 0.000405 0.012733 0.004925 0.011968 0.006278
0.000623 0.023292 0.015312 0.035826 0.001979 0.001058 0.001013 -0.008083 0.012796 0.018163 -0.006239
-0.039048 -0.016883 0.00551 -0.007893 0.009215 0.006075 -0.005868 -0.018108 -0.021237 -0.010579 -0.009989
-0.004047 0.00276 0.012691 -0.019818 -0.010598 -0.014439 -0.011805 -0.006916 -0.006454 -0.010692 0.007783
-0.019181 -0.018043 0.011108 -0.006494 0.001318 -0.00959 0.003502 0.009749 0.00152 0.018648 -0.001716
-0.025522 -0.034569 0.010141 -0.026886 0.021231 0.007262 0.004105 0.009655 -0.008142 0.01165 -0.005158
-0.011224 -0.009839 0.00251 -0.005495 0.004029 -0.007477 0.001431 0.031421 0.056769 0.019535 0.008352
0.017544 0.016289 -0.03032 0.018112 -0.016693 0.000269 0.006328 0 -0.003028 -0.000807 -0.009997
-0.01217 -0.00545 0.007745 -0.012362 0.008488 0.005648 -0.000203 0.002208 -0.016508 0.007469 -0.008367
-0.005818 -0.00419 -0.011102 -0.001221 0.005827 -0.002407 -0.002029 0.000881 0.021754 -0.001803 0.002619
0.016695 0.017155 -0.000576 0.023842 -0.00354 -0.003217 0.008132 0.005282 -0.00368 -0.00562 -0.008125
-0.013035 -0.015274 0.002016 -0.006419 -0.001292 -0.011296 0.002218 -0.003503 -0.009497 0.026645 0.009655
-0.01801 -0.016319 0.018396 -0.010216 0.000162 -0.009521 0.004024 0.022408 0.024371 0.019858 0.015648
0.016769 0.019218 -0.083545 -0.02034 -0.001617 -0.009613 -0.003006 -0.011173 -0.00494 -0.031039 0.00428
-0.00292 -0.001773 0.017247 -0.027425 -0.002429 0.003605 -0.005025 -0.00565 0.005357 -0.007362 -0.002273
-0.012578 0.003875 -0.058432 0.024853 0.009903 0.009119 0.011717 0.015297 0.008317 0.02726 0.041857
0.019892 0.022676 0.017685 0.024405 0.002411 -0.007667 0.002995 0.011623 0.001031 0.007219 -0.008746
0.011121 0.009593 0.022117 -0.003338 -0.005131 0.000828 -0.005176 -0.006383 0.009013 -0.019372 0.006893
-0.002876 0.00514 -0.002164 0.013855 0.008543 -0.008823 -8e-04 0.005567 0.022075 -0.010865 0.001917
0.010182 0.005114 -0.004957 -0.011864 -0.007512 0.015299 -0.005207 -0.021295 -0.017977 -0.007789 0.008472
-0.016462 -0.005396 -0.006227 -0.006687 0.004992 -0.007671 -0.003624 0 -0.017163 -0.01872 -0.016531
-0.04304 -0.024337 -0.005326 -0.003825 -0.005608 -0.006074 0.012124 0.018712 0.012676 0.010462 0.020391
0.013386 0.012075 0.012598 0.006604 0.005479 0.015278 0.018766 0.022213 0.012773 0.021519 0.009182
0.019373 0.002826 -0.037947 0.041196 0.007853 0.001376 -0.000784 -0.001254 -0.002901 0.000795 -0.017661
0.002246 -0.003444 -0.052053 -0.002784 -0.003816 -0.000275 0.001177 0.00795 -0.005692 -0.017474 0.011441
-0.009309 -0.006598 0.013643 0.012491 -0.000479 0.005221 0.000588 0.009132 0.009286 0.006669 0.014274
0.012354 0.010436 0 0.002322 -0.005909 -0.003554 -0.00509 0.000823 0.0121 -0.001004 -0.000531
-0.009453 -0.01252 0.048452 -0.010715 -0.003534 -0.000823 -0.008658 0.002877 -0.010461 0.00623 0.001328
0.020475 0.01458 0.010911 0.013612 -0.008867 -0.001098 -0.00397 0.002049 0.022275 0.076493 0.018307
0.020745 0.002812 -0.013016 -0.002455 -0.011061 -0.012644 0.003986 0.003272 0.004801 -0.012987 0.004169
0.017658 0.01324 0.005146 0.012305 -0.011678 0.00863 -0.004565 0.002446 -0.000735 -0.004135 -0.008563
-0.004747 -0.001845 -0.00384 -0.000429 -0.004992 0.003036 -0.001994 -0.004473 -0.011035 -0.009626 -0.001309
-0.00773 -0.005082 0.009597 -0.011731 0.010537 -0.001651 0.002797 -0.012255 -0.006819 -0.006289 0.001048
0.01326 0.016099 -0.007646 0.003474 -0.003145 0.000276 -0.006376 -0.000827 0.022344 -0.009206 -0.005236
-0.004417 -0.005484 -0.014767 -0.145175 0.013781 0.011849 0.000802 0.016142 -0.008059 0.000581 -0.000526
-0.002465 0.005515 0.019876 0.024068 -0.007079 0.005174 0.014226 -0.004888 -0.003939 0.019346 0.012638
0.011366 0.019043 0.004153 0.008441 0.002653 -0.007857 -0.002963 -0.003684 -0.003337 -0.003796 0.014301
0.021987 0.010315 -0.017817 0.016084 0.028113 -0.004642 0.007925 -0.002054 0.021947 0.001524 -0.006409
-0.008765 -0.001184 0.015549 0.007107 0.009812 0.005761 -0.000786 -0.004117 0.00364 0.017501 0.031992
-0.01045 0.002667 -0.004785 -0.017322 0.008442 -0.004637 -0.009247 -0.01943 -0.012814 -0.008974 5e-04
-0.022716 -0.01906 0.016987 -0.008324 0.00774 0.007673 -0.004766 0.007589 -0.005511 0.001698 0.006747
0.007358 0.012201 -0.011031 -0.000823 0.002665 0.01659 0.000798 0.009623 -0.02315 0.005273 0.009432
-0.008964 -0.003274 -0.073932 -0.003459 0.000625 -0.002943 -0.001396 -0.001243 -0.031136 -0.008805 -0.020162
0 0.012093 -0.006882 0.000992 -0.00703 0.004293 0.002795 -0.002075 -0.002602 0.001701 0.007026
0.021273 0.016522 -0.002425 -0.002147 0.001731 -0.009885 -0.003016 -0.011642 -0.001305 -0.022264 -0.002741
0.001312 0.01248 0.036471 -0.009598 0.006125 0.001349 0.012704 0.038284 0.027691 0.011386 0.02074
-0.000983 -0.012326 0.003016 0.00117 0.014674 -0.001078 0.005177 0.006483 -0.014108 0.003244 -0.005141
0.022627 0.008707 -0.010357 0.003004 0 0.005395 0.001783 0.010467 -0.000559 -0.002092 0.005167
0.015071 0.009927 -0.034099 -0.014975 0.000769 -0.000537 0.000791 0.064143 -0.013936 -0.013913 -0.004406
-0.003475 -0.009402 0.012233 0.006757 0.002921 0.003758 0.000395 0.001123 0.014394 0.02242 -0.008852
-0.000317 0.011648 0.001036 -0.001342 -0.005671 0.00214 0.001185 -0.002244 -0.000258 -0.014556 0.003473
0.006184 0.000426 -0.002415 0.014113 -0.002158 0.000801 0.001184 -0.001612 -0.005806 0.005755 0.002719
0.008194 0.001279 0.017289 0.018058 -0.006334 -0.0016 -0.005517 -0.001389 0.000519 0.013542 -0.00715
-0.026727 -0.020014 0.006458 -0.001302 0.020678 0.007479 0.003765 0.020677 -0.019328 0.007734 0.002483
0.006905 0.008023 -0.018237 -0.007007 0.005484 -0.004507 0.002764 -0.008103 -0.001323 -0.000374 -0.001982
0.001914 0.002026 -0.021328 -0.000492 -0.000454 -0.003995 -0.001378 0.006684 -0.00702 0.007303 0.01241
0.023878 0.014154 -0.013005 0.021015 0.012883 0.007487 -0.002365 -0.011435 0.000133 -0.001301 -0.002697
0.002643 -0.008829 -0.002849 0.009648 -0.001347 -0.004777 0.003161 0.004105 0.008536 0.000745 -0.02532
-0.003101 -0.01092 -0.001071 0.001274 -0.011537 0 -0.00906 -0.002601 -0.002909 -0.00465 0.002522
-0.001555 -0.001307 -0.027887 -0.014315 -0.014552 -0.002667 -0.008348 -0.038748 -0.002918 -0.002243 -0.007547
0.011217 0.016436 0.013976 -0.005971 0.001077 -0.001604 -0.006615 0.047674 0.003059 -0.009178 0.01166
0.023725 0.016743 0.03482 0.007468 0.000922 0.008302 0.006053 0.00185 0.025328 0.007561 0.00902
0.012792 0.017875 0.008412 -0.000483 -0.001382 0.011155 -0.005415 -0.006278 0.007243 -0.018762 0.004718
0.00104 0.010924 -0.003476 -0.013542 0.004766 -0.001839 -0.004235 -0.008175 -0.003082 -0.001912 0.003707
-0.001633 0.005334 0.020579 0.004903 0.013464 0.015 0.012556 0.020982 0.006698 0.022797 0.005417
0.01234 0.006122 0.011962 0.010733 -0.009964 0.012186 0.0102 -0.007706 -0.003071 0.018917 0.024492
0.011749 -0.005274 0.014522 0.014481 0.00427 -0.004098 0.005345 0.001849 -0.004363 0.000551 0.001434
0.011613 -0.003263 -0.000999 -0.000793 -0.003492 -0.009259 -0.001378 -0.007752 -0.013148 -0.013779 -0.003581
0.019371 -0.006683 0.007331 0.006349 -0.000457 0.009086 0.022481 0.00372 -0.004963 0.000186 0.008864
-0.004082 0.011946 -0.00397 -0.005205 0.004421 0.001286 0.019865 0.004818 0.004463 0.006891 0.013773
-0.00212 0.002035 0.000664 -0.012526 -0.003035 0.008736 -0.011914 -0.001107 -0.001176 -0.015168 0.009136
0.005666 0.007448 0.005974 -0.012685 -0.001979 0.001528 0.00134 0.006278 0.008505 -0.001878 -0.005107
0.029155 0.021102 0.013527 0.010246 0.002135 0.003561 0.015099 0.002202 0.002205 0.018254 0.000467
-0.004106 -0.007766 -0.00651 -0.004829 -0.005632 0.006082 0.018076 0.009154 -0.008285 -0.007023 0.001632
-0.00371 -0.027195 -0.01671 0.001618 -0.002143 -0.002771 0.025338 0.001814 0.005352 0.001489 0.003958
0.00731 0.015819 -0.001 -0.00646 -0.001534 0.002526 -0.003788 0.000724 -0.003765 -0.00985 -0.006725
-0.007257 -0.011277 -0.002335 -0.002438 0.001229 0.001764 -0.001267 -0.008686 0.008211 -0.006569 -0.004436
-0.005931 -0.005703 0.033768 -0.009125 -0.007365 -0.005282 -0.007252 -0.003651 0.002068 -0.011336 0.002111
-0.014153 -0.006828 0.010673 -0.003618 -0.001546 -0.00177 -0.003835 -0.013192 -0.001548 -0.002484 -0.007021
0.009008 0.00495 -0.00224 0.005116 0.006348 -0.001266 0.010449 0.009655 0.00801 0.009387 0.010841
0.006277 0.012998 0.001283 0.00936 0.000615 -0.000761 0.023404 0.004046 0.002692 0.013475 -0.001399
0.007347 0.003241 0.000961 -0.002603 0.010301 -0.000254 -0.009395 0.004396 -0.001917 -0.005618 -0.003035
-0.009908 -0.010097 -0.01088 0.000326 -0.007153 -0.007655 -0.003221 -0.003282 -0.016137 -0.004331 -0.008665
-0.052258 -0.034816 -0.002265 -0.002772 0.006744 -0.002314 -0.008079 0.014636 0.005598 -0.000567 0.007796
-0.03109 -0.009722 0.005188 -0.002616 0.001218 -0.004124 -0.003439 0.026325 -0.001165 0.023278 0.009142
0.020433 0.003842 0.005484 -0.012787 -0.004562 -0.017598 -0.005267 0.000351 0 -0.012206 -0.011614
0.013053 0.012757 0.005775 0.001162 0.003819 0.003688 0.005112 0.00562 0.003499 0.004119 -0.00188
-0.026208 -0.011477 -0.010845 0.005474 -0.000457 0.006299 -0.008719 -0.005589 -0.010332 0.007458 0.006357
-0.02977 -0.017273 0.009997 -0.004949 0.005481 -0.007825 -0.008063 0.007376 -0.012136 0.007033 0.003977
-0.041996 -0.010373 0.006066 -0.005305 0.003937 -0.00368 0.000739 0.000349 0.003831 0.016725 0.000932
0.032514 0.024166 0.013646 -0.004333 0.008145 -0.003166 0.003877 0.008017 0.013554 0.011388 0.026542
-0.01598 -0.009666 -0.004696 -0.00837 0.000299 -0.007411 0.007172 -0.030429 -0.010776 0.005183 0.008619
0.011782 0.016506 0.021705 0.01131 -0.004637 0.002667 -0.006938 -0.037803 0.004462 0.007824 0.006521
-0.014791 0.001412 0.005503 0.004841 -0.001052 0.000798 0 -0.019644 -0.009277 0.003881 0.007596
0.021402 0.019741 0.020546 -0.008848 0.005566 0.005315 0.002022 0.009452 0.040359 -0.002285 -0.010865
-0.008913 -0.01521 -0.007512 -0.020212 -0.004936 0.008194 0.003303 -0.006367 0.001395 -0.007574 0.004035
0.025087 0.018815 0.006661 0.023896 -0.003007 0.003409 -0.003475 -0.01847 0.013419 0.001775 -0.005805
0.010005 0.003859 -0.011729 0.002854 0.007388 0.005487 0.00624 0.032642 0.002373 0.010985 0.010555
-0.023773 -0.018122 -0.003348 -0.001674 -0.007369 -0.00026 -0.016414 -0.024916 -0.019442 -0.023309 -0.033556
0.011083 -0.00028 0.006718 0.024484 0.002727 -0.007538 0.013721 0.004958 0.010041 -0.006639 -0.004369
-0.002316 0.00042 -0.008493 0.009985 0.008008 -0.000262 -0.011158 -0.005313 -0.00906 -0.001626 0.01224
0.015939 0.021529 0.011013 0.019125 0.010643 0.000786 0.003885 0.001526 0.017778 0.000543 -0.002966
