EMC DELL DD DOW EXC RTE DIS DVN
-0.004474 0.012619 0.007716 -0.007066 -0.011418 0.001002 0.069712 -0.054371
0.011236 0.061637 0.009444 -0.001963 -0.011189 0.003433 0.007491 -0.009502
-0.007407 -0.009835 0.016435 0.017949 0.013141 0.000862 -0.006691 -0.036911
-0.007463 0.018584 0.012189 0.014734 0.016934 0.004881 -0.001497 -0.005234
0.001504 -0.00692 -0.004178 0.001666 -0.008149 -0.005571 -0.01012 -0.015614
0.001502 0.013621 0.020922 0.017585 0.007555 -0.007039 0.012874 0.013103
-0.012744 -0.007187 -0.001708 0.013779 0.000179 0.014178 0.00486 -0.007999
0.019742 0.00598 0.014663 0.013131 -0.009639 0.001855 0.006324 0.037228
0.003723 -0.049437 -0.000241 -0.004093 0.008472 0.007689 -0.005176 0.004135
0.011128 -0.018762 0.003614 -0.006849 0.012511 0.010598 0.00929 0.024378
0.006603 -0.002013 -0.018483 -0.007356 0.007943 0.017198 0.011046 -0.035215
-0.001458 -0.022689 -0.007826 0.002547 0.002277 -0.006873 0.009104 0.000167
0.016788 0.00086 -0.006162 0.003234 -0.002097 -0.000969 0.009744 0.016164
0.017947 0.011684 -0.006696 0.003224 0.016635 0.00568 0.014296 -0.018039
-0.011283 -0.014946 0.004744 -0.012394 -0.016362 -0.001102 -0.013742 -0.020875
0.016405 0.00931 0.009195 0.021613 -0.011557 -0.007034 0.003573 0.00921
0.023158 0.009908 0.010589 -0.006142 0.00124 -0.007083 -0.002136 0.022309
-0.005487 -0.014547 -0.000975 -0.000458 0.008846 -0.007693 0.006778 0.00529
-0.024828 -0.000343 -0.010976 -0.013968 -0.034549 -0.01607 -0.012048 -0.045716
-0.009194 0.000343 0.007645 -0.006038 -0.002543 0.001433 0.004663 -0.017577
0.007138 -0.006179 -0.007342 -0.005374 0.003824 0.005007 0.001428 0.009121
0 -0.001727 -0.006164 0 -0.007983 0.000569 0.001426 -0.014427
0.003544 0.006574 0.014637 0.005168 0.014631 0.009105 0.002492 0.002469
0.001412 0.005844 0.014914 -0.004674 -0.001081 0.00719 0.014205 0.042268
0.011283 0.013329 0.009877 0.012679 0.014074 0.00126 0.003501 0.022324
-0.011158 -0.003035 0.022662 0.011593 -0.002135 -0.003495 0.00314 -0.001158
-0.011283 -0.003721 -0.005365 0.005042 0.005171 0.00954 -0.002435 0.013746
0.005706 -0.012564 -0.001876 -0.003877 -0.008338 -0.004447 -0.001395 -0.011599
0.016312 0.023384 0.004464 -0.013049 -0.00805 -0.009632 0 -0.026446
-0.020237 0.017137 0.002573 -0.011134 -0.014788 -0.012403 -0.018855 -0.002547
-0.007835 0.004625 0.007 0.003049 0.012997 0.006565 -0.011032 -0.00817
-0.009332 -0.002302 -0.004402 -0.006782 -0.00524 -0.005388 -0.009716 0.027115
-0.007246 -0.009229 -0.009774 -0.00518 -0.004723 -0.002423 -0.002544 0.018546
-0.007299 0.001331 0.000235 -0.000473 -0.014966 -0.008002 -0.004007 -0.005741
-0.025735 -0.01196 -0.003994 -0.013024 -0.005929 0.004322 -0.009144 0.019469
0.018868 0.022865 0.002123 -0.002759 0.009692 0.005164 0.028424 0.019744
0 -0.008547 0.000706 -0.002185 -0.018091 -0.0127 0.000359 -0.007142
0.00963 -0.013263 -0.007057 -0.012165 -0.005452 -0.003613 0.000718 -0.022219
-0.020543 -0.001008 0.014689 0.000985 -0.003025 0.005222 0.001793 0.009972
0.026966 0.004036 0.002568 0.001969 0.013841 0.008802 -0.001074 0.005503
0.006565 -0.00067 0.004192 0.006139 0.015149 0.01645 -0.004299 0.007405
-0.013044 -0.005364 0.001855 -0.003417 -0.017686 -0.012102 -0.003958 -0.016779
-0.003671 0.003033 -0.011574 -0.01641 -0.025694 -0.008974 -0.005419 -0.028116
-0.011054 -0.001344 0.006323 -0.006474 0.00462 -0.006468 0.009444 0.021739
-0.003726 -0.002019 0.001396 -0.010777 -0.012454 -0.014034 -0.00072 -0.010311
-0.010471 -0.000337 0.001859 0.00456 0.004268 -0.001467 0.005401 -0.007772
0.009826 -0.010118 0.004407 0.009079 -0.00058 -0.005584 -0.001433 0.001833
-0.008982 -0.017036 -0.007621 -0.003249 -0.00116 0.00133 -0.00825 0.028614
0.006798 0.004159 0.01629 -0.000752 0.028643 0.022875 0.015913 0.031376
0.00075 -0.012427 0.000458 0.017817 -0.000376 0.002164 -0.021716 0.014584
0.03973 -0.012933 0.015335 0.008629 0.009976 0.007342 -0.005095 -0.022411
-0.015141 -0.043555 0.005636 0.004889 -0.004286 0.001715 -0.011704 0.014229
-0.013909 -0.019993 -0.001569 0.001459 0.04155 0.007847 0.009252 -0.025253
0.00297 0.005667 -0.013022 0.000729 -0.015633 -0.017837 -0.009901 -0.010075
0.013323 -0.015026 -0.000227 0.009709 -0.025009 -0.007495 0.007407 -0.031987
0.00073 -0.010717 -0.008646 -0.004808 0.014042 0.016846 0.020588 -0.006509
-0.013869 0.010062 0.012164 -0.019082 -0.002954 -0.001142 0.007205 0.009743
-0.014064 -0.020992 0.002268 0.026348 -0.003704 -0.013297 -0.010372 0.011146
0.003754 -0.008577 0.009729 0.002879 0.020446 0.00768 0.007951 0.03307
0 -0.004326 0.003137 0.009569 0.007286 -0.015962 0.007888 0.004778
0 0.010664 0.000223 0.005924 0.009765 0.002484 0.010317 -0.016167
0.000748 0.003517 0.008263 0.000471 0.014148 0.027114 0.024296 0.019172
0.016442 0.029206 0.007087 0.009183 -0.017129 -0.001845 -0.011 -0.005375
-0.008088 -0.046538 0.003739 0.0021 -0.004671 -0.014503 0.028154 -0.009218
-0.022239 -0.012302 0.001534 -0.016065 -0.001444 0.01585 0.017918 0.012191
-0.007581 -0.015267 -0.009626 -0.014198 -0.002531 -0.008446 -0.010296 -0.009984
-0.006875 -0.019992 -0.015813 -0.012962 0.003468 -0.016602 0.003356 -0.043541
-0.011538 0.013739 0.007694 -0.004864 0.013826 0.009542 0.00301 -0.026778
0.003891 -0.023409 0.003369 0.010997 -0.003768 -0.004653 0.012004 0.00877
-0.016279 -0.006308 -0.020815 -0.012328 -0.020893 -0.006866 -0.01944 -0.038527
-0.00394 0.013542 -0.016686 -0.007342 0.010486 -0.001471 -0.005376 -0.017021
0.00712 0.025887 -0.004881 0.011834 0.00801 0.010018 0.018581 0.030303
-0.000785 -0.007733 -0.010044 -0.022417 -0.000361 0.003938 -0.004975 0.003852
-0.022799 -0.011895 -0.008731 -0.007478 -0.011924 -0.008862 0.007667 -0.019358
-0.002414 0.003736 0.00238 -0.010547 0.00256 -0.000586 -0.002977 -0.030766
0.015323 0.004963 0.004512 0.008122 0.000547 0.00836 0.000332 0.029725
0.015091 0.020988 0.006147 0.013092 0.021692 0.011782 0.01194 0.016037
-0.017997 0.008464 -0.009633 -0.017644 -0.01463 -0.0023 -0.010161 -0.015258
0.01992 0.014388 0.009015 0.008601 0.024986 0.010231 0.009934 0.021549
0.014844 0.016548 0.007759 0.008026 0.021904 0.020967 0.003934 -0.000349
-0.007698 0.006202 0.010266 0.016173 0.006914 0.010198 0 0.012731
-0.033359 -0.01772 -0.020092 -0.01763 -0.0103 -0.004564 0.003919 -0.034269
-0.008828 0.004314 -0.006128 -0.01346 -0.006245 -0.001528 -0.006831 0.010877
-0.018624 -0.013667 -0.025611 -0.012633 -0.005935 -0.008766 0.003931 -0.044981
-0.005776 -0.001979 -0.004867 -0.010491 0.002634 0.008984 -0.025449 0.008312
-0.019087 0.001983 -0.005625 -0.011378 0.012609 0.008347 -0.018078 -0.027478
-0.007614 -0.014648 -0.00787 -0.008894 0.012798 0.000414 -0.014661 -0.022415
-0.002558 0.008437 -0.008924 -0.019794 -0.004269 -0.008551 -0.021453 -0.051782
0.017094 -0.001195 0.006253 0.010501 -0.01835 -0.009737 0.014498 0.062729
0.010084 -0.006382 0.0174 0.019451 0.012928 0.003652 0.017428 0.047336
-0.000832 -0.031714 -0.002199 -0.006796 -0.001725 -0.005178 0.008907 -0.001281
-0.03164 -0.002488 -0.013957 -0.00921 -0.02056 -0.009426 -0.012903 -0.042323
-0.00258 -0.016209 -0.000745 0.003718 0.004763 0.000852 0.005504 -0.002487
0.003448 0.017321 0.042246 0.011643 -0.004038 -0.003264 -0.003421 0.027426
-0.017182 -0.008721 -0.004292 -0.010201 0.001763 -0.003559 0.005149 0.003733
0.007867 -0.006284 0.001197 0.009514 0.00176 -0.003715 -0.005464 0.035522
-0.015611 0.005059 0.005501 0.010995 0.00123 0.002151 0.018887 0.015984
-0.014978 -0.005453 -0.027593 -0.014759 -0.007895 0.002862 -0.008763 -0.004596
0.006261 0.005905 0.000245 0.001971 -0.000707 0.006564 -0.00102 -0.00071
0 0.032281 0.015652 0.02596 -0.001239 0.000851 0.017018 0.034121
-0.024889 -0.006495 0.001686 0.007746 0.00691 0.002125 0.004016 0.038151
-0.002735 0.005315 0.005769 0.011273 0.019356 0.009894 0.000667 0.009767
-0.000914 -0.015047 -0.006453 -0.018748 -0.00656 0.00014 0.001666 0.008852
0.012809 -0.00289 -0.01275 -0.009295 -0.009731 -0.001539 -0.000998 -0.000163
0.009937 -0.011594 -0.012183 -0.013292 -0.000351 0.009951 -0.006991 -0.009264
-0.068873 -0.016339 0.00592 0.004754 0.00983 0.0068 0.003017 -0.004101
0.008646 -0.002555 -0.000245 0.00552 0.010603 0.009648 0.011029 0.010707
-0.039048 -0.044407 -0.012019 -0.016209 -0.007568 0.001229 -0.01124 -0.013201
-0.010902 -0.030384 -0.018123 -0.022323 0 0.000273 -0.040455 -0.01123
-0.01503 0.009217 0.003034 0.003262 -0.000173 0.003135 -0.007317 0.025221
0.02645 -0.015068 0.00479 -0.009482 0.008494 0.007746 0.003861 -0.026719
0.005946 -0.010663 -0.002509 -0.008206 0.000344 0.016586 0.017483 -0.003515
0.018719 0.052882 0.014588 0.025924 0.006873 0.008489 0.005498 0.009407
0.008704 -0.016401 -0.007685 -0.005376 0.003072 0.000789 -0.004785 -0.017307
-0.012464 -0.099095 -5e-04 -0.012973 0.001191 0.006834 -0.022321 -0.028958
0.000971 0.04219 0.013997 0.024644 0.012065 0.010312 0.031612 0.0436
-0.00582 0.007711 0.002465 0.004543 0.002015 0.004522 0.003745 0.020555
-0.001951 0.014825 -0.010081 -0.008247 -0.001843 0.002572 -0.004749 0.044703
-0.008798 0.015551 -0.012171 -0.100322 -0.023334 -0.00898 -0.004431 -0.012539
0.009862 0.03109 0.009303 0.014609 0.002922 0.00466 0.016775 0.005556
-0.008789 -0.024302 -0.011958 0.016162 -0.007712 -0.006571 -0.000337 0.020363
-0.042364 -0.001384 -0.011094 -0.008965 0.017617 0.010376 -0.011452 0.001856
-0.004115 0.015704 0.011219 0.021593 -0.002037 0.001027 0.015332 0.015287
0.007231 0.004548 0.004539 0.022851 -0.002891 -0.003462 0.008054 -0.02251
0.018462 0.016297 -0.00502 0.00391 0.001706 0.002445 -0.00466 -0.01587
-0.023162 -0.018263 -0.000252 0.002503 -0.012089 -0.010783 -0.017057 0.014229
-0.003093 -0.020417 -0.010598 -0.004717 0.004309 0.02258 -0.01395 -0.017615
-0.002068 -0.020843 -0.000255 0.007806 -0.000858 -0.000127 -0.005176 0.008251
0.025907 -0.007096 0.010714 0.004426 -0.000687 -0.003173 0.026015 0.000315
0.025253 0.003811 -0.004543 -0.007987 0.002234 -0.002801 -0.005071 -0.003776
0.051232 0.008068 -0.000512 0.007218 0.017096 0.003471 0.003058 -0.021952
0.025305 0.039548 0.02356 0.017365 0.009847 0.006791 0.004065 0.001776
0.002742 0.029438 0.010758 0.021674 -0.008238 -0.016162 0.002362 -0.011928
0.014585 0.00308 0.000247 -0.001326 -0.00356 -0.00388 0.006395 -0.018923
-0.003594 -0.02807 -0.00198 0.000531 0.018203 0.005843 0.000334 0.011806
0.002705 -0.024368 -0.011902 -0.016189 0.002172 -0.000258 0.002006 0.000657
0.001799 0.004625 -0.00276 0.008632 0.013171 0.007231 -0.011011 0.022171
-0.003591 -0.003683 -0.001258 -0.006686 -0.00181 -0.009359 -0.015182 -0.013496
0.010811 0.00647 -0.006047 -0.011039 -0.002473 0.001553 -0.008222 0.018893
0.000891 -0.000918 -0.00507 0.003812 -0.010081 -0.004006 0 0.006394
0.008905 0.02068 0.005605 -0.002712 0.014858 0.003243 0.014508 -0.016042
0.008826 0.001801 0.003294 0.021485 -0.008061 -0.004914 -0.008853 0.004036
0.018373 0.022472 0.008333 0.009052 -0.002985 -0.00091 0.015802 -0.017363
0.000859 -0.008791 0.001002 0.006069 0.014305 0.010016 0.002705 0.022415
0.017167 0 0.01276 0.006557 -0.007215 -0.001417 0.008094 0.026564
-0.01097 0.007095 -0.000247 -0.007556 -0.015031 -0.006706 -0.001338 0.124552
-0.02901 -0.02686 -0.008154 -0.019165 -0.002348 -0.001168 -0.00804 -0.043388
-0.003515 -0.016742 -0.011958 -0.012045 0.000168 0.0039 -0.004053 0.012317
0.007055 -0.003682 0.008573 0.014901 -0.002185 0.011394 0.003052 -0.032923
0.024518 -0.021247 -0.004 -0.015216 -0.008927 0.011394 0.006423 -0.025903
0.005983 0.032091 0.008534 0.020331 -0.010877 -0.014937 0.01478 -0.009269
-0.02209 -0.011888 0.007964 0.013284 0.001203 0.007582 0.007944 0.027339
-0.012163 0 0.022963 0.014421 -0.008581 -0.008417 -0.00197 -0.032002
-0.010554 -0.012031 0.019792 -0.003102 0.024926 0.008103 -0.002632 0.013131
-0.010667 0.005152 0.000237 0.004667 -0.008107 -0.00842 -0.008248 0.019213
0 0.00699 -0.004969 -0.00671 0.008003 0.003345 0.013639 -0.037702
0.032345 -0.00509 0.014031 0.010652 0.004561 -0.002821 0.018379 -0.037313
-0.001741 -0.014884 -0.009381 -0.015938 -0.00639 -9e-04 -0.010313 0.010336
-0.02354 0.012276 0.001894 0.00627 0.007446 -0.008753 -0.020514 -0.027174
0.023214 0.033582 0.016304 0.014797 0.018142 0.013375 0.00266 -0.003779
0.025305 0.025271 0.00465 0.015605 0.00396 -0.000128 0.030172 0.008577
0.00766 -0.011884 -0.00486 -0.003149 0.013969 0.022555 -0.000966 0.016517
0.002534 0.023163 0.008605 0.000255 -0.006483 -0.003384 -0.003544 -0.0074
0.009267 -0.00566 -0.01222 -0.005866 -0.012398 -0.016222 -0.000647 0.023501
-0.010017 0.008757 -0.002801 -0.005131 0.000165 0.013678 -0.012294 -0.026128
0.00253 -0.014757 0.005618 -0.004384 0.000165 0.012989 0.015395 -0.037398
0.027754 0.019383 0.005819 -0.003885 0.007265 0.001494 0.006129 0.031926
0.002455 0.006482 0.00486 0.00468 -0.004918 -0.001119 -0.003847 0.018988
0.02449 -0.001718 0.035237 0.007505 -0.003789 0.00336 0.00869 0.00241
0 0.013333 0.010901 0.011816 -0.001323 0.00062 0.001595 -0.013622
-0.00239 -0.001698 -0.010123 -0.002793 0.006789 0.014874 -0.00446 0.034931
-0.00639 -0.023384 -0.007337 -0.007128 -0.003947 -0.006473 0.00192 -0.016327
0.016881 0.039182 0.010526 0.008974 -0.002312 0.000492 -0.000319 0.01564
0.003162 0.003351 -0.000886 0.003812 0.003641 -0.002334 -0.00607 0.01697
0.011032 0.027975 0.006211 0.003038 -0.00066 0.014532 -0.002893 0.035383
-0.010133 -0.003249 -0.009039 -0.010096 0.006601 0.020515 0.002579 -0.007611
-0.040945 0.00652 -0.001335 0.007649 0.010656 0.015344 0.015434 -0.001053
0.013957 -0.063968 0.00245 0.003542 0.006488 -0.000469 0.000317 0.028752
0.003239 0.018166 -0.000667 0.00353 0.00419 -0.000234 -0.004432 -0.013901
-0.00565 0.002549 0.010674 0.001508 0.002568 0.001876 -0.005405 -0.01291
-0.004058 -0.013559 0.012101 0.026844 -0.003362 -0.002925 0.003197 0.037282
0.028525 -0.009021 -0.008043 -0.019057 0.012207 0.015139 -0.005736 0.005072
-0.001585 0.013004 0.002192 0.014197 0.006982 -0.000694 0.025 -0.012257
-0.014286 -0.011125 -0.003936 0.005894 -0.016703 0.000116 -0.007817 -0.01927
-0.012077 0.011251 0.006586 0.005615 -0.004968 0.001851 0.004097 -0.013248
-0.00163 0.041078 -0.00109 -0.009711 -0.001772 -0.009006 -0.012555 0.008297
-0.003265 -0.012741 -0.004367 -0.003677 0.005324 0.004311 0.008582 -0.005984
-0.004095 0.032473 -0.001974 0.004921 -0.006741 -0.010557 -0.000945 0.009031
-0.003289 -0.022581 -0.009448 -0.005632 -0.015188 -0.012076 0.005994 0.024761
0.0033 0.009488 0.018412 0.015021 -0.00443 0.020057 0.017874 0.002183
-0.003289 0.003678 -0.003267 -0.009461 -0.017304 -0.000814 0.012015 -0.009005
-0.002475 -0.015472 0.015079 0.001714 -0.000503 0.009315 0.00761 0.016855
0.028122 0.033085 0.017223 -0.004157 0.001007 0.002206 0.014502 0.024503
0.021722 -0.003603 0.001058 0.001964 0.006537 0.004633 -0.03514 -0.013928
-0.007087 0.024106 0.011628 0.004656 -0.012656 0.010492 -0.004321 0
0.006344 0.003923 -0.006318 0.005122 0.004924 0.004336 0.00837 -0.001427
0.000788 0.006252 0.003603 0.003397 -0.007435 0.006589 0.004919 0.009144
0.011024 -0.025243 0.005913 0.002418 -0.004086 0.006659 0.011319 -0.024777
-0.009346 -0.003187 -0.007768 -0.006514 0.001538 0.001794 -0.00363 0.015679
-0.003145 -0.014788 0.012907 -0.003643 -0.011777 0.000224 0.005464 -0.009434
0.012618 0.006897 0.003342 -0.023154 0.014162 -0.003804 0.003321 0.030159
0.028037 0.09307 0.012284 0.000249 0.009366 0.003594 -0.007222 -0.008965
-0.009091 0.007372 -0.003908 -0.000499 0.006411 -0.000448 -0.002425 -0.003958
-0.018349 -0.011709 -0.008879 -0.017969 -0.005532 -0.000224 -0.009723 -0.013907
0.003894 -0.002221 0.004167 0.007624 0.007586 0.006944 0.009205 0.016261
-0.000776 0.024861 -0.001037 0.013871 0.013552 0.017351 -0.000304 0.029878
0.017857 -0.013758 -0.025338 -0.004726 0.002476 -0.00164 0.00517 0.0088
0.005339 0.001101 -0.010228 -0.007748 0.010868 -0.005366 0.00121 0.002726
0.013657 -0.015768 0.009903 0.002519 0.008308 0.012881 0.010577 -0.006796
0.013473 0.002235 0.002132 0.00201 0.008562 -0.000544 0.022727 0.013138
-0.009601 -0.011896 -0.007871 0.009027 -0.006087 0.001849 -0.002924 -0.010671
-0.014914 -0.00602 0.008791 -0.006213 -0.003223 -0.006405 0.001173 0.005598
-0.002271 -0.003785 -0.003188 -0.002001 -0.006467 -0.003278 0.007323 -0.021453
0.003035 0.015578 0.011087 0.005011 0.005045 0.007125 0.00378 -0.01221
-0.014372 -0.019828 -0.004639 -0.008227 0.002915 0.004354 0.000579 -0.002528
0.00921 -0.004962 -0.001271 0.000503 0.002745 0.00065 0.006369 0.002429
0.01597 0.030687 0.026729 0.005528 0.004991 0.000866 0.007837 0.016744
0.007485 -0.012654 0.007231 0.002749 0.002884 0.001948 -0.012097 -0.021866
-0.004458 -0.005277 -0.00041 -0.001246 -0.013578 -0.0027 0.005539 -0.034805
0.001493 -0.009852 0.007388 0.004241 0.001296 0.009529 0.010438 0.016711
0.011922 -0.013777 0.007741 0.004224 0.000162 0.000536 -0.006887 -0.00966
-0.001473 -0.01203 -0.009905 -0.008906 -0.002102 -0.003002 -0.002023 -0.000728
-0.010325 -0.000393 -0.008371 -0.001498 -0.004537 -0.002151 -0.011002 -0.007721
0.00149 0.001572 0.011942 0.0065 0.006186 0.002047 0.010831 -0.013508
0.002232 -0.001177 0.000814 0.006334 0.003559 0.000323 0.00029 0.004465
-0.007424 -0.008641 -0.003253 -0.00299 -0.004191 -0.00731 -0.000579 -0.001333
-0.012715 -0.005943 -0.006527 -0.002998 0.001943 -0.000217 -0.007242 -0.004748
0 0.015943 0.006775 0.009273 0.008725 0.007149 -0.002043 -0.033095
0.025 0.029423 -0.006933 -0.00447 -0.00881 0.01183 0.007895 -0.017885
0.005913 -0.003049 -0.013347 -0.009479 -0.024079 -0.02466 -0.008123 0.025432
0.034533 0.000382 0.000416 -0.00554 -0.002484 -0.00752 0.009067 0.004593
0.005682 0.025602 0.006449 -0.002532 0 -0.000659 -0.001449 0.000457
0.014124 0.015648 -0.00248 0.001523 0.008798 0.010438 0.001161 -0.014928
-0.003482 -0.012106 0.013676 0.014702 -0.003456 -0.00087 0.014497 -0.010515
-0.003494 -0.011511 0.016558 0.010242 -0.015026 -0.015455 0.006287 0.025629
-0.006311 -0.004132 0.015685 0.003462 0.000671 0.002764 -0.005112 -0.011275
-0.009174 -0.025273 0.004158 0.004189 0.002681 0.000441 0.00628 0.012483
-0.020655 -0.024381 -0.006309 0.004663 0.001671 -0.003306 0.017021 0.000609
-0.011636 -0.007537 0.00873 0.027846 0.005171 0.006412 -0.009763 0.029206
-0.00883 -0.021183 -0.014556 -0.008555 -0.004978 0.011974 -0.009859 -0.005616
0.005939 -0.008167 -0.008583 -0.008869 0.004503 -0.000326 0.012233 0.031956
0.030258 0.006999 0.012281 0.017171 -0.002656 0.003909 -0.006464 0.006913
0.000716 -0.012674 -0.012331 -0.002853 -0.01698 -0.006814 -0.011598 -0.024031
-0.016464 -0.017391 -0.009464 -0.005722 0.002202 0.000653 -0.011162 -0.002198
0.016012 0.005057 -0.004676 -0.007674 0.00338 0.003048 0.003763 -0.000588
0 0.018449 -0.011846 -0.003383 -0.001179 0.004666 0.010381 0.031452
0.002149 -0.002882 0.02439 0.007274 0.011465 0.002808 0.00371 -0.001282
-0.01644 -0.017341 0.020581 0.002167 0.017336 0.019063 -0.004549 0.001427
-0.001454 -0.011765 -0.006524 -0.003363 -0.004588 0.00539 0.004856 0.002992
-0.003639 0.016156 -0.002985 -0.005785 0.022387 0.027016 0.002274 -0.000426
-0.005113 -0.01046 0.01018 0.012364 0.020126 0.002252 -0.001985 -0.0081
-0.001468 0.007188 0.007904 0.001916 -0.001736 0.005515 0.008241 -0.009456
0.066176 0.001259 0.002549 -0.005258 0.004111 0.003268 -0.005355 -0.00593
0.004138 -0.005451 -0.001369 0.009611 0.00866 -0.001221 -0.026353 -0.006984
0.004121 -0.008853 0.000587 0.006663 -0.005464 -0.002038 -0.012806 -0.021099
-0.008892 0.004254 0.011742 0.009456 0.002354 0.01634 0.019752 0.004191
0.014493 0.012283 0.008962 0.006323 0.005676 0.004321 0.004626 0.003875
0 0.020084 -0.000386 0.013265 -0.015052 -0.007104 -0.002302 -0.009651
-0.006803 0.00041 0.013521 -0.002297 0.00589 0.004232 0.006346 -0.00015
0 0.00574 0.003049 -0.001381 0.007121 0.001706 0.004586 -0.014395
0.013014 -0.008969 0.00722 -0.008529 -0.002043 -0.002104 0.002568 0.005477
-0.010142 0.001234 -0.00698 -0.000232 0.011337 0.003212 0.000569 0.004993
-0.010246 -0.006163 0.006649 0.010465 0.042036 0.010106 -0.000569 -0.004065
-0.013112 -0.016122 0.002831 0.035443 0.036605 0.018821 -0.000854 0.014512
-0.038462 -0.038655 -0.034626 -0.029562 -0.048861 -0.041614 -0.057249 -0.022947
0.015273 -0.001311 -0.011111 0.002748 -0.000909 0.001826 0.034743 0.001983
-0.008596 0.007002 0.00276 -0.01439 0.001213 -0.001924 0.004088 -0.002435
-0.020231 0.007388 -0.015333 -0.018308 -0.027117 -0.023437 -0.012794 -0.016631
-0.012537 -0.028041 -0.004592 -0.014164 -0.006696 -0.006961 -0.006775 -0.014585
0.000747 0.006214 0.019254 0.015805 0.01599 0.009521 0.019276 0.01606
-0.026119 -0.016321 -0.007477 -0.007779 -0.0054 0.000725 0.001746 0.011003
0.005364 -0.001794 0.007534 0.014493 0.000621 0.01367 0.007552 -0.007664
-0.005335 0.007637 0.006297 0.007026 -0.000155 -0.000511 -0.009225 0
0.003065 -0.003567 0.007626 0.020698 0.025275 0.012982 -0.004946 -0.006024
-0.007639 -0.025056 -0.023093 -0.021645 -0.017695 -0.00555 -0.016959 -0.014452
0.00077 0.024323 -0.006555 0.010247 0.007852 0.004465 0.003272 0.011536
-0.005385 0.006272 0.008398 0.055786 0.012832 0.011516 0.001779 0.003437
0.00464 0.001781 -0.00932 -0.012009 -0.007843 -0.003495 -0.005327 0.002491
0.004619 -0.001778 0.018014 -0.000221 0.014138 0.008719 0.014281 0.012269
-0.002299 0.003117 0.005505 0.007957 0.019937 0.014307 0.008507 0.008745
0.018433 0.018642 0.003129 0.000877 0.014697 0.020374 0.022978 0.009278
0.020362 -0.000871 0.000975 -0.005478 -0.01883 -0.000288 0.004549 0.019289
0.012565 -0.004361 -0.006232 0.00683 -0.000295 -0.000768 -0.009624 0.000148
-0.00292 0.034604 0.006467 0.030197 0.00635 0.00173 0.006573 0.023799
-0.00366 0.005504 -0.030179 -0.007859 -0.004842 0.004221 -0.0159 0.007075
-0.008817 -0.016842 -0.01044 0.000321 0.019611 -0.00535 -0.012406 -0.005878
0.012602 0.001713 0.001826 -0.006688 -0.000723 0.009988 0.004674 0.010239
0.013909 -0.007696 0.001013 -0.00391 -0.005644 -0.002282 0.001163 -0.011849
0.017329 -0.008186 -0.007485 -0.005669 0.024596 0.025925 0.001162 0.012858
0.014194 0.002172 0.016918 -0.000877 0.013068 0.009476 0.013055 0.006846
0.004199 0.01257 -0.006615 -0.016242 -0.003926 -0.001749 -0.008018 0.012325
0.006272 0.006421 -0.004843 -0.007809 0.00929 0.007652 0.007794 0.005877
-0.004155 0.008507 0.007299 0.048572 0.0053 0.009607 0 0.014886
-0.013213 0.008435 -0.010266 -0.024019 0.00222 -0.000453 0.002292 0.017135
-0.007047 0.01422 -0.010372 -0.009229 -0.002215 -0.01097 -0.011432 -0.010108
0.008517 0.016495 0.015208 0.020182 -0.01318 -0.004033 0.002313 0.020422
0.027445 0.028803 -0.001822 -0.002609 -0.002952 0.010032 0.001442 0.002001
0.010959 0.006703 0.020077 0.001308 0.009729 0.012666 0.008641 -0.005459
0.031165 -0.00235 -0.008946 -0.009142 0.017735 0.006839 0.003712 -0.015397
0.008541 -0.016883 -0.011234 -0.004833 0.008233 0.008669 -0.006543 -0.003264
0.003257 -0.003994 -0.010753 -0.007506 -0.011023 -0.001595 0 -0.018008
-0.001948 0.002005 0.010664 0.00556 0.008394 0.010827 0.010309 0.021812
0.009109 -0.006002 -0.001826 -0.001991 0.010781 0.009219 -0.005669 -0.003263
-0.000645 -0.002013 0.013621 0.006427 0.012421 0.002958 -0.004846 -0.005183
0.015484 0.007261 0.002206 0.014534 0.008668 0.010148 0.011744 0.025778
-0.010801 -0.002403 -0.007805 -0.010202 0.010709 -0.011678 -0.004247 -0.016709
0.004496 0.012846 0.002219 -0.003947 -0.002878 -0.008514 -0.005402 -0.000952
-0.029412 -0.000793 -0.010465 -0.017834 -0.010757 -0.008587 0 -0.008436
-0.007905 0.000397 0.003864 -0.013002 0.013791 0.018208 0.014008 0.003019
0.008632 -0.002776 0.023906 0.005678 0.008241 0.007379 0.006484 0.016008
0.010533 0.023857 0.006727 0.009485 -0.002595 0.003361 -0.00028 0.022892
-0.001954 -0.003495 0.007075 0.004922 -0.004943 0.007128 0.004483 -0.000395
0.01893 0.009353 0.007611 0.01024 0.023922 0.012194 0.005858 -0.001054
0.004484 0.004633 -0.001356 0.001322 -0.013022 -0.000842 0.013588 -0.005933
-0.003189 0.000769 0.00097 0.003741 0.003104 0.003727 -0.011765 -0.009814
-0.026871 -0.023041 -0.019376 -0.004604 -0.015732 -0.005992 -0.011905 -0.017278
0.00789 0.014544 0.003557 0.00859 0.008385 0.004924 0.010647 0.022352
0.007175 -0.020922 0.000793 -0.005896 -0.001307 0.001352 -0.002495 0.013198
-0.000648 -0.023744 0.00872 0.010764 0.006804 0.00464 -0.001112 -0.012763
0.022035 0.050669 0.011788 0.006086 0.009747 0.003695 0.001948 8e-04
-0.007609 0.005401 0.007961 -0.004969 -0.010039 -0.006944 -0.000555 0.01971
