ORCL PEP PG PFE OXY NKE NSC NOV NWSA NYX
0.009187 -0.001745 0.001422 -0.003206 0.04645 0.002294 0.010068 0.01325 -6e-04 -0.013624
0.014006 0.001224 0.004615 -0.003217 -0.013644 -0.003854 0.008722 -0.015748 0.0012 -0.051591
0.01174 0.004016 0.011837 -0.002824 -0.009758 -0.008222 -0.042703 -0.017714 0.001797 -0.006996
0.004778 0.006261 0.012921 0.010113 -0.041619 -0.009266 0.02083 -0.000291 0.008971 -0.008627
0.014266 0.003802 0.006378 -0.004405 0.01178 0.007138 -0.017515 -0.029677 0.012448 -0.014213
-0.022773 0.002755 -0.002912 0.018906 0.013715 0 -0.007535 0.034033 0.004684 -0.023098
-0.000685 -0.001202 -0.005669 -0.008291 0.015087 -0.001711 0.017593 0.018414 -0.003496 -0.03991
-0.010288 -0.003782 0.003974 0.002389 0.020424 -0.001591 0.009827 0.021355 0.004678 0.025412
-0.007623 0.008628 -0.032525 -0.000397 -0.009397 -0.005394 0.010272 -0.011988 0.009313 0.003365
-0.002095 0.004962 -0.006403 0.001986 -0.014798 -0.002095 0.005367 -0.005361 0.018454 -0.04147
0.011197 0.007491 -0.002327 0.007534 0.005873 0.007288 0 0.01305 0.007361 0.09114
-0.015225 -0.004731 0.010946 0.005116 -0.007275 0.008584 -0.002491 -0.026323 -0.001686 0.056851
-0.008433 -0.003226 0.00284 -0.001175 0.01832 -0.000608 0.010346 0.015962 0.007883 -0.031034
0.009213 0.002214 -0.002832 -0.009016 0.014393 0.001582 0.012535 0.005945 0.005587 0.033452
-0.023174 -0.008328 -0.012247 -0.009185 -0.008214 -0.012389 -0.023365 -0.017307 0.032222 0.001653
0.005032 0.00497 -0.011501 -0.012495 -0.037176 0.002337 -0.02928 -0.040378 -0.009688 -0.003713
-0.000715 0.018247 0.01018 0.015918 -0.030792 0.001718 -0.011219 -0.029096 0.013587 -0.048999
0.015748 -0.000837 0.008458 0.000402 -0.021987 -0.011881 0.00186 0.002305 0.024665 0.009579
-0.02396 -0.000168 -0.01267 -0.025301 -0.042384 -0.004587 -0.041404 -0.023152 -0.008373 -0.040541
-0.005776 -0.016094 -0.007952 -0.015657 -0.005169 -0.006849 -0.037381 -0.024957 -0.003166 -0.038807
-0.005084 -0.001533 -0.013481 -0.00293 0.018186 -0.013166 0.016499 0.006922 0.003176 0.005456
-0.010949 0.011433 0.002401 -0.004198 -0.0101 -0.009149 0.013064 -0.009113 -0.012665 -0.025581
-0.005904 0.007761 0.003869 0.011383 0.006014 0.012952 0.020907 -0.000161 -0.003207 -0.044551
0.023014 0.010547 0.006056 -0.006253 0.002135 0.003418 -0.016651 -0.009037 -0.000536 -0.054122
0.021045 0.003313 0.008026 0.000419 0.042612 0.004921 0.015376 0.052923 0.005901 0.077465
-0.001421 0.001651 -0.002352 0.006289 -0.001328 0.017075 0.014759 0.010826 0.013333 0.003268
-0.002135 -0.003957 -0.013604 -0.0175 -0.014938 -0.012468 -0.023234 -0.013923 -0.006842 -0.051303
0.014265 0.000662 -0.002391 0.003393 0.029186 0.003875 0.020306 0.024981 0.010599 0.026609
0 0.010586 0.00424 0.010144 0.007973 0.013821 0.001706 0.017106 0.019927 0.044314
-0.004923 -0.007038 -0.009728 0.012134 0.010212 0.004544 0.014191 0.026046 0.003599 0.032986
-0.020495 -0.015164 -0.014272 -0.010335 -0.034688 -0.018829 -0.037313 -0.043516 -0.016906 -0.015657
-0.002886 0.012887 0.003573 -0.004177 0.0077 -0.000623 -0.002713 0.002123 -0.002084 -0.047244
-0.02026 0.001322 -0.002436 0.002936 -0.031279 0.006733 -0.039837 -0.042524 -0.005744 -0.013223
-0.000739 -0.002819 0.028174 -0.002091 0.02386 0.002725 0.007084 -0.012802 -0.010504 -0.005025
-0.004435 -0.003326 -0.005298 -0.013831 -0.000516 0.005952 -0.024518 -0.004483 -0.002654 -0.037879
-0.016333 -0.003504 -0.002571 -0.0102 -0.006912 0 -0.005356 -0.042618 -0.003193 -0.079265
-0.007547 -0.012224 -0.003314 -0.010734 -0.043216 0.002958 0.003728 -0.045523 -0.018153 -0.050171
0.003042 -0.002204 0.012932 0.003038 0.014224 0.008726 0.02662 0.032207 0.00435 0.018207
0.038666 0.003738 0.000912 0.018174 0.041109 0.017909 0.021508 0.056266 0.029237 0.070937
0.035766 0.010494 0.002551 -0.00425 -0.005347 -0.004788 -0.007871 -0.016304 -0.006313 0.010642
0.007047 -0.006533 -0.002726 -0.015792 -0.039698 -0.000962 -0.017255 -0.040368 0.000529 -0.005084
-0.002799 -0.000337 0.01294 -0.00477 -0.006029 -0.010714 0 -0.033858 0.013228 0.014781
0.019649 0.005397 0.004318 -0.011329 0.016463 0.006936 0.03108 0.033628 -0.008877 0.073548
-0.013765 0.006878 0.000537 -0.001763 0.00959 0.013535 -0.004502 0.005479 -0.01844 0.01675
0.039777 -0.00883 -0.002149 -0.000442 0.020686 0.005842 0.00059 0.021287 0.002147 0.012356
-0.015436 0.000336 0.004665 0.016343 0.034019 -0.001304 0.001179 0.007837 0.002142 0.047193
-0.011588 -0.006722 -0.004287 -0.009127 -0.0109 -0.007359 -0.025123 -0.004302 -0.007483 -0.018026
0.005517 -0.003384 0.000359 0.004386 0.026994 -0.046754 0.026374 0.007311 0.018309 -0.025953
0.010974 0.010015 0.021876 0.014847 0.006596 0.015805 0.031189 0.040911 0.014807 0.063851
-0.016961 0.009076 -0.02439 0.009897 0.002934 0.000247 0.012364 0.003487 -0.000521 0.045816
0.022084 0.003831 0.01259 0.004687 0.019893 0.004074 0.009959 0.002527 0.00365 -0.003651
-0.016205 0 -0.006572 0.004241 0.002103 -0.015738 -0.000372 -0.01465 -0.012987 -0.003371
-0.004804 0.001493 0.009297 0 -0.009827 -0.003248 -0.027359 -0.016946 -0.003158 -0.016176
0.01931 0.001657 0.000886 0 -0.011177 -0.008898 -0.013586 -0.020979 0.003168 -0.00852
-0.012855 0.008105 0.008496 0.008024 0.002923 -0.001265 0.00679 0.005149 0.003158 -0.00196
-0.003427 0.0105 0.004739 -0.01592 -0.008939 -0.004938 -0.001349 0.023963 0.002623 -0.01284
-0.022008 -0.007956 -0.011179 -0.013197 0.011471 0.000255 -0.028362 -0.000807 0.010466 -0.006886
-0.008439 0.015876 -0.001237 -0.013374 -0.007463 0.001908 -0.006156 -0.006946 -0.00725 -0.028505
0.013475 -0.00435 -0.015564 -0.019676 0.007227 -0.002285 -0.014985 0.009922 -0.023996 -0.045202
0.009097 0.007767 0.002875 -0.000446 -0.040333 0.003945 0.003043 -0.038976 -0.001603 0.027409
0.020804 0.014933 -0.000179 0.007586 0.011821 -0.004944 0.02002 -0.01458 0.003212 -0.029911
0.023777 -0.008543 0.020426 0.031887 0.007389 0.003822 0.00912 0.037245 0.001067 0.047667
0.003318 -0.003032 -0.00053 0.017597 -0.013777 0.010152 -0.06444 -0.027382 -0.01226 -0.025772
0 0.004481 -0.009539 0.005061 0.000603 0.005779 -0.026249 -0.021915 -0.018349 -0.020901
-0.009259 0.009401 0.014803 0.040285 0.037967 0.007245 0.012508 0.008618 0.024189 0.050033
-0.003338 -0.009945 -0.000352 0.006858 0.006387 -0.003472 -0.036209 0.026658 0.014493 -0.015565
0.006028 0.014509 -0.003692 0.00601 0.024712 -0.00448 -0.085083 0.046438 0.004762 -0.002259
-0.009987 -0.017916 -0.004059 0.021505 0.000938 -0.013 0.044927 0.022745 0.004213 0.043014
0.01345 0.010242 0.006556 0.017934 -0.000656 0.011905 0.011558 0.018507 0.009439 -0.008992
-0.006636 0.00396 -0.010738 -0.004596 0.010788 -0.011264 -0.00777 0.023668 -0.000519 -0.027065
-0.016032 -0.003313 -0.004804 0 0.000278 -0.003924 -0.030631 -0.000895 -0.00052 -0.027336
0.005431 0.000475 0.042196 -0.014621 -0.000928 -0.007117 0.019007 -0.001194 0.00364 -0.006943
-0.002701 -0.005696 0.0199 -0.003905 -0.006872 0.000256 0.011941 -0.008969 -0.012435 -0.003329
-0.010156 0.005251 0 0.018424 -0.015897 0.006654 -0.029847 -0.0181 -0.000525 0.024052
0 -0.000158 -0.000841 0.002694 0.019479 -0.009533 -0.00954 0.009831 -0.003675 -0.008155
0.012312 0.007283 0.005387 0.004223 -0.017429 -0.010395 0.004575 -0.003955 0.018967 -0.022858
0.010135 -0.01226 -0.003014 0.008792 0.008727 -0.002983 -0.025647 0.002138 -0.011892 -0.026422
0.01204 0.005729 0.012093 -0.006883 -0.006206 -0.008845 0.01107 0.001219 -0.006279 -0.009507
-0.009253 0.002057 0 -0.005776 -0.004731 0.004068 -0.004136 -0.013699 -0.02317 0.001571
0.020013 0.00979 -0.008297 0.01007 -0.026526 0.008757 0.013682 -0.018364 0.006469 0.007144
0.028123 -0.005629 0.011379 0.01227 0.013869 0.006349 0.041938 0.017764 0.006427 0.020761
-0.01145 -0.004718 -0.000331 0.013258 -0.009922 0.00103 0.042794 0.015446 -0.001064 0.014576
0.017375 -0.009954 -0.001324 0.009346 0.000389 -0.010161 -0.014863 -0.024642 -0.001598 -0.029402
-0.006325 0.005586 0.000829 0.001852 0.019646 -0.003248 -0.002702 0.033531 -0.001067 -0.008434
-0.004456 0.004602 0.006458 -0.015157 0.008585 0.000782 -0.041319 0.007696 0.004808 0.00677
-0.01023 0.006951 0.004442 0.012763 0.008133 0.001042 0.006123 0.018419 -0.005316 -0.006724
-0.010336 0.005177 -0.002129 0.00593 -0.015385 0 -0.004916 -0.024114 -0.00962 -0.021871
0.003916 0.001093 0.002134 0.003685 0.006288 -0.00013 -0.023289 0.005273 0.003778 0.013132
0.001951 0.000624 -0.002948 -0.000367 0.011361 -0.000911 0.021195 0.018285 -0.001613 0.02137
0.008436 0.012777 0.001807 0.011385 -0.014604 0.014068 -0.001651 -0.023992 0.009693 -0.002401
-0.001287 0.012462 0.003608 0.002179 -0.00171 0.027232 -0.000709 0.008144 0.018667 0.030084
0.015464 -0.002583 0.008987 0.00471 -0.014465 -0.002626 -0.005674 -0.025729 -0.001047 -0.014519
-0.006345 -0.005484 0.002429 -0.006131 -0.015257 0.012538 0.01593 0.00261 -0.002621 0.004234
-0.010217 0.001991 0.000162 0.014514 0.00961 0.004705 -0.002808 0.02634 0.012612 0.001686
0.021935 -0.003211 -0.005653 -0.004292 -0.007964 0.003328 -0.013142 0.015816 -0.012455 0.026768
-0.013889 0.00046 -0.001949 -0.00431 -0.060114 -0.005405 -0.014031 -0.036575 -0.014188 -0.010821
0.024968 -0.010935 0.001465 -0.00974 0.001047 -0.000865 0.004342 -0.010367 -0.003731 0.002984
-0.006246 0.007941 -0.006338 0.0051 -0.021744 0.018116 -0.007925 -0.042366 0.009631 0.007106
0.023884 -0.000155 0.012758 0.010511 -0.019662 0.004509 0.007262 -0.047297 -0.017488 0.007877
0.000614 0.007416 -0.00113 0.013271 -0.005886 0.012497 0.024754 -0.01638 0.016234 -0.000814
0.005521 -0.008589 -0.020857 -0.002124 0.006579 -0.004194 0.024625 0.035193 -0.00639 0.016458
0.004881 -0.001392 0.003468 0.000355 -0.030937 -0.003971 0.003204 -0.027529 0.010718 -0.008176
-0.0085 0.007436 0.002139 -0.005674 -0.009667 0.002416 -0.017796 0.008868 0.02386 0.085017
-0.004899 -0.008458 -0.006568 0.00428 0.040863 -0.007834 0.04065 0.024341 -0.011393 0.008193
-0.007385 0.004497 0.006777 0.00142 -0.016794 -0.003523 -0.035268 -0.029373 -0.001572 -0.014923
0.111593 0.005404 0.011821 0.009574 -0.015528 0.006949 -0.016428 -0.030772 0.007345 -0.029698
0.008366 -0.007832 0.001785 -0.009132 0.025237 -0.001695 -0.022348 0.008595 -0.00625 0.055805
-0.029867 -0.005108 0.001134 -0.001772 -0.005934 0.047296 0.005053 -0.020348 -0.005765 0.052709
0.024515 0.01229 0.007766 0.006747 0.005306 0.001737 0.006464 0.007989 0.016342 -0.026982
0.012243 0.005533 0.00305 0.001764 0.025951 0.021732 0.026166 0.017084 0.024378 0.047742
-0.014294 0.007336 0.004001 0.000352 0.021436 -0.003168 0.012054 0.013853 -0.008101 -0.027967
0.003346 -0.009255 -0.007492 -0.003872 -0.001679 0.002156 -0.00481 -0.000854 -0.009699 0.036491
-0.013897 -0.000613 -0.004497 0.00212 0.011352 -0.007701 0.013809 0.000855 0.012887 0.012187
-0.00451 -0.014251 0.000968 -0.001763 -0.018707 -0.001598 -0.025426 -0.031426 -0.015267 -0.011906
0.01359 0.00513 0.004191 0.003532 -0.047236 0.004344 0.016306 -0.081643 0.008269 0.003926
0.015084 0.003866 0.016693 -0.002816 -0.005113 0.01639 0.042402 0.014785 0.003075 0.003372
0.004953 -0.002003 0.002842 -0.012001 0.020335 -0.003247 0.015171 0.022327 0.008687 0.032258
-0.003833 -0.005557 -0.00677 -0.003215 -0.001533 -0.009662 -0.01018 0.01166 0.010638 0.010156
0.019791 -0.010866 -0.003804 -0.008961 -0.010967 0.003517 0.001094 -0.013904 0.010526 0.000387
0.010243 -0.004865 -0.002068 -0.003255 0.010424 0.001357 0.002842 0.009462 0.007937 -0.007989
-0.008538 0.007097 -0.003827 -0.009797 -0.019754 -0.00158 -0.003705 -0.019849 -0.008366 -0.021821
0.022067 -0.015816 -0.00112 0.013192 0.01142 0.015491 0.009626 0.044628 0.02134 -0.004515
0.004213 -0.006364 -0.004486 -0.00217 0.033208 -0.002338 0.014518 0.018489 0.003887 -0.015473
-0.004195 0.003683 -0.001288 0.002537 0.024641 0.010379 0.024562 0.03895 0.009197 0.001219
-0.018957 -0.004946 0.003223 0.002169 -0.030113 -0.008616 -0.005837 -0.008312 0.008153 -0.005683
0.005904 0.013147 0.010442 0.013709 -0.001078 -0.008245 0.01992 -0.009237 0.000951 -0.006532
0.006937 -0.005855 -0.001438 -0.014947 0.03324 0.004382 -0.003289 0.035221 0.005228 -0.000411
0.005829 -0.000159 0.00288 0 -0.017756 -0.008949 -0.005776 -0.026184 -0.010402 0.003837
0.008957 0.005891 0.009572 0.001806 -0.013399 0.019639 0.010373 0.001541 0.008122 0.023891
-0.013577 0.000317 -0.006321 -0.016949 0.026514 0.008745 0.002053 0.030267 -0.005213 0.0032
-0.014293 0.006962 0.003976 0.006236 0.027509 0.024361 0.101025 0.0239 -0.002382 0.001196
0.00537 0.002828 0.005861 -0.005468 -0.018802 0.003428 -0.004281 0.003566 0.008596 -0.024426
-0.03312 -0.004387 0.000945 -0.002199 -0.006874 -0.019323 -0.003178 -0.032951 -0.012311 -0.004218
0.023204 -0.000157 0.003933 -0.000735 -0.028314 0.001633 -0.001125 -0.001336 0.008629 0.003416
-0.0027 -0.001417 -0.006582 -0.020221 0.013166 -0.001413 -0.013141 0.010202 -0.00903 0.008443
0 -0.001419 -0.005521 -0.004128 -0.014061 -0.005333 0.003234 -0.018377 -0.017266 -0.000675
-0.010828 -0.00221 0.003648 0.005652 0.008859 0.015428 0.015411 -0.004385 0.001464 0.040541
-0.02682 0.000475 0.002055 -0.005245 0.012208 -0.002478 -0.028855 0.033712 -0.000975 0.054545
0.017998 0.000632 0.002524 0.016573 0.026873 0.002809 0.003087 0.023107 0.019512 0.011823
0.005525 0.001896 0.008653 0.011115 -0.018545 -0.003878 0.016734 -0.016819 -0.011005 -0.001582
0.008791 0.00205 -0.001092 -0.015757 0.028343 0.005515 -0.000946 0.022646 0.013546 0.005852
0.009804 -0.013222 -0.003748 -0.029301 0.001633 -0.002366 -0.003787 -0.006372 0.015752 0.061205
0.012945 -0.002233 -0.001567 -0.005031 -0.008357 0.014122 0 -0.018919 0.015977 0.079032
0.021299 -0.018225 -0.007064 0.007001 -0.010072 0.000532 0.001331 -0.008662 -0.004163 0.002223
-0.000521 0.00863 -0.000791 0.013905 0.000831 0.006162 -0.052771 -0.003132 0.001858 -0.017531
-0.002608 -0.011301 -0.001266 0.010667 0.009751 0.008342 0.016633 0.026955 -0.003245 0.0287
-0.001046 0.009144 0.006337 0.008669 -0.029998 -0.002723 0.010053 -0.038808 -0.003721 -0.020063
0.018848 0.007767 0.005353 0.016816 0.005931 0.003675 -0.002927 0.010219 -0.007003 -0.00064
0.001028 0.003532 -0.002662 -0.00588 -0.00737 0.007951 -0.01331 -0.003648 -0.007992 0.017072
0 0.00096 -0.006751 -0.00353 0.029487 0.002491 -0.000198 0.036618 -0.006635 0.097356
0.00924 -0.00032 0.006007 0.005398 -0.01257 0.004659 -0.007937 -0.003693 0.007634 0.041683
-0.003052 -0.003198 -0.001728 -0.007749 0.000417 -0.003092 -0.0046 -0.000967 -0.008996 -0.006424
-0.034694 -0.013474 -0.010861 0.002975 -0.001877 -0.008787 0.001005 0.008388 -0.021978 -0.066045
-0.001057 0.005203 0.00366 0.002966 0.006688 0.001252 -0.025291 0.026236 -0.005374 0.00089
0.013228 0.010514 0.00222 0.000739 0.038198 0.009063 0.001853 0.038348 0.006876 -0.053854
-0.005222 -0.008004 -0.006644 0.015515 0.006599 0.021472 0.012333 -0.001501 0.004878 0.045431
-0.012598 -0.000161 -0.001593 0.013459 0.001391 -0.013643 -0.006294 0.01263 -0.005825 -0.034965
0.024987 0.014848 0.011645 -0.106246 -0.00972 0.005533 0.026359 0.005642 0.026856 -0.005694
-0.021784 0.020515 0.001419 -0.003213 0.013221 0.00377 0.025881 -0.008859 0.000476 0.016137
-0.051962 -0.002493 0.004566 -0.000806 -0.004745 -0.003147 -0.015913 -0.002681 -0.010456 0.002869
-0.021253 -0.004552 0 0.002419 -0.014765 0.00112 0.007296 -0.008962 0.03074 -0.012669
0.017143 -0.002365 0.001411 0.01247 0.002633 -0.009189 -0.008418 0.000754 0.007922 -0.009623
0.015169 -0.008061 -0.000313 -0.000795 -0.006261 0.004225 0.005923 -0.007831 -0.01202 0.038554
-0.004427 0.001434 -0.002662 0.000795 0.004065 -0.00903 -0.010991 0.006982 -0.008891 -0.011569
0.001668 -0.001432 -0.00471 0.008741 0.013765 -0.007456 -0.01151 0.014772 0.004721 -0.01028
0 -0.004143 -0.000789 0.006696 0.036741 0.011998 0.035334 0.011884 -0.007049 0.011929
-0.018868 0.00592 0.011997 0.00313 0 -0.009794 -0.008532 -0.016001 0.00284 -0.003557
0.013009 0.003181 0.00078 0.00741 -0.042758 0.001353 -0.001369 -0.061316 0.010854 0.03488
-0.045226 0.00333 0.003585 0.014324 0.008249 0.000104 0.001763 0.02082 0.015406 0.018626
0 0.000316 0.001242 0.000382 -0.003792 0.037322 -0.036559 -0.019617 -0.009195 -0.01132
0 0.001422 -0.006515 -0.005341 -0.005208 0.005111 0.008929 -0.001588 0.001392 -0.026519
0.000585 -0.004575 -0.003903 -0.003836 -0.010673 -0.00349 -0.015889 -0.009703 -0.002317 -0.024829
0.001169 -0.00412 0.006113 -0.00154 -0.009363 0.001601 0.005109 -0.011083 -0.006038 -0.027935
-0.001751 0.000796 0.003583 0.008484 0.016437 -0.005794 0.02318 0.012668 0.016355 0.031813
0.005848 0.005724 0.000931 -0.003059 -0.005054 -0.003215 0.003577 -0.00016 -0.002299 0.002158
-0.003488 -0.011067 -0.003257 -0.006521 -0.007924 -0.001714 -0.004158 -0.018608 -0.010138 -0.003179
0.021587 0.002718 0.004201 0.015058 -0.043211 -0.013733 -0.021078 -0.048055 -0.000466 -0.036214
0.009709 0.006856 -0.007592 0.003423 -0.020548 0.010239 -0.016657 -0.036916 -0.009781 0.015158
-0.002262 -0.003167 -0.008587 -0.003033 -0.006774 0.001622 0.016319 0.004635 0 0.076656
0.012472 0.002224 0.002205 -0.005323 -0.00264 -0.003036 -0.005691 0.008518 0.011759 0.034671
-0.00224 0.004121 -0.002514 0.000382 -0.036841 0.012484 -0.007155 -0.018476 0.016272 -0.012837
-0.002806 0.012628 0.011972 0.001146 -0.012139 0 -0.007824 -0.011474 0.026075 0.03471
-0.021384 0.012471 0.006227 0.009924 -0.001159 0.002205 0.019714 -0.020856 0.007133 -0.014139
0.006326 -0.003849 0.005569 0.006803 0.030641 -0.0022 0.023606 0.03797 -0.003099 -0.012842
-0.011429 0.002318 0 0.00488 -0.018694 0.002105 0.034195 -0.001784 0.010213 0.004558
0.012717 0.002313 0.010308 0.004483 0.010099 -0.0015 -0.011726 0.020915 -0.008352 -0.002269
-0.022831 -0.001231 0.002754 0.010413 -0.009089 -0.001503 0.021008 -0.014533 0.01773 -0.047371
0.008762 -0.00154 0.008392 0.00184 0.026141 0.002709 0.009335 0.034115 0.002178 -0.005868
-0.015634 -0.000154 -0.005598 -0.009919 -0.021006 -0.022414 -0.016421 0.007388 -0.009996 -0.009204
0.007059 0.000463 -0.001217 -0.021521 0.029217 -0.009621 0.031088 0.038547 0.018876 -0.015044
0.001168 0.005552 -0.00198 0.017065 0.024617 0.000827 -0.058068 -0.011989 0.003878 0.037314
-0.009335 -0.011963 -0.009006 -0.017151 -0.017316 -0.010326 -0.035369 -0.02643 -0.012446 -0.019468
0.010012 0.000466 -0.000924 -0.002656 0.005286 -0.006678 -0.016796 -0.001537 -0.004781 0.019351
0.006997 0.002327 0.000308 -0.008749 -0.010298 0.011765 -0.009167 -0.014877 -0.003493 -0.010283
-0.006369 0.007585 -0.00447 0.001535 0.015054 0.014846 -0.000421 0.034543 0.010955 0.006494
0 0.002305 0.004335 0.005364 0.011123 0.010844 0.049011 0.01745 0.007802 -0.007643
-0.00641 0.002146 0.007245 0.014482 0.009491 0.018925 0.014099 -0.008905 -0.002151 0.017103
0.021701 -0.0052 0 0.006762 0.01047 -0.004768 0.010526 0.008486 0.005172 -0.021536
-0.014925 -0.003229 -0.002908 0.002985 -0.013322 -0.007784 -0.017492 -0.009569 -0.014151 -0.009045
-0.008158 -0.006787 -0.008596 -0.00186 -0.000214 0.017602 -0.002401 0.09412 -0.000435 -0.005882
-0.006463 0.001708 -0.001703 -0.000745 -0.000429 0.0171 -0.003609 0.006547 0.015666 -0.010406
-0.011827 -0.01845 0.001706 -0.003017 0.012867 0.004762 -0.013685 0.02995 0.025707 0.002474
-0.000598 0.009477 -0.002477 -0.002269 -0.015033 0.002031 -0.001428 -0.022764 -0.018797 -0.053167
-0.002994 -0.002973 -0.004191 -0.006065 -0.011393 0.007432 -0.010625 -0.00015 -0.017029 -0.039644
-0.002402 0.001412 0.008572 0.006484 0.013264 0.007952 0.041099 0.037577 0.016457 0.020018
0.009633 -0.007209 0.002627 0.0072 0.032189 0.001711 0.036501 -0.001304 0.003409 -0.007096
0.008348 0.011523 0.001695 -0.001881 -0.009979 0.001234 -0.013588 -0.009429 -0.002123 -0.033836
-0.012419 0.008427 0.001231 -0.008669 -0.0021 0.007487 -0.006985 -0.007322 0.001702 0.017222
0.016766 -0.000155 -0.00292 0 -0.007786 0.004798 0.004885 -0.015784 0.018692 0.036019
0.012956 0.006346 -0.002928 -0.008745 0.013149 0.002809 0.011666 0.016187 -0.011676 0.026541
0.00407 -0.005537 0.000309 -0.007672 0.004815 0.010457 -0.016145 0.019616 0 -0.004167
-0.026057 -0.001237 0.0017 -0.009664 0.005208 -0.001756 -0.004688 0.010415 -0.003797 -0.019955
0 -0.001394 -0.005862 0.008587 -0.006425 -0.001944 -0.024534 0.007588 -0.007624 -0.014669
-0.03151 -0.026826 -0.049503 -0.02709 -0.034418 -0.035797 -0.047284 -0.036374 -0.045241 -0.061771
0.008594 0.006214 0.036571 -0.00716 -0.003673 0.004809 0.001478 0.026836 0.007152 0.005329
0.020694 0.004434 0.002993 0.003205 0.008456 0.007849 -0.008646 0.011631 -0.014203 -0.037691
-0.003578 -0.007883 -0.008166 -0.009984 -0.013115 -0.013582 -0.014252 -0.026828 -0.008555 0.003794
-0.020347 -0.002543 -0.005858 -0.003631 -0.01634 -0.01348 -0.006474 -0.012252 -0.01317 -0.017315
0.031154 0.007806 0.002389 0.019838 0.014618 0.025766 0.012163 0.041051 0.02439 0.071349
-0.023104 -0.00332 -0.013664 0.003176 0.016809 -0.004853 0.023176 0.025674 -0.004043 -0.034051
0.012129 0.004781 0.003705 0.00554 -0.000647 0.003633 0.018666 0.017148 0.016689 0.013309
-0.003595 -0.002696 -0.002407 0 0 0.01195 -0.000618 -0.012916 -0.002662 -0.002485
0.026458 0.004612 -0.001126 -0.001181 -0.009929 -0.002362 0.009683 -0.001791 0.015125 -0.001068
-0.024605 -0.015989 -0.014817 -0.017336 -0.00763 -0.00947 -0.020404 -0.000276 -0.01362 -0.006531
0.013814 0.008526 0.003106 -0.003208 0.018453 0.002103 -0.017288 0.026501 -0.000445 -0.016137
-0.009479 0.004786 0.008963 0.005229 -0.010785 0.008014 0.015685 -0.014388 -0.003565 0.001093
-0.001196 -0.006668 -0.004846 0 -0.002399 0.01713 0.017738 -0.005321 0.003131 -0.005704
0.028742 0.004315 0.006006 0.014806 0.012459 0.007909 0.005126 0.033466 0.015604 0.016477
0.021537 0.008912 0.00484 0.007098 0.008636 0.008586 0.002244 -0.008626 0.009219 0.010447
0.035328 0.012303 0.010918 0.012138 0.008776 -0.003661 0.005496 0.0332 0.019139 0.049198
0.017611 -0.001091 0.014136 -0.002321 0.020157 -0.002297 0.009312 -0.003628 -0.004268 -0.007928
-0.013521 -0.000312 -0.000783 -0.005041 0.00416 0.004144 0.042319 0.005982 -0.008573 0.000913
0.008224 -0.003121 0.001567 0.00039 0.007042 -0.002384 -0.023475 0.009307 -0.00735 0.046424
0.005438 -0.014713 -0.009859 -0.007012 0.007404 -0.020406 -0.007094 -0.003586 -0.009146 0.020275
-0.017307 -0.000953 -0.004109 -0.012162 0.016129 -0.013512 -0.006946 0.000128 -0.01011 0.030662
-0.00055 0.011131 0.003968 0.009134 0.010649 -0.001522 -0.002198 0.011567 0.017318 -0.015445
-0.001652 -0.000472 -0.001581 -0.005903 -0.019682 0.012289 0.013419 -0.011688 0.009166 -0.01295
0.000552 -0.002675 -0.002217 0.003167 0.005476 0.0016 -0.000593 0.005271 0.007353 0.01376
0.012128 0.000158 -0.001904 0.013023 0.001815 -0.000282 0.005141 0.003836 0.011164 0.06271
0.010893 0.005205 0.002385 0.005454 0.001611 0.007331 0.004525 0.01121 -0.011465 -0.034158
0.005927 -0.000785 -0.000793 0.001162 0.00402 -0.002053 -0.001567 0.005543 0.003436 -0.008303
-0.005356 -0.010835 0.004127 0.006192 -0.005405 0.007853 0.037466 -0.00238 0.004709 -0.007132
0.015078 0.006668 -0.00079 0 0.013285 0.002041 -0.002836 0.02926 0.005539 0.001562
-0.013793 -0.003154 -0.002689 0.001538 -0.009535 -0.00037 -0.016686 -0.018546 -0.00339 -0.026923
0.005917 0.015029 0.007614 0.016129 0.025471 0.004445 0.048207 0.032571 0 0.00235
-0.003743 0.003741 -0.002204 0.007937 0.002738 -0.010695 -0.008646 0.001324 0.001701 -0.001812
0.014493 0.002484 0.005522 0.010124 0.003316 0.01342 0.017814 0.01022 0.00764 -0.004911
-0.000529 0.019207 0.002668 -0.001485 -0.009526 -0.004046 -0.014768 -0.01452 -0.002106 0.031652
-0.00847 0.001824 -0.002191 -0.004461 0.003337 -0.004802 0.019245 -0.040097 -0.004643 -0.022777
0.001602 0.001669 -0.002196 0.010829 -0.017019 -0.007608 0.015069 -0.014721 -0.017812 -0.019263
0.012793 0.00939 0.002829 -0.003694 0.029055 0.000935 0.002683 0.012131 0.003886 0.002062
-0.003158 -9e-04 -0.002665 -0.022988 -0.005028 0.00056 -0.005887 0.018042 0.00129 -0.06541
-0.006336 -0.002703 0.001572 -0.00759 -0.000194 -0.000934 -0.002871 -0.014748 -0.007302 -0.021437
0.004251 0.008583 0.002354 0.006501 0.01458 0.002056 9e-04 0.024025 0.009087 0.023446
0.002646 -0.00851 -0.0085 0.015198 -0.019161 0.004103 -0.042071 0.017197 -0.005146 -0.022214
0.007916 -0.001807 -0.000159 -0.004117 -0.000391 0.005201 0.006381 0.046371 -0.015517 0.006981
