HON IBM JNJ HNZ HAL HPQ JPM INTC HD
0.002157 -0.004786 -0.006269 -0.002933 0.008409 0.028369 -0.000751 -0.006931 -0.015041
-0.008073 -0.002044 -0.008735 -0.001471 0.00647 -0.007524 -0.00526 -0.010469 -0.008113
0.004341 0.009639 0.01485 -0.001767 -0.008571 0.000316 -0.010829 -0.114459 0.007938
0.004592 -0.008473 -0.000322 0.002951 0.033862 0.017998 -0.005601 -0.008806 -0.014797
-0.0363 -0.020821 -0.022036 -0.011474 0.052265 -0.015509 -0.025858 -0.028576 -0.02689
0.005859 0.000615 0.006414 -0.002083 0.02 -0.012602 0.005782 -0.018837 -0.011949
0.013592 -0.006879 -0.029907 0.003579 -0.013765 0.000957 -0.004181 -0.003279 0.019148
-0.013136 0.000742 -0.014488 -0.000297 -0.022515 0.023589 0.009709 -0.00329 -0.011619
0.037438 -0.002348 0.002393 0.00981 0.012258 -0.015883 0.028846 0.013201 0.010505
0.010692 0.003716 0.001194 0.001177 0.050299 -0.00981 0.004041 0.008376 -0.009901
0.005818 0.007529 -0.00528 -0.000588 0.024452 -0.00032 0.002516 -0.000923 0
0.010255 -0.004043 -0.014726 -0.001471 -0.015335 -0.003197 -0.002509 -0.018245 0.01375
0.023946 0.007872 0.005561 0.001768 -0.008415 0.001604 0.00327 0.013879 -0.007891
-0.02059 -0.008665 -0.003629 -0.002647 -0.015579 -0.010247 0.002758 -0.016237 -0.006711
0.018168 -0.015512 -0.004683 -0.000295 -0.004117 -0.011323 -0.011503 -0.016986 -0.003503
0.005098 -0.005752 -0.009237 -0.0059 0.000646 -0.009489 -0.002277 -0.006268 -0.008287
-0.007101 0.004276 -0.000879 0.008902 -0.057715 0.003304 -0.004564 0.002911 -0.019245
-0.003321 0.014402 0.03169 0.014706 0.021513 0.054001 0.00866 0 0.013943
0.012814 -0.004951 -0.000853 0.021449 -0.027901 -0.012808 0.004293 0.015965 -0.005602
0.002783 0.011567 -0.002733 0.002838 0.011453 -0.002848 0.003772 0.01381 0.004353
0.011103 -0.010943 0.001884 -0.002264 -0.01296 0.007299 -0.003757 -0.007515 0.012239
0.010981 0.00808 0.009402 0.009643 -0.02405 0.02363 0.008298 0.011358 0.03602
0.008146 -0.00296 0.000847 0.014326 -0.028325 -0.025239 0.005486 -0.000936 0.009725
0.01812 0.000742 -0.00203 0.008585 0.038333 0.074203 0.012401 0 0.007946
0.01443 -0.002472 0.001526 0.007688 -0.016002 0.00147 -0.00098 -0.03466 0
-0.018018 -0.002602 0.001185 0.00218 0.029529 -0.045788 -0.001962 0.000485 0.000239
0.014727 0.010559 -0.00186 -0.004622 -0.019399 0.013227 0.017445 -0.02289 0.000239
-0.008878 -0.014136 -0.007454 0.016389 -0.001837 -0.017304 -0.007245 0.007048 -0.007163
0.001207 -0.001247 -0.008534 0.0086 0.008211 -0.010812 0.013379 0.00345 0.001202
0.00217 0.006617 0.002597 0.001865 -0.031171 0.04341 -0.00192 0.007859 0.019697
-0.014915 -0.004837 -0.00449 0.007181 -0.012319 -0.017959 -0.010582 0.003899 -0.007067
0.007814 -0.004237 0.000173 -0.006073 0.020147 0.037793 0.011911 0.009709 0.010439
0.005088 0.000501 0.00052 -0.007705 0.033444 0.004112 0.000721 -0.014904 -0.007044
0.005786 0.00025 -0.003813 0.023561 -0.007393 -0.027201 -0.00168 -0.008297 -0.002128
-0.020614 5e-04 0.006612 0.000785 -0.036818 -0.012026 -0.003847 -0.000984 -0.009479
0.012726 0.003625 0.006396 -0.006534 -0.031223 0.003043 0.001207 -0.011823 -0.006699
0.0029 0.010587 0.008932 -0.007893 0.007982 -0.008495 0.002893 -0.002492 -0.005076
-0.005542 -0.001479 -0.00732 0.011138 -0.013148 0.002448 -0.013221 -0.012994 -0.012634
0.021081 0.006788 0.012519 0.001311 0.014383 0.007021 0.001949 0.005063 0.01501
-0.011153 0.004413 0.000678 0.002357 0.024478 0.009397 -0.001702 -0.006045 0
0.016319 0.011595 0.003554 -0.000523 0.013403 0.005418 0.007793 0.001521 0.021576
0.011806 0.006033 0.008602 -0.008105 -0.002444 0.014671 -0.003867 0.008097 0.002848
-0.006068 -0.006117 0.003679 -0.005271 0.021761 -0.000885 0.002426 -0.013554 0.011595
0.003992 0.005189 0.005332 0.015368 -0.007193 0.00886 0.001936 -0.005598 0.003509
-0.004443 0.003361 0.00232 -0.002088 -0.026992 -0.005855 0.001208 0.004094 -0.001166
-0.007047 0.002752 0.001488 -0.001569 0.000292 -0.012367 -0.006031 0.008155 0.003501
0.009226 0.007636 0.007099 -0.003143 0.007152 -0.005367 0.020631 0.010111 0.008605
-0.003282 -0.014802 -0.003115 0.001324 0.021014 -0.010791 -0.000238 -0.014014 0.010145
-0.001646 0.001923 -0.006907 0.001587 0.011356 0.005151 0.001427 -0.005076 -0.01575
-0.010601 -0.003359 -0.007452 -0.007658 0.004772 -0.001809 0.000238 0.007653 -0.003015
-0.002143 -0.007824 -0.005672 -0.001597 0.02221 -0.03141 -0.013061 -0.008608 0
0.00859 0.008492 -0.00151 0.012527 0.014758 0.020268 0.002887 0.012257 -0.001861
0.001656 0.000842 -0.002689 -0.009739 0.000539 -0.004584 -0.003599 -0.006054 -0.012351
0.010156 -0.008774 -0.00219 0.007974 -0.017228 0.010132 0.002649 -0.012183 -0.001888
-0.008885 0.007154 -0.000844 0.005802 -0.002054 0.019149 0.006964 -0.005653 0.001891
0.016985 0.004695 -0.005915 0.000262 0.031975 0.004772 0.016218 -0.002584 0.004011
-0.002784 0.008628 -0.00714 0.002621 0.028457 0.019887 0.006388 0.009326 0.00235
-0.003257 -0.004277 0.001712 -0.002353 0.015257 -0.007567 -0.005877 -0.005133 -0.011958
-0.010502 -0.015869 -0.011453 -0.005241 -0.01592 -0.021408 -0.013951 -0.007224 -0.000949
0.005425 -0.004607 -0.002075 0.001581 0.024071 -0.008091 0.004317 0.006237 -0.007126
-0.017359 -0.011449 0.000693 -0.006575 -0.029445 -0.016918 -0.006447 -0.010331 -0.008852
0.013607 -0.005052 0.002078 -0.000265 -0.001432 -0.006454 0.00697 -0.002088 -0.01062
0.022374 0.015232 0.000691 -0.002383 0.005607 0.00897 0.006921 0.017259 0.003171
-0.012209 -0.004147 -0.00449 0.007433 0.023859 -0.018087 -0.004503 -0.013368 -0.017996
0.029851 0.020456 0.008326 -0.002635 0.025836 0.04527 0.014286 0.010422 0.023279
-0.014266 -0.017405 -0.001892 0.015588 0.018395 -0.014636 0.000469 0.008767 -0.014037
0.006892 0.001955 0.003447 0.016129 0.003758 0.024856 -0.000469 -0.005624 0.001718
-0.006388 -0.004389 0.002576 0.019969 0.006401 -0.025141 -0.002347 -0.020051 -0.012987
-0.007577 0.005511 -0.000685 -0.012801 -0.036361 -0.00182 0.004235 -0.00787 -0.004965
0.011569 0.00682 -0.002057 0.026951 -0.018431 0.003343 -0.010778 0.012692 -0.002994
0.008005 0.008225 0.005669 -0.013122 -0.005329 -0.006362 0.010422 0.017755 0.002753
-0.02133 0.006359 0.001879 0.010286 -0.018112 0.014024 0.030239 0.030272 0.003743
-0.014607 -0.01836 -0.000682 0.030792 0.015199 -0.023752 0.032537 -0.00498 -0.00721
0.013647 -0.001336 -0.000341 -0.010359 0.018554 0.005236 -0.013222 -0.024525 0.015277
0.015785 0.002311 0.001365 0.028481 0.016709 -0.009804 0.016079 0.005131 -0.008387
-0.001143 0.003397 -0.005454 -0.008757 -0.022983 0.016089 -0.000879 -0.016845 0.004229
0.00938 -0.003265 -0.001542 -0.011461 0.010244 0.013703 0.005059 0.009395 -0.002725
0 0.010312 0.007552 0.021981 -0.003004 0.017423 0.021011 0.00879 0.025584
-0.018132 -0.001081 0.00017 -0.004254 0.004646 -0.002362 -0.01179 0.030753 -0.006781
-0.000923 0.004102 -0.005961 -0.002136 0.021997 -0.019828 -0.001735 -0.010443 0.008535
0.012246 -0.003965 -0.000685 -0.002379 0.005626 -0.001208 -0.002173 -0.01608 -0.003627
-0.006163 -0.005308 0.008916 -0.00906 -0.026389 -0.016626 -0.016768 -0.011236 -0.01189
-0.014469 -0.000849 -0.00017 -0.005053 -0.037347 -0.012296 -0.018383 -0.016529 -0.017682
0.004894 0.006069 0.019378 0.003869 -0.023615 -0.015562 0.004964 0.014706 0.0125
0.002783 -0.008807 0.004669 -0.002409 -0.003189 -0.01644 -0.004939 -0.013458 -0.050617
-0.02343 -0.010833 -0.001992 -0.009177 -0.016664 0.033751 -0.024143 -0.020986 -0.011443
-0.014048 -0.007506 0.000166 -0.000975 -0.036334 0.00995 -0.011792 -0.000536 0.010524
0.012316 -0.004711 -0.003991 0.011222 -0.001126 -0.014163 0.000234 -0.01555 0.013798
-0.010258 -0.003239 -0.000668 -0.012545 -0.009155 0.004997 -0.002573 -0.019063 -0.011556
-0.015184 -0.002374 0.002339 0.050085 0.010377 -0.002175 -0.011023 -0.003331 -0.016888
-0.012971 -0.000626 0.013167 -0.008609 -0.014772 0.008097 -0.000474 -0.003343 0.004493
0.005207 0.004512 0.000576 0.004694 0.053834 -0.003089 0.016607 0.008944 0.010261
0.013567 0.007612 0.00397 0.002102 -0.002033 0.008367 0.008868 0.009418 0.007031
-0.005354 -0.007306 -0.013841 -0.01655 -0.021453 -0.019053 -0.018274 -0.022503 -0.025084
0.007585 -0.003244 0.006182 0.003792 0.037125 0.014411 0.004713 0.011791 0.011141
0.008014 0.009887 0.00714 0.000708 0.007508 0.001544 0.022045 0.00111 0.01128
-0.007468 -0.0145 0.001484 0.007551 0.02169 -0.000925 0.005278 0.010532 -0.014267
-0.025243 -0.005785 -0.010043 -0.004918 -0.032951 -0.025 -0.019174 -0.013714 -0.014211
-0.008964 0.008854 0.013471 -0.011767 -0.011717 -0.021842 -0.013731 -0.010567 -0.006674
-0.007789 -0.007648 0.003774 0.000953 -0.041292 0.000971 -0.003068 -0.022485 -0.009444
-0.01494 -0.026785 0.006376 -0.030217 0.024733 -0.028128 0.002367 -0.016101 0.01471
-0.020566 0.007789 -0.002924 0.004907 0.007213 -0.003992 -0.005903 0.002922 -0.008054
-0.007349 -0.007858 0 -0.005127 -0.030299 0.000334 -0.011876 -0.017482 -0.018674
-0.005288 -0.001168 -0.005376 -0.013988 -0.030394 -0.002678 -0.025721 0.015421 0.000827
0.010633 0.010139 0.003276 -0.00448 0.037205 0.011749 -0.013817 0.035631 0.012676
0.023935 0.010938 0.003592 0.0145 0.049852 0.057731 0.015762 0.021997 0.016871
0.001284 -0.007765 0.003416 0.012568 0.001211 0.036387 -0.010837 0.009934 -0.012309
-0.010005 -0.003592 -0.00535 0.000243 -0.045009 0.016041 -0.005229 -0.003279 -0.001355
-0.001037 0.00412 0.002934 0.007056 -0.009707 -0.02115 0.013517 -0.004934 -0.011937
0.019715 0.003975 0.004226 -0.006523 0.024151 0.02678 0.017782 0.013774 0.00659
-0.005342 -0.014176 -0.009872 -0.012019 -0.008462 -0.022822 -0.003397 -0.008152 -0.00491
0.005371 -0.001166 0.002288 -0.008441 0.004057 -0.009403 -0.00487 -0.013699 -0.001919
0.005596 0.000649 -0.018102 0.002754 0.003901 -0.005205 0.015415 0.015556 0.006317
-0.017961 -0.00674 -0.010962 0.001248 -0.02984 -0.016928 -0.015904 -0.012582 -0.007369
0.003864 -0.000913 -0.005374 0.001746 0.009871 -0.010958 0.010529 0.033795 -0.005774
0.025404 0.013453 0.011143 0.018671 0.044341 0.013928 0.034165 0.035364 0.008296
0.008509 -0.009924 0.000501 0.007331 0.006647 -0.010927 -0.015933 -0.016558 -0.018376
-0.006948 0.015621 0.003839 0.004852 0.011454 0.026199 0.028809 0.018947 -0.000559
-0.007746 -0.003204 -0.001829 0.009899 0.001599 0.007998 -0.01073 -0.031508 -0.00671
0.00277 0.004115 0.007995 -0.001674 -0.012104 0.01007 0.000943 0.005333 -0.001689
-0.021597 -0.021386 0.001652 -0.007184 -0.022351 -0.007553 -0.000942 -0.015385 -0.002819
-0.003593 0.003271 0.005444 0.003618 0.000551 -0.028006 0.004009 -0.020474 -0.010461
0.007728 -0.002609 -0.002953 0.018265 0.04033 0.019104 0.006811 0.026953 -0.017714
-0.005624 -0.012946 -0.002468 0.004484 -0.009262 -0.026736 -0.014462 -0.042314 -0.022397
-0.023393 -0.016428 -0.005774 -0.023026 -0.015358 -0.014209 -0.020355 -0.008949 0.013686
-0.025796 -0.009025 0.003152 0.000721 0.002306 -0.014734 -0.01208 0.009029 -0.006751
-0.006755 0.001767 0.007443 0.008652 -0.046008 0.014304 -0.003913 -0.002237 -0.007092
0.021219 0.007598 -0.005089 0.005242 -0.034043 -0.008013 -0.000491 0.02074 -0.013988
0.018647 0.024374 0.011716 0.009955 0.002937 0.042003 0.05748 0.015376 0.036825
-0.042364 -0.007756 0.000979 -0.005867 -0.043045 -0.013954 -0.001626 -0.074959 -0.010771
-0.011196 -0.008214 0.005866 -0.008263 -0.080783 -0.040252 0.003955 0.002689 -0.003826
0.025407 0.015095 0.00405 -0.002618 0.035286 0.018021 0.024334 0.019242 0.022452
0.01589 -0.001316 -0.001291 0.002625 0.011254 0.008368 0.009729 0.003433 0.018203
0.006628 -0.000791 0.002423 -0.003809 0.017488 0.013406 0.000448 -0.002281 -0.015324
0.000263 0.00422 0.008219 -0.00454 0.010937 0.013858 0.00112 -0.001714 -0.019597
0.007372 0.010637 0.005754 0.022084 0.008037 -0.002485 0.01745 0.040641 0.016755
0.0115 0.005847 -0.00588 -0.014326 0.022999 -0.006229 0.003078 -0.009901 0.003469
0.001292 -0.016406 0.002078 -0.008816 0.011091 -0.007521 -0.002411 -0.018889 -0.016422
-0.003613 0.002364 0.007498 0.014423 -0.000296 0.026208 -0.000439 -0.003964 -0.000879
-0.002331 0.000131 -0.001108 -0.000474 -0.000297 0.002769 0.003737 -0.009096 0.013486
-0.009086 -0.005502 0.007134 -0.009009 -0.024918 -0.004603 -0.011827 0.009233 0.00405
0.003406 -0.005138 -0.004093 0.006699 0.016124 0.009248 0.003325 -0.00972 -0.000576
-0.009399 0.001457 0.004584 0.004753 -0.01018 0.004581 -0.006185 0.00231 -0.010378
-0.021613 0.000796 -0.003776 -0.011589 0.026618 0.005169 -0.014225 0.002304 -0.02709
0.003233 0.004643 0.003632 0.005025 0.002357 -0.001512 -0.006764 0.020115 0.006287
0.005908 -0.003433 -0.001259 -0.020952 -0.004409 0.001212 -0.002724 -0.019155 -0.010116
0.006674 0.015898 0.006932 0.002675 -0.011515 0.007262 -0.000911 0.026422 -0.000301
0.01485 0.005217 0.007824 -0.006306 0.002688 0.021027 0.026202 0.014549 0.035478
0.018993 0.026077 0.003105 0.003905 0.008043 0.012945 0.009547 0.026476 0.001742
0.009028 0.00354 -0.005881 -0.010698 -0.007979 0.020912 -0.00022 -0.002687 0.006377
0.008436 0.006678 0.002958 0.009585 0.014894 0.010526 0.005499 -0.008621 0.00144
-0.0109 -0.00776 -0.002328 0.007059 0.000881 -0.017737 -0.005469 -0.008152 -0.013517
-0.005382 -0.004162 -0.001711 0.001209 -0.002639 0.003726 -0.00242 0.004932 -0.006997
-0.000258 -0.003547 -0.003897 -0.00338 -0.017642 0.006853 0.003749 0.002181 -0.012038
0.000515 0.009025 0.017055 0.000485 -0.005986 0.003403 0.003515 0.009793 -0.007132
-0.004379 0.006299 0.000692 0.001211 0.022282 -0.00424 -0.003503 0.018319 0.002095
-0.000776 0.005508 -0.001392 0.01185 -0.021502 0.001419 0.010984 0.025397 0.006272
-0.004661 0.013446 0.00031 0.003107 0.012041 0.013605 -0.001086 0.01548 0.011873
0.004162 -0.002211 0 0.000238 -0.016508 0.006711 -0.005221 0.00813 0.00088
0.003109 -0.003078 0.000929 -0.003335 -0.011216 0.015556 -0.001531 -0.013609 0.004982
0.001291 0.005434 0.000928 0.001912 0.009503 -0.000821 0.001533 0.015841 0.010207
0.004643 -0.006879 -0.006335 0.000716 -0.000911 -0.001916 0.001531 0.005533 0.008083
-0.003851 -0.00705 -0.006064 0.008105 -0.028572 -0.017005 0.001747 -0.034017 -0.017256
-0.011598 -0.010962 -0.007196 -0.005202 -0.015332 -0.011719 -0.014821 -0.004661 0.004975
-0.001825 0.015869 0.002049 -0.007844 -0.02129 0.021174 0.001327 0.011967 -0.001747
-0.000784 0.003347 0.007077 0.001677 -0.037338 0.007465 0.002872 -0.002571 0.022754
0.012811 0.016681 -0.003279 -0.004784 -0.020236 0.015401 0.013659 0.018041 0.045636
0.013423 -0.000851 -0.000313 -0.002644 0.026162 -0.014897 0.008476 0.004051 0.013912
-0.005858 0.003163 -0.001254 -0.008434 -0.025159 -0.003299 0.002155 -0.002521 0.001345
0.018447 0.005699 0.000941 0.004374 -0.001032 -0.001931 0.009677 -0.01365 0
-0.007799 -0.00844 0.0058 -0.002904 0.026524 0.006081 -0.007881 0.007176 -0.017195
0.002028 -0.004499 0.000312 0.004611 -0.02349 -0.001374 0.004723 -0.011705 -0.008201
0.022267 0.018932 0.000156 0.01087 -0.043299 0.011829 0.008974 0.003605 0.002756
0.003465 -0.021697 0.000623 0.004819 0.009339 -0.05193 -0.008683 -0.015392 -0.014569
-0.0074 -0.004901 -0.004204 -0.00024 0.003915 0.006883 0.000214 -0.006253 0.003068
0.01168 0.009728 0.003596 0.010314 -0.008508 0.017089 0.001922 0.017829 0.017241
-0.006387 0.006098 0.007478 0.006648 0.016089 -0.00028 -0.000213 0.028336 0.001093
0.014339 -0.00497 0.002319 -0.004717 0.016186 -0.008684 -0.001279 0.021543 -0.004369
0.008287 -0.001218 0.001234 0.000237 -0.013158 0.016389 0.006618 0.018637 0.006583
-0.011361 -0.00061 0.000616 -0.006633 -0.001754 0.020017 -0.00403 -0.009629 -0.011717
0.011002 -0.000854 0.00231 0.000238 -0.020738 0.026438 -0.001917 -0.00632 0.00193
0.013301 -0.002687 0.006299 -0.008584 -0.046303 -0.006373 0.018775 0.00636 0.013484
0.013126 0.017759 0.005038 0.010101 0.012796 0.016034 0.001675 0.012154 0.01792
0.007538 -0.002166 -0.010937 0.004286 0.028242 -0.004734 -0.001685 -0.001921 -0.006135
-0.010755 0.002653 -0.000768 -0.00972 0.000361 -0.003171 -0.011601 -0.007219 -0.003221
-0.001654 0.010344 -0.00292 0.008619 -0.021315 0.007423 0.005335 -0.000485 0.015078
-0.000237 0.002262 0.001387 0.004272 0.011812 -0.001842 0.008915 0.013094 0.001591
-0.003078 0 0.002155 -0.005909 -0.012039 -0.001582 0.002314 0 0.004237
0.004988 0.006058 -0.003994 -0.007133 0.024742 0.014523 0.013014 0.028722 -0.000527
0.007091 0.016293 -0.00401 -0.001916 0.034595 0.011452 -0.002072 0.005119 -0.026385
0.009153 0.007319 0.00542 -0.001919 0.02682 -0.002573 -0.008929 0.000463 -0.014905
-0.008372 0.002768 0.017711 0 -0.005088 0.00774 0.005447 -0.032855 -0.016231
-0.000234 0.033008 0.031326 0.00625 -0.023866 -0.00128 -0.016253 0.010048 0.003635
-0.024631 0.000445 -0.001614 -0.00215 0.026196 0.014099 -0.007202 -0.00379 0.000557
0.002886 0.0069 0.008524 -0.004309 -0.020422 -0.00455 0.005334 0.014265 0.002228
0.009353 0.011936 0.006995 -0.006732 0.016678 0.012443 0.00573 0.005626 0.006946
0.017344 -0.000765 -0.005065 -0.002663 0.053999 -0.010785 -0.005275 0.007925 0.007174
0.001168 0.003716 0.001164 0.014563 0.058366 -0.006846 0.002758 0.004625 0.00274
-0.001166 -0.003158 -0.000145 0.004067 -0.007353 0 0.010578 0.002302 0.021312
-0.012144 -0.008521 -0.009445 0.000715 -0.007716 -0.018126 -0.010048 -0.030776 -0.008293
0.00331 0.008153 -0.006895 0.000238 -0.011198 0.01196 0.003383 0.007583 0.004856
-0.00754 0.009071 -0.004431 0.003571 0.017616 -0.004625 -0.000211 0.003763 0.002148
0.001899 -0.00574 -0.003264 -0.004269 -0.025348 -0.004905 -0.01075 -0.014995 0.000536
-0.00782 -0.001307 0.010717 0.006432 -0.010466 0.001038 -0.000639 -0.016175 -0.004016
-0.003821 -0.002945 -0.001326 -0.00497 0.01859 -0.009588 -0.000213 -0.003385 0
0.006953 0.013018 0.008996 0.004757 0.023285 0.013344 0.016208 0.014993 0.000538
0.01 0.00162 0.004239 0.001657 -0.025215 -0.000775 -0.003358 -0.000841 0.000269
-0.002122 0.001509 -0.010479 0.021035 0.005363 0.004651 0.003159 -0.004327 0.000537
-0.003071 -0.001836 -0.027063 -0.008102 0.007531 0.01749 -0.008396 -0.014003 -0.010738
0.008057 -0.007141 0.002116 0.000467 -0.009966 0.01087 0.007832 0.007835 -0.005699
0.010108 0.003378 -0.00528 0.009797 0.006291 0.005751 0.00105 0.020408 -0.00655
-0.000233 0.013251 0.009402 0.004851 0.002501 0.011188 0.001888 0.041905 0.042857
0.009078 -0.001929 -3e-04 0.006667 0.046149 -0.021638 -0.006283 0.020247 -0.008957
0.004542 0.003866 -0.00015 0.003654 -0.030999 0.008545 0.00843 0.000314 0.005051
-0.008772 0.003637 0.010672 -0.000228 0.002768 -0.008971 -0.003971 -0.0103 0.012431
-0.006055 -0.005969 -0.003421 -0.010014 -0.008282 -0.001509 0.005036 0.007692 0.003396
0.005623 -0.001823 -0.006119 0.008506 0.010207 0.007051 -0.003132 -0.031432 -0.012757
0.002097 0.004727 0.002553 0.013677 -0.001531 -0.006752 -0.003351 0.007418 0.004747
-0.005813 -0.001818 -0.008162 -0.002474 -0.009813 -0.004028 -0.006724 -0.006443 -0.009974
-0.01333 -0.020354 -0.003037 -0.01578 -0.012697 -0.023256 -0.013539 -0.026401 -0.003446
0.001185 -0.001093 0.004874 -0.002519 0.026035 0.005952 -0.009222 -0.001903 -0.007848
0.011364 0.001861 0.003486 0.009644 0.030725 0.013378 0.010173 0.012393 0.014837
0.006086 0.004371 -0.004381 0.010917 0.002973 0.001777 -0.008357 0.007298 0.009304
-0.003955 -0.007289 0.00091 0.0018 -0.006224 -0.000507 -0.005834 -0.021734 0.026337
0.018687 0.024767 0.004699 0.010555 -0.00686 0.010649 0.01804 0.013856 0.005902
-0.006421 0.010373 -0.00166 0.001556 -0.002703 0.001254 0.007686 -0.004712 0.004337
-0.009924 -0.00381 -0.002116 -0.003772 -0.001204 0.005763 -0.007839 -0.010417 0.01397
-0.007226 0.001169 0.000454 0.005791 -0.007838 -0.006976 -0.004271 -0.011962 -0.0248
-0.002583 -0.003927 -0.001665 0.008415 -0.003039 -0.005519 0.002788 0.001453 -0.003339
-0.006591 -0.002344 -0.003791 0.007466 -0.006401 0.011352 0.016895 0.000967 -0.000258
-0.004028 0.005126 -0.001826 0.0085 -0.010736 -0.004499 0.001682 0.001449 -0.00232
-0.004045 0.006906 -0.001677 -0.00389 0.014574 -0.004017 -0.00063 -0.001447 0.010594
0.019828 0.006226 0.011914 0.007377 0.015281 0.00605 0.007353 0.003382 0.021989
0.021785 -0.000629 0.000604 0.002154 -0.010536 0.000752 0.007299 0.009148 -0.002002
-0.00917 0.001469 0.004676 -0.015044 -0.028293 0.002253 -0.001449 -0.005725 0.001755
0.026145 0.005868 0.004204 -0.003491 0.011271 0.009993 0.000829 -0.008637 -0.008008
0.004735 0 -0.006728 0.00635 -0.010526 0.022508 -0.001036 -0.002904 -0.012866
0.004488 -0.000937 -0.006473 -0.001973 -0.006258 -0.013062 0.008917 -0.011165 -0.005622
-0.002904 -0.006881 -0.005303 -0.008787 -0.009446 -0.004167 -0.015622 -0.014237 -0.000514
0.005602 0.004305 -0.000152 -0.000222 -0.009218 0.007384 0.00877 0.003486 0.004371
0.011141 0.016099 0.005637 0.000887 0.005775 0.016369 0.013248 0.012407 0.012801
0.001763 -0.002366 0.006211 -0.000665 -0.002871 -0.005769 -0.000613 0.00098 0.004297
-0.004839 0.001856 -0.006022 -0.002438 -0.006718 -0.00411 -0.012674 -0.008325 0.010823
-0.003095 0.001235 0.005756 0.016441 -0.038003 0.010439 0.002277 0.004938 0.022659
-0.000443 0.010692 0.0125 -0.008525 -0.021426 0.001442 0.002496 0.040295 -0.012174
-0.009539 -0.009053 -0.009073 -0.002866 -0.007869 0.012476 -0.0083 -0.003307 -0.019226
0.006047 0.015192 -0.001651 0.005085 -0.001379 -0.00545 0.003348 -0.004265 -0.00754
0.007124 0.01183 -0.003759 0.006379 -0.008633 0.00548 -0.004171 0.000952 -0.004305
-0.006189 -0.011792 -0.00166 0.006557 -0.012191 0 0.00733 0.0233 0.011699
0.016681 -0.002427 0.008768 0.003692 -0.003173 0.010427 0.004366 0.018587 0.007542
-0.003282 0.006994 -0.001349 -0.003462 0.030067 0.020872 -0.006624 0.00958 0.000748
0.001317 0.014898 -0.001501 0.009987 -0.010989 -0.007581 0.008335 0.007682 0.004488
-0.001754 -0.007935 0.004959 0.000645 0.009028 -0.016435 0.000827 -0.056502 0
-0.010979 -0.005699 0.012562 0.002148 -0.014797 -0.00353 -0.005782 -0.018536 0.014396
0.005551 -0.032981 0.000738 0.001929 0.025847 -0.00803 0.012669 0.008232 -0.00783
-0.022742 0.009774 -0.00856 0.001498 -0.001702 0.000476 0.018458 -0.001441 -0.01233
0.004519 -0.000309 -0.010122 0.002136 0.013984 0.006901 0.003423 -0.011544 0.009488
-9e-04 0.003296 0.007669 -0.001492 0.014127 0.001891 0.010636 0.014112 0.006431
-0.004953 0.001129 -0.004925 -0.008753 -0.013599 -0.016042 -0.002979 -0.011516 -0.014746
-0.001584 -0.000615 -0.009148 -0.000862 -0.019839 -0.00048 -0.010157 -0.003398 -0.003742
0.002266 0.011185 0.001211 0.004742 -0.013379 0.01751 -0.004628 0.017535 -0.000751
0.020574 0.008423 0.003628 0.003004 0.019471 0.016266 0.014352 0.001915 0.006515
0.012184 -0.002214 0.006176 0.007914 0.007503 0.003943 0.014946 0.001433 0.01419
0.005253 -0.001513 0.003144 -0.000849 0.002708 -0.021257 0.005498 0.007157 0.008346
0.005008 0.001717 -0.006417 -0.003186 0.004389 -0.006846 -0.005468 0.005684 -0.006086
-0.003033 0.012201 -0.004205 -0.003836 0.002353 0.01759 0.000589 0.007654 0.004898
0.013038 -0.00528 -0.004525 -0.000214 0.002347 -0.018687 0.000785 0.00141 0.005849
-0.001072 -1e-04 -0.00303 -0.00107 -0.008364 0.006903 0.004118 0.009385 0.002181
0 0.000804 -0.000608 0.000857 0.002699 0.004019 -0.005468 -0.006973 -0.006528
-0.007086 -0.010741 -0.002433 -0.001498 0.006393 -0.005651 -0.010014 -0.015449 -0.00219
-0.003244 0.000304 -0.002134 -0.005787 -0.006018 -0.003078 0.000397 -0.010937 0.010732
0.009113 -0.002942 -0.001222 0.004311 0.030945 0.011639 0.010111 0.004808 0.007722
0.022146 0.009258 0.007189 0.007083 0.001631 0.005635 0.009225 0.011483 -0.000718
0.000631 -0.002823 -0.000911 0.007673 -0.010424 -0.003502 -0.004084 0.008042 -0.001677
0.005466 0.000708 -0.004256 -0.004865 -0.010862 0.002109 0.000781 -0.003754 -0.005281
0.006063 0.003637 -0.000763 0.013603 -0.000333 0.008417 0.007415 -0.002355 -0.002413
0.003949 -0.002617 -0.007027 -0.001258 0.007656 -0.047067 0.000387 -0.014164 -0.000968
-0.002484 -0.005954 -0.003385 -0.00147 0.040965 -0.007786 -0.000194 0.00431 -0.002906
-0.005188 -0.007817 -0.003936 -0.007359 0.001269 0.000981 -0.011813 -0.010014 -0.005342
-0.001468 -0.00839 0.002338 -0.004236 0.011094 -0.012984 -0.004311 0.004335 -0.00415
-0.030659 -0.030441 -0.01944 -0.024463 -0.034326 -0.034004 -0.031293 -0.039329 -0.02378
0.005199 -0.010856 -0.001903 -0.000654 0.006183 0.011048 0.003454 -0.008487 -0.005776
-0.004526 -0.007209 -0.007628 -0.003491 0.013583 -0.010673 -0.003847 -0.013595 -0.003536
