 BMY BA BK BAC BHI BAX BRB
0.002988 0.018239 0 -0.004699 -0.021695 0.003554 0.002494
-0.024581 0.015317 0.001905 0.000398 0.025295 0.00779 -0.001303
0.002291 -0.028382 -0.008238 -0.004902 0.018587 -0.009136 -0.002313
-0.003429 0.029474 0.020128 0.011849 0.007963 0.046099 -0.002319
-0.009939 -0.013804 -0.011275 -0.007763 -0.000329 -0.00339 -0.001192
0.000772 0.007517 0.006969 0.002387 -0.012183 0.026939 -0.001193
0.011188 0.017752 0.016043 0.003969 0.001 0.011483 0.002389
0.011446 -0.004803 -0.004954 -0.000527 0.031635 0.007679 -0.003576
-0.003772 -0.004318 -0.012446 0.007647 -0.015494 -0.004308 -0.001196
0.013631 0.018622 -0.006301 0.014 0.002623 0.014975 -0.007186
0.007097 0.023291 -0.006658 0.004903 -0.007521 0.004262 -0.008142
0.009273 0.011992 0.031599 0.013097 0.058649 0.015344 0.004561
-0.000735 0.003144 0.005879 0.001267 -0.013383 -0.014148 0.009685
0.00331 0.002893 0.011074 0.000759 0.015142 0.007828 -0.002398
0.005132 0.008173 0.006693 0.003162 -0.02051 -0.016505 -0.002404
0.004012 -0.013829 -0.00544 -0.000756 0.023477 -0.015795 0
0.002179 0.00266 0.003342 0.00429 -0.00713 0.002675 -0.00241
0.014498 0.01278 0.003028 0.008921 0.014362 0.00867 0.016908
0.025366 0.006667 0.004831 0.002491 0.002154 0.003306 0.003563
0.006334 -0.003311 -0.004808 -0.00087 -0.012285 0.005601 -0.002959
0.026224 -0.00356 -0.00936 -0.01666 -0.011194 -0.011468 0
-0.003066 0.001905 0.041756 0.002908 0.02673 0.00464 0.006528
0.004785 -0.003328 0.015506 -0.001639 0.000919 0.003959 0.010613
0.006803 0.008347 -0.034572 -0.002273 -0.020808 0.018403 0.005718
-0.007432 0.013718 -0.001194 0.000506 0.01875 -0.011939 -0.013807
-0.012594 -0.005133 -0.011652 -0.008855 0.015644 -0.010451 0.011459
0.017925 -0.005394 0.003628 0.001915 -0.012383 -0.00363 -0.006095
-0.000339 -0.004008 -0.000301 -0.002548 0.006728 -0.007287 0.00749
0.001694 0.020597 0.012353 0.012133 -0.012758 0.021355 -0.000987
0.013527 -0.001624 0.013095 -0.007192 -0.011692 0.026135 -0.004709
0.007674 0.022537 0.006463 0.004321 0.028331 0.007959 0.007009
0.007616 -0.018859 0.001168 0.013288 0.033606 0.002527 0.00522
0.006901 0.009727 -0.008746 0.022231 0.016989 -0.020479 0.008656
-0.02154 -0.016055 0.001183 -0.001833 -0.004896 0.005146 0.012586
-0.014343 -0.024476 -0.020679 -0.005263 0.037916 -0.01088 0.012316
0.013198 0.014098 -0.00181 0.011936 0.001394 0.009706 0.008595
-0.001002 -0.011781 -0.048353 -0.002918 -0.002785 -0.057994 -0.006197
-0.011367 -0.009537 -0.021912 -0.018293 0.00754 -0.021088 -0.005568
-0.025364 0.018296 -0.007143 0.005217 -0.01469 -0.000695 -0.006719
-0.026718 -0.013002 0.03826 0.006673 -0.013221 0.01356 0.008906
0.018538 0.018922 0 0.001105 0.02138 0.009949 0.002905
0.0028 0.013164 -0.005039 -0.000491 -0.00921 0.01087 0.011699
-0.006981 0.010673 -0.015828 0.002331 -0.001408 0.010417 -0.002203
0.000351 0.018365 -0.001287 0.003672 -0.013681 -0.009644 -0.006567
0.013703 -0.000225 0.009662 0.009268 -0.000574 -0.000336 0.002167
-0.005199 -0.008794 0.004466 -0.01305 -0.003732 0.002687 0.005266
0.030314 -0.004322 0.012067 -0.000735 0.010951 0.020101 0.014613
0.015556 0.020334 0 0.004533 0.017104 0.00821 0.001087
-0.004662 -0.002697 0.013492 -0.004147 0.035314 0.005537 -0.005429
-0.033121 0.001803 0.008978 -0.00098 -0.020032 -0.005831 0.003275
-0.00346 0.003375 0.007978 0.003555 0.007735 0.000326 0.001088
-0.007986 -0.000224 -0.003044 -0.003543 -0.00932 -0.007166 0.0075
-0.00175 -0.00157 -0.006412 -0.002452 -0.003044 -0.015748 0.004423
-0.008766 -0.004043 -0.014136 -0.000369 -0.000833 -0.019333 0.005102
0.006013 -0.016238 0.000623 0.008114 0.001389 -0.015636 0.008816
-0.001758 -0.00917 0.002181 -0.006707 0.016644 0.002417 0.006992
0.006693 0.013882 0.019583 0.003192 0.009277 0 0.001473
-0.012246 -0.031492 0.009146 0.003549 0.009192 -0.0031 -0.005252
-0.014524 0.021913 -0.003021 -0.000976 0.007768 0.00622 -0.002112
0.015097 0.009223 0.002727 0.002563 0.021265 0.009615 -0.005291
-0.004249 -0.010053 -0.00272 0.004505 -0.003904 -0.001701 -0.011702
0.000356 -0.006231 0.006061 0.011152 -0.005749 -0.003066 -0.011841
0.002133 -0.009986 -0.003313 -0.006052 -0.014717 0.013329 0.002179
0.001419 0.002111 0.009973 0.00755 -0.005335 0.01113 0.01087
-0.01169 -0.007023 -0.009575 -0.003626 -0.000268 -0.014009 0.010753
-0.02509 -0.017445 -0.007553 -0.008127 -0.007511 0.008796 0.008404
-0.041544 -0.013436 -0.024049 -0.021768 -0.033514 -0.012408 -0.013609
-0.018796 -0.023589 -0.021522 -0.005501 -0.017338 -0.011545 -0.017112
0.009773 0.003736 0.022633 0.009679 0.007684 0.014085 0.00272
-0.024777 -0.012903 -0.020574 -0.011579 0.003954 -0.00542 -0.001628
0.002382 -0.009301 0.030872 0.009069 -0.005907 0.015327 -0.005326
0.011089 0.009896 0.016981 0.004244 0.046689 -0.001342 0.003169
-0.001175 -0.00201 -0.008804 -0.004599 0.019194 0.01478 0
-0.011765 -0.007301 0.001531 -0.002872 -0.034748 -0.001986 0.005447
-0.029762 -0.019021 -0.021407 -0.014026 -0.010717 -0.019901 -0.00325
-0.006544 0.011117 -0.013438 -0.00254 -0.014444 0.005753 -0.008609
-0.011939 -0.002046 -0.009186 -0.002801 -0.031567 0.001009 -0.000197
0.00125 0.017679 0.018222 0.018261 0.010477 0.024538 0.00011
0.004161 -0.009315 -0.008477 0.004515 0.012385 0.003937 0.005482
0.008288 0.01474 0.00665 0.011735 -0.004836 0.00915 0.006434
-0.004932 0.010018 0.001887 0.009008 0.032876 -0.001943 0.007693
0.012392 0.018349 -0.010989 -0.009661 0.009687 0.002271 0.003226
0.003302 -0.007305 0.010794 0.006051 -0.027961 -0.000647 0.003218
0.002057 0.026245 0.012563 -0.011783 0.008178 0.010366 0.006409
0.011494 0.01673 0.012097 0.009191 -0.001119 0.012183 0.013693
-0.012175 -0.004231 -0.001226 0.009231 -0.014562 -0.002217 -0.010368
0 -0.014164 -0.00583 -0.006707 0.003694 -0.007937 -0.002106
-0.013147 -0.009818 0.000617 -0.004911 0.014439 -0.00416 0.000414
0.014571 0.019347 0.018199 0.011351 0.027072 0.005141 0.013886
-0.0119 -0.008778 -0.028173 -0.017933 -0.025815 -0.008951 -0.021432
0.017442 -0.005026 -0.024314 -0.005093 -0.004742 -0.017742 0.00641
0.019184 -0.000962 -0.019169 0.002372 0.018778 0.033497 -0.012718
-0.003604 -0.000722 0.014006 0.006228 0.010179 0.002542 -0.005935
-0.014067 -0.000241 -0.011886 0.004704 0.001089 0.005388 0.001785
-0.015084 -0.022656 -0.012354 -0.013307 -0.019314 0.034994 -0.001242
0.009106 0.007398 -0.024029 0.006244 -0.00749 0.03442 -0.005405
0.013126 0.034761 0.028668 0.010052 0.028508 -0.006184 0.004348
0.008097 0.004258 0 0.000737 -0.001359 -0.013333 0.00974
-0.005622 0.01861 -0.00132 -0.003192 -0.005442 -0.025525 0
-0.001616 0.007169 0.004957 0.00739 0.047059 0.007704 -0.003215
0.030744 0.011022 -0.029596 -0.010882 -0.021427 -0.025688 0.005376
-0.007064 -0.017715 -0.004744 -0.00309 -0.030708 -0.008788 0
-0.007905 -0.012948 -0.007831 -0.001984 0.010468 0.002217 -0.001176
0.020319 0.020848 -0.001716 0.006088 0.025627 0.011058 -0.005247
0.006638 -0.006884 0.01375 0.006668 -0.015949 0.006875 -0.004306
0.010473 0.011091 0.018311 0.000613 0.009995 0.019863 0.004324
0.00499 0.003885 0.003663 -0.018021 -0.006285 -0.006391 -0.015059
-0.006875 -0.012065 -0.023888 -0.019351 -0.030778 -0.013476 -0.001104
-0.023846 -0.018664 -0.015976 -0.00802 -0.028969 -0.014281 -0.04814
0.002758 0.013853 -0.001727 0.006545 0.002008 -0.003465 0.01154
0.004715 0.009264 -0.005536 0.024353 0.01002 0.001896 -0.015908
-0.00352 0.000918 0.012874 -0.001991 -0.005669 0.005363 -0.012748
0.007064 -0.004127 0.004809 0.000249 0.007412 0.008786 0.011696
-0.008963 -0.016344 -0.019145 -0.004115 0.005942 -0.012442 0
0.004719 0.006787 0.023005 0.01227 -0.024754 0.00063 0.018555
-0.002348 0.013017 -0.000681 -0.002474 -0.00923 -0.01259 0.009023
-0.014908 -0.010604 -0.009206 0.008307 -0.009025 0.006694 0.010124
-0.001593 0.011184 0.009291 0.001845 -0.005875 0.000633 -0.008909
-0.005584 0.026728 0.001705 0.000982 0.031619 -0.006329 -0.011236
0.00722 0.003142 0.021784 0.010914 0.009739 -0.013057 -0.011364
-0.00239 0.001342 0.000999 0.006065 -0.027518 -0.009035 0.009195
0.007984 0.032172 -0.001664 -0.003979 -0.016044 0.026701 0.007403
0.000792 -0.008658 0.002333 0.006295 0.008894 -0.002854 0.006218
-0.000396 0.001747 -0.001995 -0.001083 0.007934 0.008906 0.010112
0.001188 0.018962 0.008664 0.010718 0.00379 0.006305 -0.001669
-0.004745 -0.013904 -0.01817 -0.001203 -0.020912 -0.004073 -0.010028
0.011919 0.017354 0.009758 0.006865 0.002373 0.009122 0.003939
0.016883 0.026226 0.012996 0.012321 0.023084 0.017456 0.007848
0 -0.000831 -0.001974 -0.005672 -0.000579 0.002451 0.000556
-0.010425 0.011853 -0.01648 -0.00713 -0.012156 -0.003668 -0.001668
0.008584 0.00185 -0.004357 0.007899 0.013771 0.006135 -0.002227
-0.002708 0.001641 -0.017502 -0.019713 -0.006069 -0.001829 -0.005579
0.002327 0.008601 -0.000685 0.020351 0.027043 -0.004887 0.003646
-0.005418 0.013198 -0.004114 -0.003562 0.024915 0.00798 -0.009114
0 -0.008617 -0.009294 -0.003098 0.015193 -0.000609 -0.003498
-0.015564 0.006671 0.006254 0.010039 -0.002449 0 -0.011314
0 -0.006024 -0.007597 0.005088 -0.009547 -0.003656 -0.009061
-0.005534 0.003434 0.024356 -0.004945 0.01019 0.007951 0.000925
-0.005962 0.020133 -0.002038 0.002958 0.005998 0.046723 0.004158
-0.010396 -0.006315 0 0.007904 -0.010298 -0.013333 0.004945
-0.008081 0.018868 0.001362 -0.016854 0.017251 0.008519 0.002518
0.007739 -0.021248 -0.007138 0.008571 -0.012921 -0.002039 -0.002283
-0.003638 0.005975 0.002396 -0.001771 0.011181 0.005546 0.006865
0.005274 0.011483 0.006831 0.000591 0.015372 0.001742 0.010795
-0.007347 -0.023292 -0.014247 -0.007563 0 -0.016227 0.006184
-0.00699 -0.007615 0.008259 0.002977 0.002125 -0.008837 0.005474
-0.00911 -0.004241 -0.019454 -0.006767 0.001855 -0.012481 0.003445
-0.001672 0.001622 -0.003133 0.006813 0.016931 0.004815 0.001107
-0.00293 0.011743 -0.006285 -0.007361 -0.009365 0.003893 -0.001106
0.010915 0.001401 -0.000351 0.003588 0.014706 0.004773 -0.003322
0 0.003197 -0.004218 0.011202 -0.00647 -0.001782 0.005556
0.005399 0.001195 -0.009884 0.0033 -0.004428 -0.002082 0.001105
-0.012805 -0.018703 -0.017825 -0.00975 0.01596 -0.000894 -0.002208
-0.012134 -0.00365 0.020327 -0.005338 0.025753 -0.005967 -0.001106
-0.002118 -0.000203 0.024191 0.007394 0.008285 -0.023409 0.003323
0.00382 -0.009363 -0.002431 0.010773 0.001245 0.000922 -0.002319
-0.005074 0.001849 0.002786 -0.001405 -0.012932 0.001535 -0.005919
-0.009775 -0.021329 -0.018056 -0.015834 -0.014865 -0.01073 0.00039
0.007296 -0.008801 0.002849 0.011441 0.013811 -0.045863 -0.014462
0.001704 -0.005074 -0.002131 -0.000118 -0.008829 -0.021436 -0.005531
-0.004679 -0.001275 0.002847 0.004831 -0.008399 -0.019582 -0.011237
0.011966 0.025957 0.013485 -0.003166 0.00693 0.019296 0
-0.004645 0.016383 -0.009104 -0.000824 0.007902 -0.003653 -0.001837
-0.042427 0.013671 0.021908 0.000471 0.001012 -0.009667 0.012076
0.014621 0.021538 -0.00657 0.000471 0.018191 0.012117 -0.008523
0.011354 0.003153 0.003481 0.007764 -0.002233 0.008314 -0.005158
-0.000864 -0.002946 0.000347 0.001634 0.013927 0.000989 -0.006912
0.006914 0.004728 -0.001387 -0.008274 -0.013736 0.014827 -0.0058
-0.012876 -0.019412 -0.021528 -0.014101 -0.009823 -0.015909 -0.00175
-0.014348 -0.033593 -0.004613 0.000119 -0.032998 -0.012537 0.002922
-0.007499 0.008897 -0.002139 0.000238 0.025527 0.000668 -0.023893
0.009333 0.017432 0.011433 0.012749 0 0.025042 0.028896
0.022457 0.005442 0.002119 0.006235 0.000254 0.014332 -0.009806
-0.009905 -0.007045 -0.016214 -0.002572 -0.015236 -0.000963 -0.001465
-0.012614 0.007906 -0.012899 -0.004103 0.004384 -0.001607 -0.001174
0.011454 0.024739 0.033757 0.013418 0.006932 0.017708 -0.000118
0.00392 -0.012561 0.008076 0.009059 -0.018358 -0.003796 0.016571
0.008677 0.008547 0.026472 0.006561 0.004935 0.011432 0
-0.003871 -0.009657 -0.006787 0.002401 0.008012 -0.003454 -0.000116
0.012953 0.004179 0.009908 0.009582 0.008974 0.006616 0.005319
-0.00682 0.003765 -0.003721 -0.00226 -0.014994 -0.011268 -0.006325
-0.002146 0.005133 0.001358 0.004417 -0.004902 0.003482 -0.01273
0.022366 0.031232 0.009495 -0.000113 0.005963 0.001262 0.017584
0 -0.00819 0.000336 -0.005413 0.017526 -0.02867 -0.004608
0.019352 -0.001536 -0.004701 0.009184 0.002533 -0.007136 0
-0.016096 -0.002308 -0.003374 0.00146 -0.016675 -0.016335 -0.00463
-0.004614 0.006748 0.008802 0.009199 0.010535 0.014281 0.011628
-0.003793 0.003255 -0.003356 -0.019564 0.023646 0.009168 -0.006437
0.002538 0.022905 0.010101 0.004582 0.005216 0.013303 -0.000463
0.000422 -0.009144 -0.004 -0.005473 0.020015 0.005123 -0.003472
-0.002531 0.016384 0.012718 0.015134 -0.01405 -0.006053 0.010453
0.009302 0.001482 -0.005288 -0.003614 0.00172 -0.003205 0
-0.002514 -0.014616 -0.00598 0.005894 0.018641 0.00836 -0.010345
0.00798 0.016711 0.002005 0.005184 -0.010595 0.007015 0
0.007083 0.002401 0.000334 -0.002691 0.014602 0.009183 0.001161
0.004137 -0.006632 -0.006002 -0.002923 0.003358 0.009413 0.00116
-0.000412 -0.004822 -0.008722 -0.004059 -0.003108 0.000311 -0.001275
0.006183 0.016027 0.005076 0.003849 -0.006954 -0.00404 -0.000522
0.011061 0.011555 0.009764 0.007217 0.022458 0.005304 -0.001683
-0.017828 -0.007434 -0.006335 -0.006494 0.003543 -0.004966 0.001047
0.008663 -0.000731 0.005034 0.006987 0.017651 0.003431 0.003601
-0.013906 -0.018647 0.00601 -0.01701 -0.001156 -0.00373 0.006597
-0.00871 -0.012668 -0.007302 -0.007969 -0.012966 -0.00156 0.002645
0.012134 0.002641 0.003678 0.00941 0.012667 0.003125 -0.005734
-0.016122 -0.011855 -0.02565 -0.003638 -0.005791 -0.011838 -0.005767
0.002101 -0.003618 -0.000342 -0.003195 0.02726 0.005044 0.00116
0.012159 -0.025038 0.008892 -0.00206 -0.015877 0.005332 0
-0.007963 0.011958 -0.011186 -0.005965 0.007605 0.003432 0.004056
0.019856 0.01666 0.016455 0.019155 0.019442 0.007463 -0.007501
0.008699 -0.003049 0.005059 0.004303 -0.010994 0.000309 -0.006395
-0.007803 -0.015864 0.00906 0.008343 -0.000681 -0.007097 0.002341
0.000828 0.016896 0.026272 0.011851 0.019069 0.002175 -0.001751
-0.028122 -0.019863 -0.004213 0.003978 -0.00401 -0.020465 -0.003509
-0.011064 -0.023772 -0.003254 -0.006383 0.001118 -0.014245 0.004695
-0.001721 0.003194 0.004897 0.005981 -0.025916 0.001606 1e-06
-0.00431 0.002786 0.00065 0.002643 -0.016284 -0.007695 -0.002338
-0.001732 -0.003373 -0.006818 -0.011421 -0.008394 0.00937 -0.001171
-0.002602 0.000398 -0.011442 -0.017996 0.010346 0.004481 -0.010551
0.000435 -0.001194 0.023479 0.017873 -0.001396 -0.005417 0.018957
0.02086 -0.011955 0.004847 -0.000222 -0.023538 0.003845 -0.004651
-0.005534 -0.007663 -0.011254 -0.013784 0.002387 -0.004469 -0.009346
-0.000428 -0.00508 0.018537 -0.014427 0.034524 -0.005771 -0.002358
-0.004283 0.012255 0.015326 0.004346 0.01473 -0.011609 -0.009456
0.005591 -0.001009 -0.017722 -0.002505 -0.015877 -0.020881 -0.016706
-0.018392 -0.010301 -0.001289 -0.00411 -0.00484 -0.010996 -0.012136
0.01525 0.02 0.029032 0.005731 0.023622 0.012803 0.040541
0.028326 0.002401 0.015674 0.011169 -0.027149 0.016966 0.001181
0.002087 -0.004591 -0.001543 0.003607 -0.024419 -0.003598 0
-0.024157 0.000602 0.0034 0.006065 0.020977 0.009849 -0.006486
-0.002988 0.001002 -0.00154 0.007144 -0.007938 0.003901 0.002967
-0.007705 -0.001401 0.008022 0.00133 -0.022594 -0.0068 -0.005916
0.025022 0.025461 0.010407 0.010405 0.02432 0.008477 -0.003573
-0.001263 -0.010948 0.018176 0.013365 -0.005054 0.016812 0.002389
0.007164 0.011069 0.009223 -0.006486 -0.000237 0.004134 -0.006079
-0.002092 0.017986 -0.005601 0.000435 -0.03436 -0.004433 0.014499
0.004193 0.012291 -0.029351 -0.00087 -0.001227 0.014631 0.005921
0.009603 0.016949 0.004887 0.006532 0.017199 -0.004702 -0.004465
0.003722 0.016854 0.010942 0.019035 -0.004589 0.00189 -0.002007
0.003708 -0.006814 0.003909 0.007005 0.023053 0.005973 -0.014784
-0.002053 0.001854 -0.006289 -0.002319 -0.026565 -0.000625 0.002401
-0.005348 -0.000555 -0.01296 -0.011832 0.00463 -0.005941 0.019163
0.004549 0.013889 0.003664 -0.003849 0.024012 0.001258 0.00987
-0.020173 0.001826 0.005476 -0.003863 0.022264 0.00377 -0.00512
-0.012605 -0.01969 -0.020272 -0.012066 0.010426 -0.00626 -0.002339
-0.001277 0.00372 0.002779 0.008942 0.001147 0.010394 -0.01524
-0.000852 0.00667 0.005544 0.003026 0.011452 0.000623 -0.002381
-0.000426 -0.003865 0.007963 0.001293 0.012002 0.003427 0.004773
-0.002986 -0.001848 0.000608 0.000215 0.00179 0.002794 -0.000594
0.007702 -0.007405 0.001822 -0.002798 -0.009605 -0.010836 0.005348
-0.002123 -0.000932 -0.002425 -0.001511 -0.000225 -0.00939 -0.010638
0.009787 0.021094 0.008812 0.016641 -0.044439 0.01643 0.002389
0.018121 0.002925 -0.00753 -0.003649 -0.025968 0.005906 0.010072
-0.00952 0.007291 0.004552 -0.002154 0.016481 -0.010507 0.006549
0.000418 -0.009229 -0.001813 0.003886 -0.000715 -0.002498 -0.002345
-0.010025 -0.018265 -0.001211 -0.013979 -0.027917 0.00814 -0.00235
0.002532 -0.017674 0.005455 0.005671 -0.011291 0.01559 0.004711
-0.00463 -0.000379 -0.006329 0.001952 0.020109 -0.002491 -0.002462
0.006765 -0.006821 0 -0.006926 0.009735 -0.001561 -0.003702
0.01638 0.004769 0.002123 0.001744 0.017595 0.001563 0.002654
0.004959 -0.00057 -0.001816 -0.002828 0.013027 0.013733 0.001176
0.029194 -0.004559 0.007884 0.002182 0.013327 0.003695 0.009283
0.021175 -0.006107 -0.00722 0.003484 -0.013383 0.028528 0.004774
-0.013302 0.019585 0.005151 -0.01931 0.000468 -0.000895 -0.012746
-0.001983 0.00226 -0.006632 0.00708 0.012389 -0.00597 0.012911
0.005562 0.003758 0.010622 0.017355 0.013854 0.006907 0.01043
0.009482 0.009173 0.012012 0.010581 -0.022774 0.011035 0.021776
0.010959 -0.007049 0.00178 -0.002137 0.00536 0.016814 1.1e-05
-0.015486 -0.007099 -0.012145 -0.000857 -0.023412 -0.009864 -0.008979
0.007865 0.001881 0.006897 0.006644 0.005459 0.009962 0.003284
-0.00117 -0.02216 -0.005063 -0.002342 0.012984 0.00087 0.00237
0.001953 -0.003265 -0.001497 0.002134 -0.003962 0.002609 0.004505
-0.00117 -0.002505 0.001798 0.000639 -0.001638 -0.001445 -0.014574
-0.007416 -0.015453 -0.009276 -0.011279 -0.030935 0.002316 -0.009101
-0.011011 -0.019423 -0.015403 -0.013775 0.00266 -0.002022 -0.013766
-0.003181 0.016607 0.001534 -0.011567 -0.003377 0.010709 -0.00234
-0.001614 -0.006495 0.019908 -0.001546 0.013069 0.004009 0.005741
-0.000404 -0.003368 3e-04 -0.010836 -0.012184 0.011979 0.015177
0.009701 0.013317 -0.007806 0.01252 0.001935 -0.001409 0.003313
-0.015212 -0.003138 -0.003631 -0.002429 -0.005552 0.003669 -0.015947
0.002439 0.022039 -0.002733 -0.002656 0.013349 -0.007312 -0.001042
-0.010543 -0.025221 -0.01218 -0.012428 0.004072 -0.025496 -0.002445
0.00123 0.00553 0.00185 0.008764 0.008349 -0.001454 -0.002776
0 0.019053 0.013538 0.018712 0.007334 0.020087 0.008736
0.003684 -0.009059 -0.043716 -0.016619 0.002114 0.008847 0.003406
-0.003263 -0.00992 -0.01746 0.007561 -0.00375 -0.008769 0.008114
-0.011047 -0.016307 0.003252 -0.004855 -0.002588 -0.001998 0.027396
-0.009516 -0.008588 -0.007131 0.002883 0.000943 0.000858 0
0.002089 0.004029 -0.004571 0.008182 0.00377 -0.015429 -0.006667
0.004585 0.000401 -0.02919 0.003948 0.008686 0.006094 -0.002349
-0.000415 0.022262 -0.010811 -0.005244 0.015592 -0.014998 -0.006054
-0.026152 -0.0206 0.007855 0.003734 -0.024748 -0.012592 0.015228
-0.000852 0.013622 0.006777 0.014661 0.017387 0.001186 -0.001111
0.009386 0.008696 -0.00202 0.006685 0.011085 0.005036 0.010567
0.01437 0.023315 -0.006408 0.001071 0.010507 0.001179 -0.004953
-0.006667 -0.004404 0.001018 -0.007062 0.005764 0.015013 -0.003319
0.011745 0.011154 0.020007 0.01056 -0.004056 0.017981 0.009933
0.001244 -0.001522 0.007646 -0.005332 -0.006561 -0.006268 0.004451
-0.006211 0.019048 0.010887 0.00536 0.007743 0.001433 -0.004376
-0.013333 0.016262 -0.006201 -0.009597 0.008588 -0.012883 -0.002198
0.003801 -0.004804 0.001642 0.010551 0.031145 -0.009861 0
0.013883 0.005199 0.000984 -0.002344 0.02086 0.007616 0.009913
0.001245 -0.001847 0.002948 0.002349 -0.004044 -0.002326 -0.0024
-0.008288 0.007217 0.004899 0.00277 -0.006412 0.001748 -0.003061
0.003343 -0.00937 -0.012025 -0.006162 0.018499 -0.002327 -0.007566
-0.003748 -0.004822 -0.021382 -0.008766 -0.026188 0.002916 -0.002298
0.018395 -0.0164 0.009412 -0.013374 0.013663 0.029651 -0.004452
0 -0.011936 -0.019314 -0.011806 -0.01519 -0.012705 2e-06
0.020936 0.01093 0.005093 0.011726 0.023028 0.018587 0.013346
-0.005227 0.023141 0.008784 0.010278 0.008282 0.009545 -0.007958
0.00768 0.019466 0.017749 0.012771 0.004634 0.007787 0.001272
0.004011 -0.000364 -0.004607 -0.002992 -0.008805 -0.016004 -0.003205
0.010388 -0.008732 0.006612 0.009218 -0.033418 -0.003646 0.006652
-0.00514 0.014865 0.000657 -0.001274 0.003282 -0.005066 -0.005507
-0.003975 0.038336 -0.001969 -0.005153 0.031843 -0.007638 -0.00773
-0.002394 0.016719 0.026307 0.009713 -0.001057 0.005131 -0.00337
-4e-04 -0.00137 -0.001602 -0.006627 -0.007194 0.000567 0.008959
4e-04 -0.002573 -0.008023 -0.004519 -0.005115 -0.002834 0.00111
-0.0112 -0.006879 -0.015205 -0.012105 -0.037489 -0.003695 0.008869
0.006068 0.003983 0.008555 0.003501 -0.011796 0.008274 -0.003297
-0.004825 -0.008451 -0.014682 -0.001962 0.001351 -0.008206 -0.000827
0 0.003827 0.016556 0.000655 0.010571 -0.005706 -0.000276
-0.011313 0.013343 -0.015635 -0.005677 -0.014022 -0.014634 -0.007726
-0.008991 -0.029241 -0.00364 -0.016249 -0.00474 -0.023879 -0.041212
-0.003711 0.002114 -0.00631 -0.000446 -0.012021 0.014916 0.023261
0.011176 0.004746 0.015709 0.003573 0.002755 -0.003821 -0.006803
-0.008596 -0.005598 -0.015137 -0.014241 0.002747 -0.003541 -0.001142
0.020231 0.006685 -0.017708 -0.014447 0.001598 -0.011845 -0.007977
0.024686 -0.006466 -0.004082 0.007329 -0.027126 0.012286 -0.003479
-0.011848 -0.000879 -0.009563 -0.00523 0.004452 0.009473 0.010406
0.001199 0.022887 -0.001379 0.012343 0.014229 -0.009091 -0.006866
0.000798 -0.01463 -0.007597 -0.009031 -0.01242 -0.003255 0.002304
0.029916 0.0269 0.01009 0.002962 0.003726 0.017815 1e-06
-0.003132 -0.005613 0.000689 0.001817 0.032251 -0.008751 -1e-06
-0.020424 0.005474 -0.005508 -0.002041 0.023826 -0.006769 -0.022989
0.014435 -0.007656 0.002423 0.003408 -0.018002 -0.000593 0.025765
0.00751 0 0 0.003397 0.003353 0.017492 0.00929
-0.008238 0.001714 0.010014 0.006545 0.018717 -0.004079 0.003411
0.013054 0.009926 0.007521 0.005157 -0.00678 0.017554 -0.009061
-0.013276 -0.006948 -0.006787 -0.003346 -0.016516 -0.009488 -0.006858
-0.007123 0.013652 0.005125 0.006714 0.003135 0.003193 0.00771
0.009167 -0.015993 0.003059 0.012005 -0.017857 0.011574 0.004339
0.018167 0.003764 -0.019315 -0.009007 -0.015227 -0.006865 -0.01535
0.001552 -0.008693 -0.014513 -0.009532 -0.001616 0.001728 -0.006928
0.005035 -0.019945 -0.014727 -0.008953 -0.004623 -0.007476 -0.002326
-0.010405 -0.001404 0.001068 0.010163 0.022062 -0.013036 -0.005711
-0.001947 0.020555 0.017419 0.004471 0.022949 -0.009979 -0.00258
-0.003121 -0.014805 -0.039134 -0.01558 -0.02088 0.008894 -0.026912
0.007828 0.032326 0.006909 0.003617 0.033802 0.060535 0.013285
-0.001553 -0.020311 -0.007945 -0.000451 0.009436 0.014963 -0.02205
0.005834 0.029371 0.0044 0.010367 0.010435 -0.00273 0.006703
-0.006574 -0.009735 -0.005111 -0.004907 -0.02926 0.006022 -0.0023
0.002725 0.011186 0.01578 0.005828 -0.027482 0.007075 -0.001274
-0.002329 -0.015756 -0.015535 -0.004012 -0.000684 -0.016482 0.015735
0.011673 0.013624 0.025321 0.007832 0.006157 0.019231 0.00897
0.003077 -0.002352 0.003221 0.006661 0.027425 -0.00593 0.00652
0.014187 0.008252 -0.003568 0.000441 -0.033091 -0.002169 -0.005889
0.001134 0.006848 0.023272 0.013448 0.020078 0.016576 0.006517
-0.013595 -0.008958 -0.00105 -0.00261 0.005703 -0.003742 -0.008829
-0.00536 0.021259 -0.019264 -0.007852 0.005797 0.005903 -0.002377
-0.00154 -0.007376 0.001786 0.005276 0.008424 0.001067 -0.008927
-0.014264 0.007926 -0.004991 -0.007654 -0.021323 0.003198 -0.001802
-0.005475 -0.006389 0.005374 0.00617 -0.003145 0.009296 -0.003911
-0.001573 0.00149 -0.014612 -0.007008 -0.038756 -0.010789 0.004532
-0.003545 -0.016366 0.007233 -0.004632 -0.003516 -0.006119 -0.001805
0.006324 0.015294 0.025853 0.015954 0.012703 -0.002944 -0.006024
0.002357 0.008277 0.00945 0.006325 0.007201 0.001342 0
-0.005094 0.012806 0.01491 0.011053 -0.00369 0.001072 0.004848
