GD GE F FDX GILD FCX GS GOOG 
0.006815 -0.001108 -0.001524 -0.002069 -0.009572 0.033695 0.011844 10712
0.002820 0.004993 -0.003053 0.015964 0.056701 0.025862 0.000000 2178
-0.006000 0.002484 0.003063 -0.017345 0.006707 0.002363 -0.007094 13505
0.008205 0.001927 0.004580 0.009033 0.001211 -0.001048 0.006609 7605
-0.005145 -0.004672 0.006839 0.012039 0.016939 0.027275 -0.003904 9781
-0.004231 -0.005246 -0.018868 -0.006101 0.003272 0.013531 -0.014875 1815
0.000944 -0.004163 -0.003077 -0.004092 -0.005337 0.000756 -0.014467 119
-0.017453 -0.014772 -0.015432 -0.017565 -0.011922 -0.001007 -0.010459 14016
-0.010658 -0.002263 0.003919 0.010456 0.024133 0.003024 0.011589 8541
0.008831 0.014176 -0.000781 0.011176 0.030044 0.016327 -0.005591 12785
0.015681 0.001969 0.015625 0.007368 0.016872 0.015818 0.014747 9659
-0.002178 -0.011791 -0.026923 -0.006705 -0.028403 0.017518 -0.011807 7509
-0.001329 0.000568 0.001581 0.003273 -0.008972 -0.013152 0.011213 6902
0.008269 0.010789 -0.015785 -0.009582 0.027453 0.012358 -0.002636 3341
-0.006033 -0.001404 0.002406 0.007925 -0.001137 -0.008856 -0.002916 6643
0.003699 0.016034 -0.008000 0.017053 -0.007968 0.056025 0.019377 4181
0.007748 0.000277 0.009677 0.019578 0.006598 -0.018980 0.011387 9515
0.021378 -0.001937 -0.005591 -0.008075 0.002850 0.002564 -0.001507 10838
-0.002479 -0.008874 -0.008835 -0.010821 -0.000568 -0.014183 -0.015626 11382
0.004141 0.010912 0.002431 -0.004519 -0.002843 -0.034906 0.004149 5282
-0.006691 -0.008580 0.001617 0.006154 -0.014257 0.010264 -0.015988 7846
0.011995 0.011167 0.000000 0.008523 0.032687 0.003183 0.004108 9582
-0.006200 -0.006074 -0.012914 -0.019388 -0.018768 0.010007 0.004909 11343
-0.023853 -0.010833 -0.026165 -0.017236 -0.000571 -0.013050 -0.005157 10005
-0.000940 -0.006740 -0.020151 -0.000929 0.006855 0.015671 0.000637 11475
-0.001882 0.014419 -0.023993 -0.007332 0.004255 -0.006991 -0.000545 2979
-0.007823 0.003623 0.010536 -0.013627 -0.008192 -0.021122 -0.003455 3300
0.006935 -0.014163 -0.029540 -0.001793 -0.006266 -0.006200 -0.014690 8104
-0.008585 0.000000 -0.016115 -0.008241 0.030668 -0.028949 0.000648 1516
-0.002759 0.006479 0.027298 0.000213 -0.016407 -0.004883 0.003146 1062
0.001718 0.006717 -0.006200 0.007562 -0.005655 -0.002324 0.011808 7841
0.002572 -0.012232 0.004456 -0.014693 -0.005402 -0.019933 -0.011214 6854
0.014727 0.018857 0.015084 0.019204 0.025157 0.025885 0.012448 3455
0.002341 -0.003867 -0.009615 -0.011053 -0.001673 0.019825 0.001730 178
0.007473 -0.016362 -0.013239 -0.017030 -0.013128 0.010098 -0.006273 1838
0.001854 -0.006484 -0.008050 0.005739 -0.003397 -0.021245 0.015553 13387
0.007867 0.007378 0.000902 0.000108 0.021869 -0.005873 -0.003694 10325
-0.003687 0.000000 0.000901 0.002368 0.018066 0.000771 0.017271 2439
0.001480 0.007887 0.017102 -0.002148 0.033579 -0.000770 0.009156 12299
-0.001940 -0.001118 -0.023894 -0.020342 -0.019546 -0.012587 -0.005285 6033
-0.008144 0.002238 -0.053490 -0.003626 -0.004310 -0.007284 -0.007438 4344
-0.002706 0.007538 -0.036398 0.012460 0.018128 0.008648 -0.002944 2667
-0.005146 -0.012469 -0.000994 -0.027990 -0.017539 -0.044947 -0.015659 3736
-0.006301 -0.003928 -0.029851 -0.034398 -0.016500 -0.046289 -0.013817 5346
-0.016752 0.007042 -0.025641 -0.025876 -0.028328 -0.018380 -0.018435 14081
0.003465 0.006993 -0.016842 0.009649 -0.003680 0.029842 0.008076 7107
-0.001631 0.000000 -0.006424 0.003421 0.028125 0.028125 -0.006148 12231
-0.032283 -0.013333 0.006466 -0.015991 0.025698 -0.004974 -0.022120 14268
0.027601 0.016892 0.051392 0.040746 0.043104 0.002499 0.007476 13685
0.000000 -0.000554 0.007128 -0.017107 0.021436 0.003878 -0.006374 15743
0.011691 0.007756 -0.010111 0.004205 -0.006068 0.026214 0.014877 14351
-0.004584 -0.005498 -0.022472 -0.015587 -0.000254 -0.029309 -0.000189 11581
0.008827 0.006081 -0.013584 0.005435 -0.061578 -0.034349 0.019296 3327
-0.009796 -0.020055 -0.021186 -0.016806 -0.003796 -0.025531 -0.014198 1056
0.008932 0.014858 -0.003282 0.015419 0.010071 0.020312 0.005272 1767
0.004379 0.001381 0.012075 0.012360 0.018593 0.003462 -0.021819 6968
0.000569 -0.004138 0.027115 -0.013023 0.027513 0.017539 -0.000862 10263
0.004073 0.002770 0.072862 0.019557 0.005922 0.018084 0.018204 6866
-0.006981 -0.009669 -0.045276 0.007511 -0.011774 0.007216 -0.009128 4698
0.011590 0.000000 0.006186 -0.005620 0.002849 -0.001102 -0.005888 3243
0.000563 0.010600 0.019467 0.011188 0.003874 0.000552 0.007833 6007
-0.017271 -0.011041 -0.017085 -0.013916 -0.005660 -0.020127 -0.032133 5477
0.010029 0.010047 -0.014315 0.013303 0.019146 -0.008160 0.016061 9379
0.006336 -0.008842 -0.030083 -0.025799 -0.015486 -0.061844 -0.034024 7376
-0.009303 -0.004739 -0.005348 -0.008554 0.000516 -0.030541 -0.023947 1618
-0.002087 0.015126 0.011828 0.021983 0.001546 0.000624 0.006134 5492
0.008174 0.006071 -0.010627 0.012259 0.001029 0.044264 -0.000711 6143
0.013387 0.012068 0.065521 0.018051 0.020308 0.027761 0.012506 12724
0.003814 0.000542 0.009073 0.001234 0.017889 -0.003195 0.005423 18
0.001854 0.002167 -0.000999 -0.010200 -0.005446 -0.016317 0.009588 6830
-0.000833 0.004865 0.017000 0.004756 0.014186 0.004443 -0.003858 15763
0.000463 -0.002959 -0.018682 -0.000564 -0.010798 0.020348 -0.011024 1532
-0.009717 -0.005665 -0.002004 0.000225 0.002233 0.000578 -0.023398 10711
0.006261 0.002170 0.007028 0.018377 0.018812 0.009243 -0.006684 4367
0.002507 -0.001624 0.003988 -0.004982 -0.003644 0.017172 -0.011387 12820
0.000278 -0.010846 -0.008937 -0.005118 -0.005121 -0.006753 0.020942 14997
0.003612 0.012336 -0.006012 0.008611 0.024265 0.022096 0.011692 14370
0.003968 -0.000812 0.035282 0.011753 0.030629 0.004712 -0.009834 1651
-0.004963 -0.005420 -0.036027 -0.006137 -0.038078 0.015724 -0.003788 12878
0.011546 -0.002452 0.006061 -0.002095 0.007000 -0.017382 0.011511 14599
0.003196 0.006282 0.010040 -0.005967 0.009348 -0.015478 -0.000203 5240
-0.002822 -0.001086 0.002982 -0.002001 0.000237 -0.018529 -0.000508 15270
0.005294 -0.000272 -0.006938 -0.023188 0.035613 0.000572 0.016268 12333
0.010170 -0.004349 0.030938 -0.013467 -0.006878 0.021441 -0.009004 8449
-0.008989 -0.002184 0.018393 0.003008 0.015466 0.007277 0.002120 581
0.000907 -0.003830 0.028517 -0.017647 0.000000 -0.016671 -0.009672 9480
0.010421 -0.002472 0.031423 0.013502 -0.011139 0.036451 0.009054 8175
-0.002421 -0.005782 0.018817 0.004518 0.017241 0.035987 0.034883 6493
0.007282 0.010800 -0.007916 0.007035 0.028023 0.014211 0.011203 6918
0.004106 -0.006027 -0.015071 0.005726 -0.008354 -0.026207 -0.005299 11999
-0.009244 -0.003583 0.005401 0.004669 -0.037686 -0.006128 -0.005908 2831
-0.003589 -0.011895 -0.043867 -0.001247 -0.018199 -0.010188 -0.001656 3587
-0.005132 -0.023516 -0.026217 -0.083409 -0.028156 -0.017335 -0.004392 1003
-0.009322 0.003462 -0.018269 -0.008295 0.007967 0.011025 0.016173 12772
0.005116 -0.004888 -0.008815 0.000250 0.006467 0.001636 -0.004534 12065
0.011180 0.015602 0.027668 0.017973 0.028796 0.011159 0.007364 4865
-0.007910 -0.004267 0.000962 0.015204 0.002776 0.020188 -0.011254 13650
-0.003910 -0.010000 -0.016330 -0.021618 0.014764 -0.012137 -0.007491 3443
0.003743 0.002597 0.006836 0.015183 0.003183 0.013088 0.006763 6646
0.006185 -0.000576 0.008729 0.009241 0.014956 0.001318 0.004576 9377
-0.013830 -0.011521 -0.004808 -0.008554 -0.002902 0.010269 0.003586 8852
-0.005500 -0.004079 -0.007729 0.006441 0.018585 -0.003909 0.005311 8677
0.004977 0.023698 0.014606 0.013765 0.025060 0.015437 0.014890 1655
0.004219 0.003430 0.027831 -0.002501 -0.012653 0.015975 0.015712 6558
0.001096 -0.000285 0.006536 -0.012537 -0.023458 -0.005833 -0.000652 3775
0.012771 0.002279 -0.008349 0.009553 0.012233 0.009694 0.007087 12357
0.008827 0.012791 0.018709 -0.001078 0.008130 -0.015256 0.005093 4792
0.002768 -0.002807 0.010101 -0.004317 -0.008936 -0.003357 -0.000461 665
-0.011219 -0.009288 -0.006364 -0.011199 0.001759 0.001295 -0.002396 3884
-0.004322 0.003693 -0.008234 0.000609 0.023052 0.002846 0.013673 14211
0.042326 -0.000849 0.008303 0.026777 0.000000 0.022446 -0.001003 4782
0.002169 -0.008499 -0.026532 0.007231 -0.009227 0.011355 -0.012408 4405
0.010996 0.002000 0.007519 0.001530 -0.036820 0.005489 0.010439 14458
0.004539 -0.008554 -0.010261 -0.014101 -0.036429 0.001241 -0.007422 11673
-0.009804 -0.002013 0.023563 0.008939 0.026138 -0.021561 -0.005539 528
-0.007835 0.002882 0.001842 0.000354 0.033204 0.004813 0.013275 1997
0.006682 0.002299 0.001838 0.009920 -0.005943 0.008571 0.004764 7580
-0.007068 -0.010895 -0.005505 -0.016721 -0.007750 0.006748 -0.019969 10976
-0.005209 -0.007246 0.010242 0.007968 0.023879 0.006703 -0.003349 8487
0.005062 0.000000 0.002765 0.008731 -0.007629 0.015043 0.022405 12760
0.002171 -0.001168 -0.011949 -0.009942 -0.003734 0.014820 0.012327 4468
-0.003032 -0.005846 -0.010233 0.004135 -0.025132 0.000239 -0.014612 1025
-0.000435 -0.005881 -0.026316 -0.004706 -0.035957 -0.018190 0.004119 10449
-0.000522 -0.001479 0.000965 0.000591 -0.012198 -0.000244 0.001914 2680
-0.004349 0.011256 0.006750 -0.000236 0.013536 -0.001951 0.014284 744
-0.008300 -0.007616 -0.003831 0.002009 -0.026476 0.023943 0.004934 11185
0.009691 0.018595 -0.003846 0.006486 0.026233 0.029587 0.018834 4033
-0.008900 -0.007534 -0.021235 -0.008201 -0.005394 0.004635 -0.004293 11111
0.013822 -0.001168 0.000986 0.004843 0.011082 -0.001153 0.008975 11040
-0.007728 -0.009646 -0.008867 -0.008229 -0.026586 -0.017552 -0.022587 4107
0.006126 0.006493 -0.012922 -0.001897 0.004791 -0.041843 -0.008476 1379
-0.000870 -0.003226 -0.017120 0.005820 0.016929 0.001227 -0.002520 10403
0.006442 -0.001177 0.000000 0.000945 -0.003517 0.007596 0.003789 6
0.007439 0.000589 0.000000 -0.010971 -0.011765 0.007782 0.003864 11583
-0.002919 0.000000 0.004098 -0.015863 -0.004048 -0.015444 0.000895 11228
-0.002411 -0.012658 0.012245 -0.001576 -0.016734 -0.023039 -0.016190 7142
-0.006042 -0.001193 -0.010081 0.000850 -0.003404 0.009533 0.004637 13
-0.002605 -0.003582 -0.005092 -0.009339 0.001464 -0.009692 -0.006787 2484
0.000261 0.006591 0.000000 0.006366 0.023143 0.023839 0.003645 10140
-0.006006 -0.010714 -0.002047 -0.010097 -0.018095 0.008824 -0.002814 2910
0.003503 0.011131 0.022564 0.000860 0.042677 0.024538 0.012200 3126
0.002094 -0.013984 -0.024072 -0.010928 -0.000698 0.027271 0.017449 569
-0.006009 0.005733 0.013361 -0.000497 -0.008843 -0.008079 0.000796 5356
0.010075 0.018302 0.010142 0.010433 0.019253 0.000233 0.012190 3283
0.001388 0.002062 0.017068 -0.002458 -0.002995 -0.006747 0.002793 12982
-0.001819 -0.004704 -0.020731 -0.009489 -0.003466 0.004919 0.002176 1261
0.009632 0.003841 -0.002016 -0.006725 0.026664 0.019347 0.008770 8059
0.003868 0.013243 0.002020 0.016174 0.024616 0.012806 0.015753 14334
-0.006764 -0.004357 -0.010081 -0.012708 -0.001543 -0.032513 -0.006780 4429
0.004396 -0.006709 0.014257 -0.002749 -0.003753 0.014168 -0.011092 13146
-0.002746 0.009692 -0.010040 -0.001003 0.013295 0.000698 0.000431 884
0.007745 0.002618 0.007099 0.005896 0.012902 0.019079 0.021130 5551
-0.008967 -0.012185 -0.022155 -0.028183 -0.003454 0.014840 -0.001014 7766
-0.001120 -0.006167 0.005149 -0.011934 -0.008882 -0.002700 -0.001945 8587
-0.006211 -0.008570 -0.010246 0.079870 -0.016393 0.021430 -0.020076 8281
0.023524 -0.000894 0.006211 0.002165 0.017556 -0.005742 0.024378 1209
0.017217 0.003003 0.007202 -0.002760 0.005241 0.016437 0.008186 8203
-0.004586 -0.003892 0.017365 0.006980 0.026504 0.028191 0.004436 2422
-0.006617 0.011121 -0.011044 0.008007 -0.001905 -0.000638 -0.002750 730
0.002951 -0.004459 0.010152 0.010670 -0.007422 0.027435 0.003593 12591
0.002522 0.004778 -0.009045 0.020645 0.014740 0.013662 0.009326 7712
0.002516 0.000594 0.000000 0.001379 0.026526 -0.007760 0.002970 11802
0.000418 -0.013068 0.003043 -0.009641 -0.018048 -0.007615 0.000576 4928
0.009281 -0.011435 -0.011122 -0.008112 -0.012531 -0.025508 -0.022441 12324
-0.021125 -0.005175 -0.036810 0.000234 -0.023902 -0.040647 -0.009839 621
0.006284 0.027846 -0.010616 0.019157 -0.013649 0.012644 -0.006964 4645
0.009198 0.018756 -0.009657 0.001719 0.043717 0.030011 0.005473 492
-0.002676 -0.006721 -0.032503 0.007323 0.010945 -0.006380 0.007995 5226
0.001174 -0.005590 -0.024636 0.002840 -0.007703 0.021190 -0.008101 9074
0.000251 0.000000 -0.002296 -0.013252 -0.031263 -0.031021 -0.016163 9963
-0.002512 0.006509 0.034522 -0.006198 0.013645 -0.002392 -0.021358 7655
0.007890 0.009406 -0.042269 0.011781 0.013248 0.006104 0.012105 3098
0.001166 -0.009610 0.005807 0.006393 0.006537 0.038787 0.021825 13523
-0.002495 -0.000294 -0.021940 -0.000794 0.010476 -0.032123 0.000342 3991
0.009506 0.012059 0.000000 0.008401 -0.046029 0.011207 0.035101 10382
-0.025442 -0.015402 -0.005903 0.004278 -0.017388 -0.040494 -0.018152 10365
-0.012205 -0.004427 -0.020190 -0.007622 0.009069 0.026211 0.000168 16405
0.017505 0.011859 0.042424 0.027787 0.047348 0.041775 0.038141 12696
-0.018216 -0.006446 0.003488 0.001099 0.003977 0.007480 0.002028 3524
-0.006442 -0.006193 -0.012746 -0.006806 -0.024599 0.002681 0.005666 12419
-0.004409 -0.003561 -0.044601 -0.010611 -0.025860 -0.016454 -0.014648 4727
0.012939 0.013996 -0.002457 0.012513 0.033787 0.032204 0.017398 9002
-0.003000 -0.004112 0.037406 0.014344 0.002759 0.001216 0.014531 14685
-0.002236 -0.009142 -0.012019 -0.002176 -0.002116 0.011938 0.001820 10946
0.002241 0.006250 0.006083 0.019296 0.037116 0.018796 0.019984 513
-0.001290 0.005028 0.013301 0.013048 0.038650 0.004710 0.000542 9880
0.001980 0.001177 -0.010740 -0.012458 -0.021855 -0.017777 0.013622 7607
0.001031 0.000000 0.006031 0.008018 0.003824 -0.008154 -0.013821 7687
0.006524 -0.007643 -0.009592 -0.000212 0.033287 -0.001003 -0.012621 8290
-0.000512 0.004739 -0.027845 0.006365 0.001553 0.007226 0.009253 13098
0.002560 0.017099 -0.026152 0.007800 0.013563 -0.002591 0.010800 13781
-0.009787 0.004348 0.019182 0.004079 0.033837 0.018382 -0.000692 1283
-0.003438 -0.007215 -0.005019 0.003646 -0.038646 -0.007259 -0.005846 9994
-0.003881 0.000000 -0.011349 -0.023768 -0.006732 -0.015217 -0.009827 7028
0.007446 0.004070 -0.024235 -0.006273 0.077266 0.039534 0.001641 8615
0.014954 0.003474 0.019608 0.024286 -0.015819 0.002317 0.017397 8453
-0.007536 0.031448 0.076923 0.021517 -0.007123 -0.010593 0.008972 5572
-0.001792 0.012587 -0.009524 0.001943 -0.002943 0.012848 0.006308 12007
-0.007350 -0.003867 0.002404 0.002653 -0.001845 0.009802 0.001435 10203
0.000172 -0.003328 0.010791 -0.001527 -0.005730 -0.015417 0.011161 9390
-0.002238 0.007234 -0.013049 0.000816 0.008180 0.028997 0.000298 8616
-0.007420 -0.006077 0.004808 -0.013445 -0.038908 -0.014841 -0.022517 7782
0.002086 -0.001390 0.020335 0.010737 -0.009977 -0.007246 -0.004958 15320
-0.008501 -0.005845 -0.046893 -0.002860 -0.017636 0.000960 -0.011422 2408
0.012686 0.000840 -0.003690 0.007785 0.045374 0.042794 0.010236 11961
-0.019006 -0.006993 0.006173 -0.005692 0.011134 -0.011778 0.006141 5977
-0.004844 0.007606 -0.011043 -0.020752 0.015118 0.013780 0.015029 13256
-0.003805 0.000839 0.006203 0.033615 -0.018937 0.009919 -0.013078 2287
-0.013147 -0.006425 0.011097 0.004747 -0.016304 -0.003638 -0.010814 512
0.014043 -0.006185 -0.003659 -0.018195 0.002477 0.010588 -0.009624 9622
0.001154 0.005092 0.001224 0.005017 -0.012163 -0.005419 0.007929 2504
-0.018709 0.000563 0.001222 0.000102 -0.005771 -0.008355 0.002699 5761
0.012831 -0.002250 -0.007326 0.004690 0.043924 0.016667 0.012538 7708
-0.003658 0.008458 0.003690 0.013191 -0.034291 -0.033812 -0.015269 2498
0.022744 0.006430 0.001226 0.007511 0.009597 0.005644 -0.010260 5872
0.001839 0.001667 0.015912 -0.006958 -0.036312 0.006548 -0.014030 10437
-0.006991 -0.006656 -0.008434 -0.006707 -0.002170 -0.014870 -0.010830 8252
0.004928 -0.007817 -0.021871 -0.007457 0.020561 -0.009057 0.005834 7840
-0.007093 -0.006190 -0.003727 0.052899 0.047462 0.023800 0.011521 5514
0.014288 0.009909 -0.008728 0.005497 0.024598 0.025665 0.005341 8499
-0.000435 0.000000 -0.006289 0.002781 -0.015162 -0.000725 0.000938 1814
-0.001653 -0.010164 -0.001266 -0.002965 -0.006965 -0.029396 0.001171 9057
-0.000087 0.001426 -0.006337 -0.000384 -0.013658 0.025986 -0.002183 3409
-0.002179 0.002278 -0.003827 -0.004606 -0.011228 0.004738 0.000313 9381
-0.003930 -0.003978 -0.011524 -0.003278 -0.005110 -0.024302 -0.002422 8096
0.008330 0.009130 0.014249 -0.000677 0.040517 0.049814 0.009083 15433
0.000087 -0.001414 0.022989 0.014712 0.013711 0.057897 -0.013812 12050
-0.012260 -0.002548 0.042447 -0.010206 0.021100 -0.032636 -0.000393 8537
0.022623 0.006812 0.020359 -0.011371 0.007241 0.021453 0.014169 13837
0.000086 -0.002537 0.011737 0.003217 0.015430 -0.007622 0.012030 1881
-0.002582 -0.005370 0.017401 -0.009036 -0.014160 0.040109 0.012578 4329
-0.005437 0.006820 0.018244 -0.002157 -0.002803 -0.010174 -0.000454 2835
0.001996 -0.012137 -0.041433 -0.014346 0.026524 -0.014216 0.002122 10052
0.014894 0.002857 -0.001168 -0.003090 0.016427 0.027050 0.007637 4001
-0.011519 -0.004558 -0.028070 -0.018100 -0.005724 0.016790 -0.005028 1319
0.005870 -0.003434 -0.012034 0.024748 -0.007450 -0.050510 -0.001659 15356
-0.000775 -0.004021 0.001218 0.020871 0.009212 0.004774 0.010954 10814
-0.008187 -0.037774 -0.038929 -0.026967 -0.027096 -0.026302 -0.015917 16249
-0.003997 -0.002397 0.053165 0.003102 -0.020276 0.016033 0.010879 16072
0.010207 -0.009913 0.009615 0.009575 0.028728 0.032933 0.000978 14409
-0.012608 -0.006068 0.026191 -0.004149 -0.011205 0.004151 0.004211 11955
0.039619 0.007937 0.017401 0.010913 0.027022 0.021994 0.028751 2057
-0.003113 -0.002120 -0.002307 0.005496 0.014089 0.018932 0.011208 1279
-0.010211 -0.000607 0.003468 -0.002342 -0.030800 0.005241 0.006693 9408
-0.007929 -0.005466 -0.011521 -0.010468 0.051295 0.015008 0.009866 8642
-0.001375 0.011908 0.009324 -0.013940 0.010514 0.000934 0.003257 16096
0.000947 -0.007242 -0.033487 -0.012432 -0.013006 -0.029078 0.005716 8911
0.004471 -0.001520 -0.013142 -0.000102 -0.000165 -0.012492 0.001544 14439
0.002311 -0.003044 -0.018160 0.001015 -0.011203 0.015245 0.000560 6318
-0.001708 -0.013435 -0.002466 -0.005782 0.005332 -0.073163 -0.023386 15151
-0.004192 0.013309 0.017305 0.024077 -0.015910 -0.013099 0.011901 2226
0.010222 0.005498 0.015796 -0.008269 -0.017683 -0.007510 -0.002055 13162
0.019473 0.010936 -0.010765 0.002009 0.013201 -0.086222 -0.000284 7148
0.000250 -0.000901 -0.008464 0.013734 0.001354 -0.018872 -0.008238 15294
0.005754 0.006316 0.012195 0.025514 0.018756 0.030029 0.015252 4854
-0.006716 0.000000 0.009639 0.005786 0.014928 -0.042111 0.023699 1923
0.017863 -0.003288 0.001193 0.003164 0.005066 0.039984 0.005236 16076
-0.005002 0.007796 0.007151 0.004014 -0.000650 0.012816 -0.002467 4421
-0.019204 -0.007438 -0.007101 -0.000095 -0.024081 0.027951 -0.014360 4140
0.010084 0.008393 -0.010727 0.012947 0.031510 0.011207 0.014500 2116
0.008486 -0.003864 -0.015663 0.003102 -0.009536 -0.061955 -0.010788 14188
0.005610 -0.003608 -0.008568 0.004029 0.006201 0.024017 0.001389 1270
0.022888 0.005432 -0.002469 0.013811 0.032598 -0.026669 -0.002358 14179
-0.011388 -0.013505 -0.013614 -0.012887 -0.021988 -0.016129 -0.017592 16092
0.009654 -0.003347 -0.002509 0.029746 -0.019592 0.027454 0.013164 4255
0.015909 0.002747 -0.036478 -0.009327 0.003931 0.032487 0.005938 13832
0.010835 0.006393 -0.011749 0.019196 -0.019579 -0.002979 0.013889 3252
-0.005007 0.001210 0.015852 0.000718 -0.009819 -0.031186 -0.006712 12904
-0.003224 0.001511 -0.005202 0.003764 -0.006891 -0.031997 -0.005103 6681
0.001262 0.008446 -0.013072 -0.001964 0.028600 -0.034448 -0.012406 13362
-0.000079 -0.006880 0.026490 0.005815 -0.003455 -0.002887 -0.005544 13656
-0.004807 0.013554 0.011613 -0.003026 0.008585 0.036401 -0.001200 9682
0.008472 0.000594 0.002551 0.002768 0.006548 0.003193 -0.005723 922
0.005653 0.003267 -0.016539 0.021724 0.022443 0.043199 0.061825 14947
0.008588 0.018946 0.015524 0.010805 0.013838 0.026579 -0.002811 10787
0.001471 -0.001162 0.010191 -0.012845 -0.013335 -0.010694 -0.008792 9925
0.009893 0.003781 -0.015132 0.003755 0.006678 0.009293 0.018078 2122
0.003827 -0.000290 0.015365 -0.008178 -0.004581 -0.011086 0.012104 12460
-0.008082 -0.004638 0.015132 -0.006842 -0.011425 -0.030971 -0.018268 12244
0.003459 0.005533 0.012422 0.010775 0.006421 0.013333 0.016198 577
0.002298 -0.011874 -0.008589 -0.012583 -0.010845 0.021285 -0.000988 3460
0.003210 -0.004982 0.001238 -0.010531 0.005160 0.017241 0.003297 16069
-0.012113 -0.004713 -0.003708 0.008318 0.001604 0.046564 0.018598 7101
-0.013109 -0.005623 0.008685 -0.001064 -0.012812 0.009076 -0.005419 11224
0.007970 0.009821 0.015990 -0.007104 0.006165 0.052910 0.017774 15325
-0.003721 0.021220 -0.012107 -0.003219 -0.005643 0.024288 -0.000574 9897
-0.004357 0.003752 -0.024510 0.013278 0.008918 -0.022567 0.000957 2858
0.001407 -0.002588 -0.023869 0.015406 0.020411 0.028610 0.007390 495
0.015920 0.000288 -0.011583 0.019533 0.016380 0.011548 0.018214 14545
-0.005531 -0.008069 -0.014323 0.006842 -0.009608 0.030712 -0.001553 6155
0.008837 0.002615 0.010568 0.004077 -0.034423 0.003276 0.008025 5440
-0.001998 -0.013909 -0.006536 -0.009306 -0.003403 -0.051469 -0.006295 7890
0.003696 -0.003232 -0.010526 0.005978 0.006016 0.017705 0.008943 12568
-0.005370 0.003833 -0.046543 -0.014771 -0.023598 -0.007410 -0.020374 9717
-0.013882 0.012041 0.015342 -0.014131 0.011256 0.021787 0.002325 1235
-0.000626 -0.016541 0.009615 0.003758 0.005566 0.014365 -0.000564 9914
0.005635 -0.017704 -0.002721 -0.013583 -0.003907 0.025807 0.015744 7596
0.034241 0.017423 0.019100 0.017566 0.010623 0.067188 0.022292 4487
0.044545 0.000591 0.017403 0.003296 0.053202 0.036222 0.009061 9450
-0.015560 0.006787 0.046053 -0.003286 0.000461 -0.061173 0.008979 7291
-0.006586 -0.004396 -0.079245 0.000954 -0.009822 -0.017435 -0.013705 15625
0.009576 -0.001178 -0.049180 0.002427 -0.015189 -0.009023 -0.003255 5415
-0.003210 0.001179 0.002874 -0.016340 -0.033365 0.013202 -0.015422 13582
-0.004099 0.004710 0.038682 0.004658 -0.066916 -0.017972 0.003685 1962
0.003675 0.008790 -0.006897 0.007786 -0.009248 -0.034925 0.003488 8759
-0.038957 0.004647 -0.020833 -0.000608 0.012681 0.020544 -0.022443 3512
0.010667 -0.005782 -0.005755 -0.013289 0.006783 0.012233 -0.023957 15229
0.013269 0.002617 0.000000 0.021831 -0.053377 -0.009485 0.015213 6908
-0.004167 -0.002320 -0.018813 -0.016368 0.023905 -0.025019 0.002015 1126
0.016587 0.011628 0.007375 0.035208 -0.016218 0.048630 -0.006975 1039
0.009114 0.010345 0.014641 0.009391 0.019022 0.004079 0.040180 780
-0.012527 -0.004551 0.005772 -0.002095 0.004800 0.002106 -0.005231 849
0.001328 0.000000 0.028694 0.003024 0.014685 0.042937 0.013575 14321
-0.012080 -0.008571 -0.015342 -0.011137 -0.009765 0.005038 -0.010015 8894
-0.005816 -0.005476 0.008499 -0.006944 -0.003346 -0.022916 -0.029313 14746
-0.022049 -0.006665 -0.001404 -0.018845 -0.018728 -0.041044 -0.019902 14018
0.007515 0.008168 0.002813 0.003303 0.027728 -0.059920 -0.019025 3920
-0.015528 0.006655 -0.015428 -0.000087 -0.005957 -0.014146 -0.002873 8304
-0.026287 -0.010635 -0.015670 -0.047735 -0.016567 -0.060861 -0.029404 5930
0.000159 -0.007844 -0.001447 -0.006095 -0.036738 -0.034949 -0.007962 6372
0.023658 0.000293 0.018841 0.000824 0.022140 -0.003640 0.016187 1845
0.008996 -0.002635 -0.018492 0.006494 -0.004732 -0.008767 -0.021819 1775
-0.031514 -0.001761 -0.007246 -0.021536 -0.016642 0.023217 -0.016764 8034
-0.010635 0.007351 0.011679 -0.003343 0.032174 -0.044120 0.001531 9276
0.005455 0.004670 0.031746 0.003727 0.005405 0.055200 0.023624 3230
0.000479 -0.002615 0.022378 -0.002135 0.024373 0.012141 0.038148 3046
0.009250 -0.008156 -0.045144 -0.001675 -0.024318 -0.038455 -0.020335 12445
0.005689 0.006167 0.025788 0.018265 0.027972 0.027151 0.007475 173
0.013985 0.008465 0.009777 0.019035 0.023199 -0.005894 0.017224 13372
-0.007128 0.003184 -0.017981 -0.001976 -0.004432 0.019404 0.003517 5745
-0.004995 -0.012695 -0.021127 -0.030505 -0.032705 -0.085125 -0.023947 8379
-0.007686 0.009643 -0.007194 0.004919 0.001770 0.017338 -0.007713 14922
0.003162 -0.004341 -0.015942 -0.004803 0.003888 -0.029540 0.004757 6094
0.007721 0.004942 -0.019146 0.000928 -0.004225 -0.025756 -0.001267 10272
-0.009070 -0.014463 0.015015 -0.011043 0.013081 -0.018025 0.000868 10117
-0.014991 -0.005870 0.001479 -0.013794 -0.020066 -0.032021 -0.032624 8299
0.002884 -0.004133 -0.013294 0.000951 0.015313 -0.062368 -0.039655 8329
0.022205 0.005040 -0.010479 0.003992 -0.001403 0.044571 -0.005386 3917
