date  hour minute second price size
20100104 11 36 7 58.99 1100
20100104 11 36 7 58.99 200
20100104 11 36 8 58.99 500
20100104 11 36 8 59 1100
20100104 11 36 8 59 1100
20100104 11 36 9 59 400
20100104 11 36 10 59 200
20100104 11 36 10 59 300
20100104 11 36 10 59 100
20100104 11 36 14 59 100
20100104 11 36 15 58.99 200
20100104 11 36 15 58.99 200
20100104 11 36 15 59 550
20100104 11 36 15 59 500
20100104 11 36 15 58.9999 950
20100104 11 36 15 58.99 200
20100104 11 36 15 58.99 200
20100104 11 36 15 58.99 120
20100104 11 36 15 58.99 100
20100104 11 36 15 58.99 100
20100104 11 36 15 58.99 100
20100104 11 36 15 58.99 100
20100104 11 36 15 58.995 200
20100104 11 36 15 58.995 100
20100104 11 36 15 58.995 200
20100104 11 36 16 58.99 100
20100104 11 36 16 58.99 100
20100104 11 36 16 58.99 100
20100104 11 36 16 58.99 100
20100104 11 36 16 58.9925 100
20100104 11 36 16 58.99 200
20100104 11 36 17 58.9971 200
20100104 11 36 18 59 100
20100104 11 36 19 59 100
20100104 11 36 20 58.99 200
20100104 11 36 20 58.99 200
20100104 11 36 20 58.9925 370
20100104 11 36 20 58.99 200
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.995 200
20100104 11 36 20 58.995 100
20100104 11 36 20 58.995 200
20100104 11 36 20 58.995 100
20100104 11 36 20 58.995 200
20100104 11 36 20 58.99 200
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.98 100
20100104 11 36 20 58.98 100
20100104 11 36 20 58.9925 530
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 800
20100104 11 36 20 58.99 200
20100104 11 36 20 58.99 400
20100104 11 36 20 59 500
20100104 11 36 20 58.99 100
20100104 11 36 20 58.99 200
20100104 11 36 21 59 200
20100104 11 36 21 58.99 100
20100104 11 36 21 59 200
20100104 11 36 22 59 200
20100104 11 36 22 59 100
20100104 11 36 22 59 100
20100104 11 36 22 59 100
20100104 11 36 22 59 300
20100104 11 36 22 59 100
20100104 11 36 24 58.99 500
20100104 11 36 26 59 500
20100104 11 36 26 59 100
20100104 11 36 27 59 100
20100104 11 36 31 59 100
20100104 11 36 33 59 100
20100104 11 36 35 59 100
20100104 11 36 35 59 100
20100104 11 36 35 59 100
20100104 11 36 38 59 100
20100104 11 36 39 59 100
20100104 11 36 39 59 100
20100104 11 36 39 59 100
20100104 11 36 39 59 100
20100104 11 36 39 58.99 2900
20100104 11 36 39 58.99 2100
20100104 11 36 40 59 500
20100104 11 36 40 59 400
20100104 11 36 41 59 1800
20100104 11 36 41 59 280
20100104 11 36 41 59 102
20100104 11 36 41 59 100
20100104 11 36 41 59 270
20100104 11 36 41 59 200
20100104 11 36 41 59 2500
20100104 11 36 41 59 200
20100104 11 36 41 59 141
20100104 11 36 41 59 10000
20100104 11 36 41 59 5000
20100104 11 36 41 59 300
20100104 11 36 41 59 806
20100104 11 36 41 59 400
20100104 11 36 41 59 350
20100104 11 36 41 59 300
20100104 11 36 41 59 237
20100104 11 36 41 59 200
20100104 11 36 41 59 100
20100104 11 36 41 59 413
20100104 11 36 41 59 400
20100104 11 36 41 59 400
20100104 11 36 41 59 400
20100104 11 36 41 59 800
20100104 11 36 41 59 300
20100104 11 36 41 59 400
20100104 11 36 41 59 187
20100104 11 36 41 59 100
20100104 11 36 41 59 200
20100104 11 36 41 59 100
20100104 11 36 41 59 100
20100104 11 36 41 59 100
20100104 11 36 41 59 100
20100104 11 36 41 59 200
20100104 11 36 41 59 5000
20100104 11 36 41 59 250
20100104 11 36 41 59 100
20100104 11 36 41 59 100
20100104 11 36 41 59 400
20100104 11 36 41 59 270
20100104 11 36 41 59 100
20100104 11 36 41 59 200
20100104 11 36 41 59 400
20100104 11 36 41 59 2000
20100104 11 36 41 59 500
20100104 11 36 41 59 400
20100104 11 36 41 59 100
20100104 11 36 41 59 100
20100104 11 36 41 59 1400
20100104 11 36 41 59 200
20100104 11 36 42 59.01 200
20100104 11 36 42 59.01 100
20100104 11 36 42 59.01 500
20100104 11 36 42 59.01 100
20100104 11 36 42 59.01 200
20100104 11 36 42 59.01 100
20100104 11 36 42 59.01 100
20100104 11 36 42 59.01 200
20100104 11 36 42 59.01 100
20100104 11 36 42 59.01 100
20100104 11 36 42 59.01 100
20100104 11 36 42 59.01 200
20100104 11 36 42 59.02 300
20100104 11 36 42 59.015 100
20100104 11 36 42 59.02 700
20100104 11 36 42 59.02 100
20100104 11 36 42 59.02 100
20100104 11 36 42 59.02 100
20100104 11 36 42 59.02 100
20100104 11 36 42 59.02 100
20100104 11 36 42 59.02 400
20100104 11 36 42 59.03 100
20100104 11 36 42 59.03 100
20100104 11 36 42 59.03 100
20100104 11 36 42 59.03 183
20100104 11 36 42 59.03 100
20100104 11 36 42 59.03 300
20100104 11 36 43 59.03 100
20100104 11 36 43 59.03 100
20100104 11 36 43 59.02 100
20100104 11 36 43 59.02 100
20100104 11 36 44 59.0299 100
20100104 11 36 44 59.03 100
20100104 11 36 44 59.02 100
20100104 11 36 44 59.02 200
20100104 11 36 44 59.02 100
20100104 11 36 44 59.02 200
20100104 11 36 44 59.03 100
20100104 11 36 44 59.03 100
20100104 11 36 44 59.03 300
20100104 11 36 44 59.02 800
20100104 11 36 44 59.02 500
20100104 11 36 44 59.02 100
20100104 11 36 44 59.02 129
20100104 11 36 44 59.02 500
20100104 11 36 44 59.025 300
20100104 11 36 44 59.025 300
20100104 11 36 44 59.025 900
20100104 11 36 44 59.025 700
20100104 11 36 44 59.025 500
20100104 11 36 44 59.025 300
20100104 11 36 44 59.025 300
20100104 11 36 44 59.025 500
20100104 11 36 44 59.02 500
20100104 11 36 45 59.0125 100
20100104 11 36 47 59.02 100
20100104 11 36 47 59.02 100
20100104 11 36 47 59.02 100
20100104 11 36 47 59.02 100
20100104 11 36 47 59.02 200
20100104 11 36 47 59.0125 200
20100104 11 36 48 59.02 500
20100104 11 36 49 59.02 300
20100104 11 36 49 59.02 100
20100104 11 36 49 59.02 200
20100104 11 36 49 59.02 300
20100104 11 36 49 59.03 200
20100104 11 36 49 59.03 100
20100104 11 36 49 59.03 200
20100104 11 36 49 59.02 200
20100104 11 36 49 59.0225 500
20100104 11 36 49 59.0225 100
20100104 11 36 50 58.9987 100
20100104 11 36 51 59.03 100
20100104 11 36 51 59.03 100
20100104 11 36 51 59.03 100
20100104 11 36 51 59.03 100
20100104 11 36 51 59.03 200
20100104 11 36 51 59.03 100
20100104 11 36 51 59.0225 300
20100104 11 36 51 59.03 100
20100104 11 36 51 59.03 100
20100104 11 36 52 59.025 100
20100104 11 36 52 59.03 100
20100104 11 36 52 59.03 100
20100104 11 36 52 58.995 100
20100104 11 36 54 59.03 100
20100104 11 36 55 59.04 100
20100104 11 36 55 59.0325 200
20100104 11 36 55 59.0325 100
20100104 11 36 56 59.0366 150
20100104 11 36 57 59.03 300
20100104 11 36 57 59.03 100
20100104 11 36 58 59.03 300
20100104 11 36 58 59.03 400
20100104 11 36 58 59.03 200
20100104 11 36 58 59.0325 100
20100104 11 36 58 59.0325 300
20100104 11 36 59 59.04 100
20100104 11 37 0 59.0395 300
20100104 11 37 2 59.04 200
20100104 11 37 2 59.0399 1000
20100104 11 37 2 59.04 1000
20100104 11 37 2 59.0399 1000
20100104 11 37 2 59.0325 400
20100104 11 37 2 59.04 200
20100104 11 37 2 59.0325 500
20100104 11 37 3 59.04 100
20100104 11 37 6 59.03 100
20100104 11 37 6 59.03 100
20100104 11 37 6 59.03 100
20100104 11 37 6 59.03 100
20100104 11 37 6 59.03 1200
20100104 11 37 6 59.03 1200
20100104 11 37 6 59.03 900
20100104 11 37 6 59.03 500
20100104 11 37 6 59.03 100
20100104 11 37 6 59.03 500
20100104 11 37 6 59.03 100
20100104 11 37 6 59.035 300
20100104 11 37 6 59.035 700
20100104 11 37 6 59.04 700
20100104 11 37 6 59.035 700
20100104 11 37 6 59.035 500
20100104 11 37 6 59.035 700
20100104 11 37 6 59.03 200
20100104 11 37 6 59.03 100
20100104 11 37 6 59.03 100
20100104 11 37 6 59.037 200
20100104 11 37 6 59.03 200
20100104 11 37 6 59.03 300
20100104 11 37 6 59.035 100
20100104 11 37 6 59.035 100
20100104 11 37 6 59.035 200
20100104 11 37 6 59.035 100
20100104 11 37 6 59.035 200
20100104 11 37 6 59.035 200
20100104 11 37 6 59.03 100
20100104 11 37 6 59.04 400
20100104 11 37 6 59.0225 745
20100104 11 37 7 59.02 200
20100104 11 37 7 59.02 100
20100104 11 37 7 59.02 100
20100104 11 37 7 59.03 100
20100104 11 37 7 59.0225 1700
20100104 11 37 7 59.02 100
20100104 11 37 7 59.02 100
20100104 11 37 7 59.02 100
20100104 11 37 8 59.03 100
20100104 11 37 8 59.03 100
20100104 11 37 8 59.03 100
20100104 11 37 9 59.03 100
20100104 11 37 9 59.03 100
20100104 11 37 9 59.03 100
20100104 11 37 9 59.0299 300
20100104 11 37 11 59.03 100
20100104 11 37 11 59.03 100
20100104 11 37 11 59.03 100
20100104 11 37 11 59.03 100
20100104 11 37 11 59.03 100
20100104 11 37 11 59.03 100
20100104 11 37 12 59.03 100
20100104 11 37 12 59.04 1000
20100104 11 37 13 59.035 100
20100104 11 37 14 59.03 100
20100104 11 37 14 59.035 305
20100104 11 37 14 59.025 500
20100104 11 37 15 59.04 100
20100104 11 37 18 59.04 100
20100104 11 37 19 59.04 2300
20100104 11 37 19 59.04 100
20100104 11 37 19 59.04 100
20100104 11 37 20 59.04 100
20100104 11 37 20 59.04 800
20100104 11 37 20 59.04 200
20100104 11 37 20 59.04 200
20100104 11 37 20 59.04 200
20100104 11 37 20 59.04 300
20100104 11 37 20 59.04 600
20100104 11 37 20 59.04 600
20100104 11 37 20 59.04 453
20100104 11 37 20 59.045 100
20100104 11 37 20 59.04 353
20100104 11 37 20 59.05 500
20100104 11 37 20 59.05 4500
20100104 11 37 20 59.05 400
20100104 11 37 20 59.05 100
20100104 11 37 20 59.05 160
20100104 11 37 21 59.05 100
20100104 11 37 21 59.05 100
20100104 11 37 21 59.05 300
20100104 11 37 22 59.05 300
20100104 11 37 22 59.05 100
20100104 11 37 22 59.06 100
20100104 11 37 23 59.06 100
20100104 11 37 23 59.06 100
20100104 11 37 24 59.06 1300
20100104 11 37 24 59.06 200
20100104 11 37 24 59.06 100
20100104 11 37 25 59.055 300
20100104 11 37 25 59.06 100
20100104 11 37 25 59.06 100
20100104 11 37 26 59.055 1100
20100104 11 37 26 59.05 100
20100104 11 37 26 59.05 200
20100104 11 37 26 59.05 200
20100104 11 37 26 59.05 200
20100104 11 37 26 59.05 200
20100104 11 37 26 59.06 100
20100104 11 37 27 59.06 100
20100104 11 37 27 59.06 100
20100104 11 37 27 59.06 100
20100104 11 37 27 59.06 100
20100104 11 37 27 59.06 100
20100104 11 37 29 59.05 100
20100104 11 37 29 59.05 100
20100104 11 37 29 59.0501 500
20100104 11 37 29 59.06 200
20100104 11 37 29 59.06 100
20100104 11 37 29 59.06 100
20100104 11 37 29 59.06 100
20100104 11 37 29 59.06 100
20100104 11 37 29 59.06 100
20100104 11 37 31 59.055 500
20100104 11 37 31 59.07 100
20100104 11 37 33 59.07 100
20100104 11 37 33 59.07 100
20100104 11 37 33 59.07 300
20100104 11 37 33 59.07 100
20100104 11 37 34 59.07 100
20100104 11 37 34 59.07 100
20100104 11 37 35 59.07 100
20100104 11 37 35 59.07 100
20100104 11 37 35 59.07 400
20100104 11 37 35 59.08 100
20100104 11 37 35 59.08 200
20100104 11 37 35 59.08 100
20100104 11 37 36 59.07 100
20100104 11 37 36 59.075 100
20100104 11 37 37 59.08 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.08 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.09 1000
20100104 11 37 37 59.09 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.1 500
20100104 11 37 37 59.1 211
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 200
20100104 11 37 37 59.1 200
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 600
20100104 11 37 37 59.1 300
20100104 11 37 37 59.08 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.09 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.1 100
20100104 11 37 37 59.08 100
20100104 11 37 37 59.09 300
20100104 11 37 37 59.08 300
20100104 11 37 37 59.08 555
20100104 11 37 37 59.1 200
20100104 11 37 37 59.1 200
20100104 11 37 37 59.1 500
20100104 11 37 37 59.1 200
20100104 11 37 37 59.1 1000
20100104 11 37 39 59.1 100
20100104 11 37 39 59.095 300
20100104 11 37 40 59.09 100
20100104 11 37 40 59.09 300
20100104 11 37 41 59.1 100
20100104 11 37 41 59.1 400
20100104 11 37 41 59.1 100
20100104 11 37 41 59.1 100
20100104 11 37 42 59.1 100
20100104 11 37 42 59.1 200
20100104 11 37 42 59.1 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 200
20100104 11 37 43 59.1 100
20100104 11 37 43 59.09 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.11 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.09 100
20100104 11 37 43 59.09 100
20100104 11 37 43 59.09 100
20100104 11 37 43 59.09 200
20100104 11 37 43 59.09 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 200
20100104 11 37 43 59.1 500
20100104 11 37 43 59.1 100
20100104 11 37 43 59.095 126
20100104 11 37 43 59.1 300
20100104 11 37 43 59.1 100
20100104 11 37 43 59.105 205
20100104 11 37 43 59.1 100
20100104 11 37 43 59.09 100
20100104 11 37 43 59.09 100
20100104 11 37 43 59.09 100
20100104 11 37 43 59.105 400
20100104 11 37 43 59.1 274
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1025 500
20100104 11 37 43 59.1 100
20100104 11 37 43 59.105 195
20100104 11 37 43 59.105 400
20100104 11 37 43 59.09 100
20100104 11 37 43 59.105 400
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 200
20100104 11 37 43 59.095 300
20100104 11 37 43 59.1 500
20100104 11 37 43 59.105 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.105 100
20100104 11 37 43 59.105 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.1 400
20100104 11 37 43 59.1 200
20100104 11 37 43 59.11 200
20100104 11 37 43 59.11 100
20100104 11 37 43 59.11 100
20100104 11 37 43 59.11 100
20100104 11 37 43 59.1 100
20100104 11 37 43 59.11 200
20100104 11 37 43 59.11 300
20100104 11 37 44 59.11 500
20100104 11 37 45 59.115 4181
20100104 11 37 45 59.115 119
20100104 11 37 46 59.115 100
20100104 11 37 46 59.11 100
20100104 11 37 46 59.11 200
20100104 11 37 46 59.11 100
20100104 11 37 46 59.11 200
20100104 11 37 46 59.11 200
20100104 11 37 46 59.11 734
20100104 11 37 46 59.115 100
20100104 11 37 46 59.12 100
20100104 11 37 46 59.105 500
20100104 11 37 46 59.12 200
20100104 11 37 47 59.11 1400
20100104 11 37 47 59.115 300
20100104 11 37 48 59.1 100
20100104 11 37 48 59.1 400
20100104 11 37 49 59.12 400
20100104 11 37 49 59.1125 182
20100104 11 37 49 59.12 100
20100104 11 37 50 59.1199 3100
20100104 11 37 50 59.1195 100
20100104 11 37 52 59.12 100
20100104 11 37 52 59.12 200
20100104 11 37 53 59.12 100
20100104 11 37 55 59.11 100
20100104 11 37 55 59.11 100
20100104 11 37 55 59.1173 169
20100104 11 37 56 59.12 100
20100104 11 37 56 59.11 300
20100104 11 37 56 59.11 100
20100104 11 37 56 59.11 408
20100104 11 37 56 59.11 100
20100104 11 37 56 59.11 592
20100104 11 37 56 59.11 100
20100104 11 37 56 59.11 100
20100104 11 37 56 59.11 100
20100104 11 37 56 59.11 300
20100104 11 37 56 59.11 200
20100104 11 37 56 59.115 100
20100104 11 37 57 59.11 500
20100104 11 37 57 59.12 100
20100104 11 37 57 59.12 100
20100104 11 37 57 59.11 100
20100104 11 37 57 59.11 400
20100104 11 37 57 59.1101 1000
20100104 11 37 57 59.11 100
20100104 11 37 57 59.11 400
20100104 11 37 57 59.11 100
20100104 11 37 57 59.12 100
20100104 11 37 57 59.13 100
20100104 11 37 57 59.13 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.12 300
20100104 11 37 57 59.12 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.12 100
20100104 11 37 57 59.12 101
20100104 11 37 57 59.14 200
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.12 100
20100104 11 37 57 59.12 100
20100104 11 37 57 59.13 100
20100104 11 37 57 59.13 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.15 600
20100104 11 37 57 59.14 600
20100104 11 37 57 59.13 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.14 200
20100104 11 37 57 59.14 395
20100104 11 37 57 59.14 200
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 139
20100104 11 37 57 59.13 100
20100104 11 37 57 59.12 100
20100104 11 37 57 59.12 200
20100104 11 37 57 59.13 100
20100104 11 37 57 59.15 361
20100104 11 37 57 59.15 400
20100104 11 37 57 59.12 300
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 500
20100104 11 37 57 59.15 100
20100104 11 37 57 59.13 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.13 200
20100104 11 37 57 59.13 200
20100104 11 37 57 59.13 200
20100104 11 37 57 59.13 200
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.13 100
20100104 11 37 57 59.12 200
20100104 11 37 57 59.13 100
20100104 11 37 57 59.12 300
20100104 11 37 57 59.15 100
20100104 11 37 57 59.15 300
20100104 11 37 57 59.13 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.15 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.14 100
20100104 11 37 57 59.14 200
20100104 11 37 57 59.14 200
20100104 11 37 57 59.15 100
20100104 11 37 57 59.14 200
20100104 11 37 57 59.14 247
20100104 11 37 58 59.14 600
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 434
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 1166
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 1400
20100104 11 37 58 59.14 153
20100104 11 37 58 59.14 400
20100104 11 37 58 59.14 600
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 100
20100104 11 37 58 59.14 100
20100104 11 37 58 59.16 200
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 100
20100104 11 37 58 59.16 100
20100104 11 37 58 59.16 1000
20100104 11 37 58 59.15 200
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 700
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 100
20100104 11 37 58 59.15 300
20100104 11 37 58 59.15 400
20100104 11 37 58 59.15 829
20100104 11 37 58 59.15 1300
20100104 11 37 58 59.15 566
20100104 11 37 58 59.15 600
20100104 11 37 58 59.15 600
20100104 11 37 58 59.14 100
20100104 11 37 58 59.14 200
20100104 11 37 58 59.14 100
20100104 11 37 58 59.14 100
20100104 11 37 58 59.1525 2200
20100104 11 37 58 59.14 200
20100104 11 37 58 59.14 100
20100104 11 37 58 59.155 100
20100104 11 37 58 59.155 400
20100104 11 37 58 59.155 100
20100104 11 37 58 59.14 100
20100104 11 37 58 59.14 100
20100104 11 37 58 59.14 1200
20100104 11 37 58 59.14 600
20100104 11 37 58 59.14 100
20100104 11 37 58 59.13 100
20100104 11 37 58 59.155 400
20100104 11 37 58 59.13 100
20100104 11 37 58 59.13 200
20100104 11 37 58 59.14 100
20100104 11 37 58 59.155 300
20100104 11 37 58 59.155 100
20100104 11 37 58 59.155 100
20100104 11 37 58 59.14 100
20100104 11 37 58 59.14 300
20100104 11 37 58 59.14 500
20100104 11 37 58 59.145 200
20100104 11 37 58 59.14 900
20100104 11 37 58 59.145 175
20100104 11 37 58 59.145 175
20100104 11 37 58 59.145 175
20100104 11 37 58 59.135 300
20100104 11 37 58 59.145 200
20100104 11 37 58 59.15 800
20100104 11 37 58 59.145 175
20100104 11 37 58 59.14 400
20100104 11 37 58 59.145 100
20100104 11 37 58 59.15 400
20100104 11 37 58 59.13 200
20100104 11 37 58 59.13 100
20100104 11 37 58 59.13 300
20100104 11 37 58 59.13 175
20100104 11 37 58 59.13 175
20100104 11 37 58 59.13 500
20100104 11 37 58 59.13 175
20100104 11 37 58 59.135 225
20100104 11 37 58 59.1325 1075
20100104 11 37 58 59.135 300
20100104 11 37 59 59.1301 1000
20100104 11 37 59 59.14 500
20100104 11 38 1 59.13 100
20100104 11 38 1 59.14 200
20100104 11 38 1 59.14 500
20100104 11 38 1 59.13 100
20100104 11 38 1 59.13 100
20100104 11 38 1 59.13 100
20100104 11 38 3 59.14 100
20100104 11 38 6 59.13 100
20100104 11 38 6 59.135 175
20100104 11 38 6 59.135 700
20100104 11 38 6 59.135 500
20100104 11 38 6 59.135 175
20100104 11 38 6 59.135 700
20100104 11 38 6 59.135 175
20100104 11 38 6 59.135 175
20100104 11 38 8 59.14 100
20100104 11 38 8 59.14 100
20100104 11 38 8 59.14 400
20100104 11 38 8 59.14 200
20100104 11 38 8 59.14 200
20100104 11 38 8 59.14 100
20100104 11 38 8 59.14 100
20100104 11 38 8 59.14 200
20100104 11 38 8 59.14 100
20100104 11 38 9 59.14 100
20100104 11 38 9 59.14 300
20100104 11 38 9 59.14 100
20100104 11 38 9 59.14 200
20100104 11 38 9 59.15 200
20100104 11 38 9 59.15 100
20100104 11 38 9 59.15 100
20100104 11 38 10 59.15 200
20100104 11 38 10 59.15 100
20100104 11 38 10 59.15 100
20100104 11 38 11 59.16 100
20100104 11 38 12 59.16 100
20100104 11 38 12 59.16 300
20100104 11 38 12 59.16 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 200
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 300
20100104 11 38 13 59.15 500
20100104 11 38 13 59.15 500
20100104 11 38 13 59.15 100
20100104 11 38 13 59.13 100
20100104 11 38 13 59.155 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 200
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 200
20100104 11 38 13 59.15 100
20100104 11 38 13 59.155 233
20100104 11 38 13 59.13 100
20100104 11 38 13 59.155 233
20100104 11 38 13 59.155 234
20100104 11 38 13 59.157 300
20100104 11 38 13 59.155 100
20100104 11 38 13 59.155 700
20100104 11 38 13 59.155 100
20100104 11 38 13 59.14 200
20100104 11 38 13 59.155 700
20100104 11 38 13 59.155 700
20100104 11 38 13 59.155 400
20100104 11 38 13 59.155 400
20100104 11 38 13 59.155 600
20100104 11 38 13 59.14 100
20100104 11 38 13 59.14 200
20100104 11 38 13 59.14 700
20100104 11 38 13 59.14 500
20100104 11 38 13 59.14 500
20100104 11 38 13 59.14 400
20100104 11 38 13 59.14 334
20100104 11 38 13 59.14 100
20100104 11 38 13 59.13 200
20100104 11 38 13 59.14 225
20100104 11 38 13 59.14 237
20100104 11 38 13 59.14 119
20100104 11 38 13 59.155 175
20100104 11 38 13 59.13 100
20100104 11 38 13 59.13 100
20100104 11 38 13 59.13 100
20100104 11 38 13 59.13 400
20100104 11 38 13 59.15 100
20100104 11 38 13 59.14 500
20100104 11 38 13 59.147 700
20100104 11 38 13 59.13 300
20100104 11 38 13 59.12 100
20100104 11 38 13 59.15 200
20100104 11 38 13 59.12 200
20100104 11 38 13 59.11 300
20100104 11 38 13 59.15 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.13 193
20100104 11 38 13 59.15 200
20100104 11 38 13 59.14 100
20100104 11 38 13 59.15 100
20100104 11 38 13 59.13 100
20100104 11 38 13 59.13 100
20100104 11 38 13 59.13 100
20100104 11 38 13 59.1299 200
20100104 11 38 13 59.13 100
20100104 11 38 13 59.14 100
20100104 11 38 14 59.13 100
20100104 11 38 14 59.13 100
20100104 11 38 14 59.13 200
20100104 11 38 15 59.14 100
20100104 11 38 15 59.13 100
20100104 11 38 15 59.13 100
20100104 11 38 15 59.13 100
20100104 11 38 15 59.13 100
20100104 11 38 15 59.13 100
20100104 11 38 16 59.14 100
20100104 11 38 16 59.14 200
20100104 11 38 16 59.13 100
20100104 11 38 16 59.13 100
20100104 11 38 16 59.13 100
20100104 11 38 21 59.14 100
20100104 11 38 23 59.1301 2000
20100104 11 38 24 59.135 100
20100104 11 38 24 59.14 100
20100104 11 38 24 59.14 100
20100104 11 38 31 59.13 100
20100104 11 38 31 59.13 100
20100104 11 38 31 59.13 100
20100104 11 38 32 59.14 500
20100104 11 38 32 59.135 300
20100104 11 38 33 59.13 875
20100104 11 38 33 59.13 438
20100104 11 38 33 59.13 200
20100104 11 38 33 59.13 100
20100104 11 38 33 59.13 100
20100104 11 38 33 59.13 100
20100104 11 38 33 59.13 300
20100104 11 38 33 59.13 100
20100104 11 38 33 59.13 400
20100104 11 38 33 59.13 200
20100104 11 38 33 59.13 900
20100104 11 38 33 59.13 700
20100104 11 38 33 59.13 100
20100104 11 38 33 59.13 200
20100104 11 38 33 59.13 100
20100104 11 38 34 59.135 400
20100104 11 38 34 59.135 400
20100104 11 38 34 59.12 100
20100104 11 38 34 59.137 100
20100104 11 38 34 59.135 400
20100104 11 38 34 59.135 200
20100104 11 38 34 59.135 100
20100104 11 38 34 59.13 300
20100104 11 38 34 59.135 200
20100104 11 38 34 59.135 100
20100104 11 38 34 59.135 300
20100104 11 38 34 59.12 100
20100104 11 38 34 59.12 100
20100104 11 38 34 59.12 572
20100104 11 38 34 59.13 100
20100104 11 38 34 59.12 100
20100104 11 38 34 59.13 300
20100104 11 38 34 59.125 200
20100104 11 38 34 59.125 220
20100104 11 38 34 59.135 400
20100104 11 38 34 59.13 200
20100104 11 38 34 59.13 100
20100104 11 38 34 59.13 100
20100104 11 38 34 59.13 100
20100104 11 38 34 59.13 400
20100104 11 38 34 59.13 100
20100104 11 38 34 59.13 200
20100104 11 38 34 59.13 200
20100104 11 38 34 59.13 100
20100104 11 38 34 59.13 800
20100104 11 38 34 59.13 100
20100104 11 38 34 59.13 600
20100104 11 38 34 59.13 100
20100104 11 38 34 59.125 100
20100104 11 38 34 59.14 100
20100104 11 38 34 59.14 100
20100104 11 38 34 59.14 100
20100104 11 38 34 59.14 200
20100104 11 38 34 59.14 200
20100104 11 38 34 59.13 200
20100104 11 38 34 59.14 300
20100104 11 38 34 59.13 200
