XOM UTX WAG XRX WMB WFC WY WMT VZ USB UPS UNH
-0.019291 -0.042266 -0.015157 -0.1 -0.041558 -0.142399 -0.055151 -0.015408 -0.013063 -0.118926 -0.029934 -0.025617
-0.007723 0.00892 -0.001154 -0.008715 0.028004 0.065071 0.012115 0.006569 -0.000662 0.060232 0.012549 0.020448
0.016593 0.02094 0.020801 0.043956 0.013181 0.016854 0.023939 0.01382 0.033775 0.020534 0.017269 -0.011945
0.014733 0.046946 0.033585 0.048421 0.056375 0.058702 0.061991 0.015524 0.039718 0.044936 0.045936 0.018859
0.002705 -0.006748 -0.017525 0.004016 0.02463 0.065884 0.036024 0.002983 0.010166 0.025032 0.007256 -0.025154
-0.005537 0.014902 0.000743 -0.028 -0.027244 -0.066707 -0.003863 -0.006877 0.007319 -0.045711 -0.003223 0.067673
-0.019129 -0.024833 0.017453 -0.032922 -0.046952 -0.026229 -0.050743 -0.019465 -0.025734 -0.053806 -0.024724 0.069311
0.003638 -0.011958 0.011679 0.042553 0.066551 0.002694 -0.033367 0.004199 -0.001261 -0.004161 0.017941 -0.02516
0.012761 0.059839 0.045455 0.114286 0.04295 0.316991 0.109898 -0.037065 0.013258 0.228412 0.024713 0.043745
-0.02606 -0.019032 0.006556 -0.02381 -0.006993 0.00306 0.023802 0.017173 -0.011215 0.020975 -0.001122 0.021375
-0.004704 -0.018107 -0.009256 0.005629 0.007042 -0.071174 -0.065096 -0.007957 -0.013863 -0.081066 0 0.005334
0.006499 0.026564 0.004844 0.014925 0.008547 0.07006 0.023541 0.003326 0.01246 0.080967 0.015347 0.024898
-0.010713 0.015826 0.046488 0.056985 0.023112 -0.005115 0.05021 -0.009944 0.001262 0.009503 0.030783 -0.029869
-0.009791 -0.003789 -0.012175 0.029565 0.051958 0.041645 0.062616 -0.011422 0.001576 0.0299 -0.022711 -0.009031
-0.021873 -0.03191 0.002665 -0.094595 -0.091625 -0.160908 -0.054282 -0.018526 -0.026746 -0.143011 -0.027264 0.0029
0.014397 0.047588 0.017276 0.037313 0.048857 0.106471 0.04911 0.011366 0.003556 0.208908 0.041196 -0.05824
-0.022346 -0.022921 -0.02482 0.019784 -0.006762 -0.033493 0.02165 -0.017459 -0.004188 -0.084069 -0.01084 0.000439
0.014826 0.024526 -0.01708 0.012346 0.012103 0.10506 0.038373 -0.002042 0.002912 0.040793 -0.025936 0.015344
0.013088 0.027685 0.008177 0.036585 0.029148 0.065207 0.038058 -0.020262 0 0.032662 -0.000938 -0.004318
-0.00661 -0.018432 -0.01149 -0.057143 -0.025418 -0.051402 -0.035866 0.01337 -0.014839 -0.043753 -0.038851 -0.002168
0.014366 -0.010111 0.025641 0.016043 -0.020864 -0.040394 -0.047396 -0.000825 0.013752 -0.025358 -0.00332 0.038244
0.020274 0.019596 0.038 0.035088 0.03653 0.025154 0.016778 0.04085 -0.017765 0.062783 0.014694 -0.000837
-0.025862 -0.001431 0.009313 0.035593 0.035242 0.002003 0.010315 -0.000991 -0.002302 -0.030335 0.01062 -0.014663
0.020099 0.013923 0.003182 0.05401 0.024823 -0.01999 -0.013613 -0.006944 0.006922 -0.01427 -0.012992 -0.023384
0.002794 0.033522 -0.000317 0.018634 0.049827 0.236614 0.035653 0.015784 0.016039 0.132238 0.047619 0.032651
-0.008064 0.0127 -0.003173 -0.006098 -0.028345 -0.040412 0.020822 -0.007474 -0.013209 -0.010573 0.019032 0.077572
0.013747 0.008875 -0.006684 0.026074 0.037992 0.155565 -0.018493 -0.018827 0.004244 0.058151 0.01233 0.014476
0.005104 -0.010901 -0.022108 -0.014948 -0.002614 -0.077496 -0.076198 0.007675 -0.029259 -0.081259 0 0.094871
0.027129 0.035383 0.028506 0.015174 0.058978 0.138126 0.069586 0.005011 -0.000335 0.050102 0.032062 0.016907
-0.015678 -0.019608 -0.00892 -0.029895 -0.042698 -0.058552 -0.054964 0.009773 -0.001005 -0.099318 -0.031066 -0.044337
0.022376 0.006476 0.010608 -0.057011 -0.009696 -0.031285 0.008012 0.005333 0.01945 -0.032973 -0.021315 -0.009786
-0.014826 -0.034917 -0.040712 -0.026144 -0.025457 -0.058366 -0.079482 -0.011739 -0.021382 -0.02739 -0.040813 0.012445
-0.000143 0.017783 -0.000663 0.060403 0.035499 0.06157 0.011193 -0.018589 0.007731 0.025287 0.005724 0.005061
-0.009318 -0.004465 -0.011944 -0.014241 -0.02652 -0.031919 -0.005376 -0.019348 -0.012342 -0.009529 -0.005166 -0.010432
0.020113 0.033151 0.030893 0.049759 0.057143 0.082831 0.054372 0.03676 0.00304 0.095076 0.01558 0.010905
0.000284 -0.012835 -0.00057 0.033639 0.006285 -0.054957 0.009047 -0.011218 -0.001684 -0.025323 -0.018561 -0.012585
-0.012904 -0.010707 -0.013085 0.02071 0.012492 -0.0389 -0.028691 -0.008509 0.006071 -0.020149 0.000772 0.011653
-0.017526 -0.018941 -0.013258 -0.011594 -0.036397 0.023712 -0.020615 0.003474 -0.022461 -0.020022 -0.0457 -0.030958
0.006434 0.005516 -0.007054 -0.005865 0.012804 -0.029153 0.019164 0.002851 -0.012003 -0.015461 0.003233 -0.023031
0.014238 0.033307 0.039919 0.022124 0.026549 0.055121 0.039458 0.015228 0.028462 0.067863 0.03001 0.03384
-0.02163 -0.024649 -0.019844 -0.021645 -0.044951 -0.061209 -0.043298 -0.0136 -0.02295 -0.056723 -0.02718 0.011033
0.013616 0.018274 0.002655 -0.00295 0.047711 0.028655 0.035028 0.004663 0.011054 0.053452 -0.014874 -0.010913
0.001733 0.004391 -0.013903 0.005917 0.032615 0.029471 0.00569 0.003835 -0.000342 0.014799 0.043461 -0.021699
0.034751 0.050561 0.045317 0.027941 0.061978 -0.002745 0.058964 0.017089 -0.000342 -0.015625 0.027767 0.033835
0.016165 0.005609 0.015414 0.004292 -0.01459 -0.040897 0.00703 -0.013046 0.01094 -0.04127 0 0.021818
-0.011519 -0.016013 -0.010753 -0.022792 -0.037585 -0.01066 -0.021502 0.019027 0.000676 -0.003863 -0.0293 -0.021352
0.012486 0.008045 -0.011189 0.056851 0.023669 0.040199 0.009132 -0.000197 -0.000676 0.038781 -0.000392 -0.008364
-0.000137 0.022855 -0.003233 -0.01931 -0.014451 -0.015139 -0.031109 0.003932 -0.010822 -0.04 0.010196 -0.006234
0.002741 0.001773 0.015245 -0.001407 -0.002346 0.027104 -0.00467 -0.005091 0.001026 0.019444 -0.001747 -0.038745
-0.000683 -0.017171 -0.00607 0.002817 -0.00294 0.010634 -0.001173 -0.003936 0.004781 -0.009264 0.00875 -0.002687
0.009847 -0.00036 -0.003857 -0.007022 0.011792 -0.029228 0.00411 -0.010867 0.003739 -0.0044 -0.004433 -0.009623
0.002844 0.000901 -0.001936 -0.009901 0.034604 0.004416 0.009942 -0.014782 0.00745 0.014365 0.002517 -0.065293
-0.003646 0.005221 0.008083 -0.002857 -0.018707 0.018385 -0.010423 0.010543 0.005714 0.011983 -0.024141 0.006653
-0.013147 -0.020057 -0.022771 -0.011461 -0.035817 -0.03022 -0.0433 -0.027689 -0.00635 -0.040904 -0.030279 -0.028914
-0.016207 -0.002558 -0.002626 0.007246 -0.029359 -0.012546 -0.04526 -0.004333 -0.006391 0.002245 -0.011429 0.021693
-0.002932 0.001832 0.010201 -0.007194 -0.026543 -0.053689 -0.063741 0.006425 0.008125 -0.005039 -0.006606 0
0.00028 0.004572 0.033225 -0.001449 0.006975 0.026418 -0.005816 0.002471 0.01041 0.014631 0.003741 0.059534
-0.005459 -0.01329 -0.009142 -0.021771 -0.025819 0.020675 -0.00585 -0.010477 -0.01429 -0.004437 -0.003313 -0.000786
-0.031105 -0.029889 -0.056952 -0.047478 -0.062702 -0.06945 -0.034268 0.008719 0.012138 -0.048468 -0.027005 -0.034212
0.001598 -0.014074 0.000337 -0.003115 0.012414 0.01777 0.030108 -0.004939 0.016656 0.020492 0.007686 -0.000814
-0.007252 -0.019869 0.011804 0.014062 0.015668 0.011349 0.049061 0.003309 0.009174 0.018933 0.009322 0.011002
0.020891 0.024011 0 0.024653 0.044266 0.02719 0.01592 0.013193 0.009416 0.001689 0.036314 0.007255
-0.011877 -0.009225 -0.006667 0.003383 -0.018626 0.002941 -0.015344 -0.01058 -0.003216 0.015739 0.009925 -0.008803
0.022158 0.017847 0.00302 -0.001508 0.02356 0.02765 0.014589 0.002673 0.011939 0.009434 0.009226 0.01413
-0.009493 -0.00972 -0.016393 -0.021148 -0.001918 -0.011007 -0.005556 -0.006563 -0.020089 -0.014843 -0.006558 -0.005573
0.009298 0.006159 -0.002041 0.020062 -0.014734 -0.004946 0.011173 -0.001445 0.002929 -0.018973 0.017203 0.007206
-0.029337 -0.039021 -0.021813 -0.03177 -0.048765 -0.04391 -0.040949 -0.011991 -0.020766 -0.030717 -0.044248 -0.049682
-0.005694 0.013137 0.028223 -0.01875 -0.004101 0.000867 0.016266 -0.001256 0.005964 0.002934 0.011111 0.007528
-0.022614 -0.02888 -0.022026 -0.036624 -0.050789 0.009957 -0.071024 0.002305 -0.023715 -0.009947 -0.028897 0.044832
-0.004507 0.005058 0.031185 0.003306 0.002892 -0.018003 -0.006461 0.011079 -0.017881 -0.019504 0.003353 -0.019865
-0.004377 -0.000604 -0.012769 -0.003295 0.031002 0.01615 0.007225 -0.005995 -0.000349 0.001808 0.002924 0.010944
-0.012885 -0.000201 -0.01838 0.009917 -0.001399 -0.017612 0.003228 -0.010607 -0.000698 -0.001805 0.011454 -0.010826
0.008907 0.035858 0.016644 0.03437 0.015406 0.08439 0.040043 0.005466 0.015024 0.066305 0.0175 0.013782
0.007915 0.003112 0.002729 0.02057 0.013103 -0.016129 -0.001719 0.006272 -0.003442 -0.015263 0.003238 -0.009596
0.033525 0.042071 0.020068 0.032558 0.039483 0.036885 0.047521 0.008726 0.013471 0.029851 0.019161 0.005652
0.000292 0.004093 -0.020007 0.027027 0.028815 -0.009881 0.003945 -0.000824 0.005453 -0.001115 0.047497 0.013649
0.000876 -0.00315 0.014631 -0.020468 -0.00191 -0.001996 0.003274 -0.000412 0.003051 0.002232 -0.014359 -0.006337
0.00613 0.021747 0.008384 0.044776 0.02551 0.0208 0.03688 0.006805 0.006083 0.018374 0.011118 -0.009964
0.022193 -0.018192 -0.003658 -0.01 0.006219 -0.006661 0.005666 0.000819 0.018475 -0.001094 -0.00872 0.030193
-0.006811 -0.01575 -0.00534 0.010101 -0.021632 -0.035503 0.012833 0.006345 -0.006267 0.037767 0.000191 0.016022
0.023146 0.004895 -0.002013 0.104286 0.033481 -0.007771 0.079419 -0.008338 0.037836 0.024262 0.023136 0.040385
0.009496 -0.021544 0.022865 0.021992 0.00978 -0.032564 -0.005153 0.003692 0.007355 0.018023 -0.002056 0.009982
0.006363 -0.002298 -0.001644 0.003797 0.023608 0.031956 0.019281 0.000613 -0.015873 0.015174 0.014981 0.010981
-0.011821 0.006333 -0.003951 0.03657 -0.017741 0.012387 -0.01581 -0.001021 0.012903 -0.005979 -0.013284 0.05286
-0.006399 0.014493 0.016529 -0.001217 -0.02047 -0.00571 -0.003729 0.009199 0.018471 -0.013534 -0.010097 -0.02304
-0.00994 0.019361 0.008455 0.013398 0.027658 0.020099 0.027105 0.012356 0.010319 0.04065 0.012845 -0.010912
-0.004666 0.004426 0.00129 -0.015625 -0.001794 -0.016486 -0.016283 -0.002001 -0.007428 -0.003418 0.002051 -0.001424
0.003694 0.013035 0.001288 0.001221 0.040144 0.054783 0.042237 -0.000802 -0.001247 0.022538 0.012098 -0.024947
-0.000708 -0.007068 -0.022515 0.019512 0.00288 0.02907 0.002464 0.000201 -0.005307 0.03977 -0.005517 -0.015716
-0.008074 -0.010403 -0.004278 0.017943 -0.021826 0.057251 0.022671 -0.013039 -0.018519 0.05023 -0.007396 -0.02785
-0.004284 0.015492 0.008923 -0.012926 -0.039342 -0.001784 -0.006677 -0.004472 -0.009914 -0.017113 -0.008197 -0.007639
-0.003729 0.009626 0.006223 0.005952 0.034841 0.028245 0.030116 0.006329 0.003876 0.037946 0.016341 0.0204
-0.004174 0.005397 0 0.03432 0.01772 -0.004172 -0.036022 0.008724 -0.005148 -0.009892 -0.007208 0.021124
-0.009107 -0.002147 0.000651 -0.034325 -0.026117 -0.061103 -0.036556 0.006436 -0.010349 -0.039965 -0.001117 0.027706
0.014384 0.043034 0.018868 0.008294 0.023242 0.010413 0.035975 0.014838 0.019935 -0.00362 0.016213 -0.001078
-0.005209 -0.013237 0.016922 0.00235 0.000582 0.026132 0.008681 0.027123 -0.005447 0.024069 -0.007519 0.020871
-0.007855 -0.00331 -0.007221 -0.007034 -0.020373 -0.00538 -0.032813 -0.001735 0.001289 -0.002661 -0.010902 -0.010927
-0.024337 -0.018878 -0.033207 -0.038961 -0.042187 -0.051569 -0.033648 -0.004248 -0.027671 -0.048466 -0.026527 0.014968
-0.000902 0.012115 0.008178 0.011056 0.011787 0.001521 0.008921 -0.004072 0.001985 0.00514 0.009211 -0.010534
0.02271 -0.007481 0.008679 0.023086 0.017167 0.010251 0.015973 0.006036 0.004954 0.003254 0.003613 0
0.008676 0.0225 -0.001939 -0.016627 0.022303 0.032694 0.005053 0.000774 0.009201 0.022706 0.008337 0.007452
0.019391 0.025323 0.023956 0.020531 0.024764 0.016739 0.034078 -0.006768 0.021491 0.009515 0.016108 0.018669
0.019737 0.010049 -0.006955 0.013018 0.002302 -0.02219 -0.018909 0.003699 0.001275 -0.025135 -0.001865 0.026625
-0.008696 0.006914 0.035976 0.018692 -0.004018 0.000366 0.003855 0.002328 -0.003184 0.009208 0.015882 0.007747
0.009762 0.001005 0.026736 0 0.001729 0.010611 0.009051 0.002516 0.00543 0.008668 -0.006621 -0.033088
-0.007146 0.004015 0.007184 0.013761 -0.01216 0.004345 0.014678 -0.010811 -0.013659 0.006332 -0.001111 0.000346
-0.010443 -0.006166 0.000891 0.005656 -0.01524 -0.015862 0.012323 -0.002147 -0.000966 0.00809 -0.004449 -0.026261
-0.013833 -0.004695 0.005938 -0.026997 -0.021428 0.008059 -0.010585 -0.005085 0.000645 0.008471 -0.004655 -0.006388
-0.010701 -0.005054 0.004723 -0.021965 -0.020073 -0.047602 -0.041188 0.001966 -0.021585 -0.061008 -0.016461 -0.023929
-0.003362 -0.003556 -0.006757 -0.014184 0.002483 -0.004578 0.005858 -0.000981 -0.007573 -0.027307 0.003233 0.048664
0.001173 0.013594 -0.00769 0.010791 0.014861 0.03143 0.019135 0.016104 0.003318 0.014037 0.001517 0.007327
0.013478 0.014585 0.008644 0.024911 0.021965 0 0.009252 -0.00116 0.011905 0.023866 0.01855 0.000346
0.021249 -0.002313 0.004137 0 0.032836 0.002601 -0.012133 -0.005418 0.011438 -0.020979 0.005389 -0.036011
-0.002123 0.014243 -0.002354 0.025463 -0.010405 0.025945 0.003548 -0.005642 -0.001939 0.035714 0.024584 0.020115
0.002128 0.011594 0.008554 0.057562 0.032126 0.006503 0.006255 -0.001565 0.014892 -0.001379 0.015695 0.025
-0.009483 0.000646 -0.003217 -0.021345 0.029994 -0.015434 0.007838 -0.006075 -0.002871 0.006446 0.044405 -0.001374
0.000286 -0.006937 0.004695 -0.001091 0.005494 0.017864 0.061679 -0.006703 -0.006078 0.005489 0.006633 -0.010664
-0.007286 -0.004386 -0.005257 0.043668 0.023497 0.023639 -0.005304 -0.008932 -0.002253 0.008644 0.00169 -0.036857
0.012232 0.010768 0.016148 0.001046 0.004805 0.029041 0.012443 0.002203 -0.019032 0.029319 -0.001518 0.057401
-0.007108 0.009201 -0.008379 -0.00627 -0.013815 -0.021421 -0.029596 -0.001599 -0.029596 -0.016652 -0.006081 0.001707
0.002148 0.004798 0.005245 -0.003155 -0.010237 -0.010076 0.024813 0.003002 0.002711 0.01426 -0.00119 -0.025903
-0.006001 -0.002388 0.001159 -0.004219 0.002722 -0.00702 -0.028752 0.015965 -0.00338 -0.014499 -0.004254 0.00035
0.003737 0.008936 0.002606 -0.024364 0.030402 0.038883 0.008829 0.001571 0.000678 -0.004012 0.00188 -0.035327
-0.011886 -0.007749 -0.011262 0.010858 -0.030558 -0.021436 -0.018533 -0.011571 0.012538 -0.012086 -0.006652 -0.032632
-0.001014 -0.006376 -0.017231 -0.019334 -0.022283 -0.010779 -0.045371 0.005952 0.009036 -0.007703 -0.003262 -0.024363
-0.003337 -0.012833 0.000891 -0.012048 -0.014452 -0.009139 0.01511 -0.02426 -0.006965 0.007306 -0.021361 -0.026508
0.012955 0.001625 0.015142 -0.143847 0.015228 0.025186 0.010825 0.000606 0.013694 0.009973 0.014434 0.018153
-0.007472 -0.005354 0.092425 0.03125 0.009444 -0.019031 0.000803 -0.005455 -0.00626 -0.021592 -0.014749 -0.004651
-0.00666 -0.006198 0.003213 -0.022727 -0.016511 -0.005996 -0.019529 -0.002844 0.003647 0.005057 -0.00546 -0.024922
-0.019531 -0.015428 0.019215 -0.0323 -0.054841 -0.056068 -0.026467 -0.001833 -0.008589 -0.034309 -0.02249 -0.009984
-0.010257 -0.006001 -0.003666 -0.022697 0 -0.01203 -0.016816 0.001633 -0.003999 0.005684 -0.00471 -0.020573
0.01502 0.013416 0.004205 0.016393 0.044997 0.068874 0.006841 -0.000408 0.002342 0.019312 0.012195 -0.009885
0.015981 0.017541 0.002617 -0.017473 0.036261 0.020292 0.009343 0.008561 0.007009 0.018484 -0.00036 0.014143
0.000146 -0.00683 0.021143 -0.008208 0.009295 0.020935 -0.021599 0.000202 -0.010441 0.006352 0.00072 0.027482
0.005534 0.011626 0.013292 0.049655 0.052004 -0.007177 0.045872 0.005052 -0.007488 0.018936 0.012583 -0.035529
0.003186 0.006313 -0.004793 0.018397 -0.001545 0.005508 -0.003564 0.004624 0 0.014602 -0.006391 0.021109
0.012415 -0.011259 -0.012167 0.006452 0.005673 0.036631 0.013205 -0.007204 -0.005487 0.003925 -0.000715 0.0227
0.001854 0.008134 -0.017963 -0.029487 0.008718 -0.007266 0.024165 0.014715 0.00069 -0.007385 -0.003576 -0.037257
0.022488 0.028885 0.012542 0.019815 0.005084 0.042582 0.040032 -0.00298 -0.002757 0.047702 0.026557 0.023878
0.015312 0.010038 0.027871 -0.003886 0.023268 0.001276 0.019628 0.015143 0.005874 0.002924 0.00874 -0.012867
0.002468 0.007609 0.013558 -0.010403 -0.014335 -0.04334 0.00275 0.005299 -0.007214 -0.02499 -0.010224 -0.004073
0.006838 0.008476 0 0.024967 0.009027 0.001666 0.013962 0.013081 0.002076 0.017087 0.008754 0.019223
-0.00815 -0.000611 -0.007679 0.008974 -0.012922 0.01297 -0.000246 -0.003662 -0.005525 -0.00042 0.001909 0.041734
0.003972 0 -0.015726 -0.01906 -0.001007 -0.051215 -0.009838 -0.020696 0.007986 0.026471 -0.010913 -0.032357
0.015414 0.007645 0.001522 0.040155 -0.00252 0.043945 0.014158 -0.002963 -0.000344 0.037659 0 0.023487
-0.011687 -0.001366 -0.011142 -0.01868 -0.03335 -0.028174 -0.033064 -0.000792 -0.005858 -0.015779 -0.024518 0.005445
-0.004621 -0.014891 -0.003841 -0.013959 -0.013591 -0.029673 -0.026596 -0.011895 -0.007279 -0.032064 -0.021185 -0.02089
0.022941 -0.011415 -0.030848 -0.006435 0.00265 -0.002109 -0.006505 0.000602 0.019553 0.004141 -0.000367 0.047017
-0.014284 -0.023092 -0.01618 -0.029793 -0.035412 -0.032758 -0.051598 0.000602 0.025685 -0.029691 -0.002385 -0.023396
0.001625 0.015493 0.03532 0.029373 0.069589 0.040422 0.036178 0.01002 0.003005 0.028899 0.010484 0.022798
-0.030963 -0.033501 -0.014844 -0.024643 -0.034324 -0.036752 -0.03145 -0.014286 -0.01498 -0.040892 -0.022934 -0.019645
0.006697 0.019691 0.023262 -0.003989 -0.019629 0.00327 0.008806 0.012077 -0.006083 0.026701 0.006148 0.018112
-0.005683 0.008618 -0.006975 0.009346 0.030844 0.004708 0.002455 -0.007558 -0.011561 -0.013423 0.003518 0.018547
-0.006133 0.006013 0.027055 0.047619 0.009449 -0.031363 -0.004082 0.009619 0.001032 -0.019133 -0.012915 0.035675
0.01683 0.029412 0.014944 0.002525 0.022881 0.017524 0.033653 0.017864 0.007216 0.039445 0.017944 0.012199
0.001103 -0.005806 -0.012478 -0.001259 -0.005084 -0.006229 -0.004235 -0.000585 0.00853 -0.010425 0.007345 0.016306
0.009507 0.025511 0.011878 0.017654 0.03117 0.047198 0.031898 0.014634 0.020636 0.03287 0.024426 0.016045
-0.003294 0 -0.010989 -0.028501 -0.000496 -0.010563 -0.000515 0.005962 0.00464 -0.007344 0.011566 -0.005493
0.004132 0.003597 -0.006061 0.006378 -0.000992 0.024911 0.002577 0.012617 0.00165 0.002877 0.02146 0.013807
-0.013853 -0.004032 -0.002604 -0.00507 -0.015385 -0.020139 -0.020051 0.005097 -0.006588 -0.016393 -0.013604 -0.02077
0.007928 0.01934 0.006646 0.001274 0.010585 -0.019135 0.006296 -0.000751 -0.000995 -0.021667 -0.002464 0.011127
0.027046 0.019856 0.000508 0.019084 0.030424 0.019147 0.032065 -0.000752 0.006638 -0.004259 0.018522 0.002407
0.008061 0.008509 -0.001269 -0.002497 -0.006292 0.005672 -0.000253 0.009406 0.010551 0.011121 -0.011604 -0.006175
0.003199 -0.010511 -0.00737 -0.006258 -0.006819 0.017272 -0.004043 0.009132 0.000326 -0.001269 0.005257 -0.003452
-0.008237 -0.011626 -0.000768 -0.020151 -0.027955 -0.018711 -0.016235 0.007202 -0.004566 -0.02033 -0.00366 -0.008313
-0.003617 -0.000588 -0.001537 0.006427 0.001514 -0.01589 -0.023724 -0.004767 -0.002949 0.006917 0.006123 -0.002445
0.017747 0.011181 0.011547 0.012771 0.010579 0.007176 0.033016 0.007369 0.029576 0.011164 0.011302 0.018207
0.003567 -0.006693 -0.000507 -0.001261 0.011466 -0.007481 -0.019944 0.003109 0.017236 0.007643 -0.004127 0.016506
0.006582 0.000586 -0.004315 -0.001263 0.011828 -0.001077 0.013305 0.002005 0.00502 -0.006743 0.004834 -0.000677
-0.020923 -0.016249 -0.005608 -0.015171 -0.027277 -0.024793 -0.029609 -0.006004 -0.012488 -0.026305 -0.01323 -0.003385
0.002671 0.000595 -0.003076 -0.011553 -0.004006 0.033161 0.033165 -0.001464 -0.005375 0.051416 0.000697 -0.026155
0.012921 0.011303 0.012342 0.016883 0.01458 -0.001783 0.039805 0.003666 0.027972 0.008703 0.007134 0.001046
-0.003288 0.002206 -0.029718 -0.003831 0 -0.019293 0.023463 -0.003288 0.009586 0.003698 0.000346 -0.014286
-0.010556 -0.013059 -0.010471 -0.005128 -0.011397 -0.034973 0.017133 -0.002382 0.001225 -0.048301 -0.0057 -0.033934
-0.009868 0.01576 0.001587 0.01933 -0.010025 0.017743 0.009253 -0.003674 0.000306 0.010753 0.005211 0.004757
-0.006465 0.007904 -0.004754 -0.001264 -0.000506 -0.022255 -0.007522 0.012721 0.01682 -0.02 0 0.03059
-0.011116 -0.009149 -0.015924 -0.012658 -0.015198 -0.012519 -0.016343 -0.009467 0.004211 -0.002171 -0.002246 0.005654
-0.002193 -0.012018 0.031014 0.01282 0.000514 -0.002689 0.008187 -0.001241 -0.002695 -0.003481 0.000346 0.001406
-0.005358 0.007714 0.002877 -0.002532 0.013961 -0.024653 -0.012419 0.011467 0.010811 0.005677 -0.002251 0.063509
0.005939 0.02164 0.012259 0.006345 -0.00102 0.003555 0.016687 -0.000731 0.00208 0.000868 0.006594 0.005609
-0.043114 0.007349 -0.01546 0.03657 0.037264 0.003148 0.01118 -0.010613 -0.005337 -0.000434 0.016894 0.01542
-0.007462 0.004863 -0.00916 0.017032 0.013287 0.006669 0.014114 -0.001665 -0.016095 -0.028212 0.004407 0.011955
-0.010698 0 0.010037 0.005981 0.008742 0.007015 0.020413 -0.012227 -0.009088 -0.013399 -0.004219 0.028097
-0.003069 -0.009537 -0.02432 0.002378 -0.007703 0.008901 -0.022732 -0.010503 0.003057 -0.014033 -0.013051 -0.011801
-0.000147 -0.001725 -0.017958 -0.007117 0.003396 0.027234 -0.00442 0.001706 -0.000305 0.023875 -0.004293 -0.008799
0.004398 -0.00144 -0.000819 0.013142 0.014023 0.020911 0.007243 0.010407 0.006707 0.029596 0.011038 0.019975
0.000876 -0.000144 0.009833 0.011792 0.006199 -0.006584 0.011598 -0.001124 0.005451 -0.007404 -0.000682 0.004663
-0.004521 0.002307 0.012713 -0.003496 0.006635 -0.011414 0.005733 -0.000375 0.000904 -0.019746 -0.009901 -0.021658
0.00586 0.012228 0.001068 0.011696 0.006121 0.008939 0.006612 0.005251 0.003912 0.010743 0.002069 0.001898
0.006117 0.001421 -0.004803 -0.019653 -0.005615 -0.012551 -0.009966 0.00709 0.003897 -0.004872 -0.002753 -0.009154
-0.003474 -0.002271 -0.001877 0.016804 0.002824 -0.002617 0.006406 0.002408 -0.001792 -0.001335 0.010179 -0.017203
-0.001017 0.002703 -0.002686 0.009324 -0.000469 0.005247 -0.002955 0.003511 -0.000299 0.00268 -0.006319 0.005186
-0.008434 -0.015321 -0.011042 -0.023095 -0.010329 0.006339 -0.016416 -0.015654 -0.008677 0.002673 -0.013922 -0.017091
0.014078 0.031984 0.015795 0.020095 0.025142 0.012227 0.026426 0.014593 0.004528 0.016437 0.014119 0.034449
0.003905 -0.014938 -0.008043 0.001159 0.012494 0.027452 0.021229 -0.009958 0.001803 0.02535 0.001719 -0.001586
0.008643 -0.005244 -0.007568 -0.009259 0.03245 0.001425 -0.011057 -0.002235 -0.028344 0.010656 -0.007378 0.009848
-0.003142 0.004274 0.005991 0.004673 -0.007083 0.036286 -0.004472 0.00056 -0.005952 0.019401 -0.007606 0.038377
-0.004012 0.001986 0.001354 -0.003488 0.008025 -0.009269 -0.009209 -0.005037 0.00063 0.001655 0.048075 -0.009391
0.01122 0.021662 0.001622 0.024504 -0.006192 -0.002079 0.006574 0.016501 0.004094 0.004544 0.044042 0.006728
-0.004979 -0.00582 -0.008367 0.007973 -0.029372 -0.025 -0.011712 0.009592 0.000941 -0.000411 -0.006686 -0.026428
-0.004003 0.01143 0.009254 0.011299 0.000917 0.017806 0.009116 0.005116 -0.001253 0.016454 -0.005288 0.015289
0.000144 0.003445 0.000809 -0.006704 -0.005955 0.014346 -0.009485 -0.014543 -0.020395 0.025091 0.002094 0.02397
-0.00818 -0.011262 -0.013743 -0.005624 -0.015207 -0.03139 -0.006156 -0.009777 -0.0205 -0.02803 -0.004341 0.012905
0.002315 0.004167 0.003825 0.020362 0.080955 0.007123 0.025923 0.00652 0.021256 -0.00528 0.005167 0.040889
-0.017901 -0.011897 0.005716 -0.014412 0.001732 -0.016266 -0.016547 -0.003146 -0.016651 0.021233 -0.01751 -0.01651
-0.01955 -0.0182 -0.013532 0.043869 -0.022472 0.00647 -0.045703 -0.017453 -0.002605 0.005198 -0.023872 -0.041968
-0.008995 -0.014972 -0.01262 -0.033405 -0.022104 -0.026429 -0.016917 0.000378 -0.009468 -0.018695 -0.015913 0.001813
-0.003782 -0.007093 0.018894 -0.008919 0.025769 0.014674 0.004605 -0.001133 0.011206 0.005675 0 -0.004825
0.001063 -0.001749 -0.013635 -0.003375 -0.022036 -0.024223 0.002654 0.013805 -0.016623 -0.020153 -0.001872 -0.01697
-0.005765 -0.01256 0.014653 0.003386 -0.009464 0.044831 -0.006256 -0.003917 -0.009944 0.03332 0.011937 0.024661
-0.00885 -0.00355 -0.008174 -0.007874 -0.012739 0.008865 -0.018667 -0.014794 -0.018078 -0.005175 -0.006404 0.005716
-0.008159 0.001633 -0.009615 -0.011338 -0.039631 -0.000703 -0.014328 0.015586 0.003069 0.003601 -0.020183 -0.012863
0.027161 0.001037 0.009154 0.02867 0.03119 0.017587 0.027569 0.000936 0.006458 0.003987 0.010732 0.003939
