nibm        vol       vix
-0.0007647075 0.009912928 17
-0.01038687 0.009596913 18
0.005644903 0.009263319 17.84
0.01669865 0.009483033 18.49
0.006118681 0.009371783 18.8
-0.005259146 0.01059694 18.44
-0.01256078 0.01040322 16.91
-0.004489905 0.01011228 17.46
-0.002701348 0.01045234 16.12
0.004816581 0.01012418 16.67
0.002035069 0.009769641 18.88
-0.001865259 0.009577676 17.73
-0.01321431 0.009283477 19.25
0.03246121 0.008985319 20.02
0.008500023 0.009583693 18.54
0.02219551 0.01400439 18.5
-0.00966118 0.0136437 22.96
-0.01148875 0.01488323 21.64
0.01519994 0.01444028 20.41
0.001239768 0.01416772 20.8
-0.008121928 0.01439064 21.17
-0.00936402 0.01370452 19.56
0.005940611 0.0132721 19.87
-0.01737321 0.01295687 21.07
0.02150049 0.01253524 18.53
-0.008236983 0.01310532 23.21
0.0104393 0.01433955 23.01
0.002030059 0.01385893 24.31
0.01504562 0.01365713 21.39
0.04577486 0.01303771 26.49
0.0567672 0.01339477 26.16
-0.01185742 0.01950638 28.5
-0.0369624 0.0259538 31.09
0.01753688 0.02475349 24.1
-0.001545805 0.02607323 25.94
-0.01142153 0.0252722 28.06
0.02483075 0.02385671 25.49
-0.01167063 0.02279056 26.01
0.01167084 0.02300009 24.88
-0.01774463 0.02201076 26.84
0.0201925 0.02116462 25.61
-0.01807663 0.02073966 28.91
-0.03352568 0.02069763 26.28
-0.001210267 0.02034728 24.11
0.02181728 0.02190978 23.97
-0.006160982 0.02070816 22.87
-0.007530574 0.02084076 23.61
-0.01424703 0.01978664 23.79
-0.01413759 0.01885146 22.53
0.007686465 0.01836862 20.96
-0.004857185 0.01792251 20.85
0.02218426 0.01718481 20.74
-0.0137382 0.01634952 23.59
0.002677582 0.0171234 22.47
0.0225299 0.01676499 22.56
0.01179327 0.01593614 23.27
-0.01688563 0.01682308 24.52
-0.007776683 0.01643573 22.64
-0.01574244 0.01643247 21.68
-0.0201016 0.0157582 20.58
-0.005388456 0.01571968 18.47
0.000806325 0.016165 18.6
0.01772517 0.01541828 18.66
-0.004461035 0.01465451 20.26
0.01824137 0.01510662 20.74
0.03205326 0.01441007 22.5
-0.002003991 0.01496225 23.17
0.03660071 0.01761066 22.49
0.01073643 0.01669654 23.94
0.02489533 0.01976872 23.79
-0.007350916 0.01904975 25.43
-0.01624434 0.01977264 24.12
0.0227754 0.01883187 23.45
-0.05245487 0.01851133 23.68
0.01074452 0.01904205 22.9
0.001965931 0.0244309 23.34
0.005228646 0.02334736 24.38
-0.02249508 0.02206759 28.46
0.02130842 0.02093712 27.18
-0.04708586 0.02098616 31.01
-0.007605008 0.02103103 29.02
0.02260866 0.02477791 27.78
-0.004391344 0.02349767 29.08
-0.01061249 0.02338829 27.78
0.004250019 0.02212366 27.32
-0.01372439 0.02114835 27.62
-0.01822491 0.02005451 26.2
0.01059897 0.0194261 24.02
0.02733214 0.01922061 25.99
0.009856415 0.01853876 28.24
0.0121404 0.01967592 28.97
-0.009045962 0.01891342 27.66
-0.017946 0.01835921 28.01
-0.01313338 0.01759525 27.6
-0.01758547 0.01756471 26.33
0.02134826 0.0171181 24.88
-0.00028296 0.01710625 25.54
0.01098714 0.0176582 25.02
-0.02678116 0.01673523 25.59
0.008566589 0.01629637 24.4
-0.01060457 0.01756381 25.12
-0.01842815 0.01690022 24.06
-0.03831838 0.0163407 23.03
-0.01802163 0.0165104 21.9
0.01053126 0.01972929 22.69
0.01204728 0.01947325 23.53
-0.00324473 0.01876634 26.54
-0.01287279 0.01821872 26.28
0.002769832 0.01727843 25.52
0.02518653 0.01683914 24.6
-0.01254103 0.01600705 27.55
-0.0006138116 0.01726733 27.49
-0.0215188 0.01680491 29.38
-0.004966646 0.01593922 26.36
0.009958421 0.01653012 27.22
0.005883273 0.01574443 27.29
-0.002772154 0.0153237 31.16
-0.02444966 0.01470496 32.24
0.01249271 0.01400119 25.79
-0.01181592 0.01533661 29.84
-0.00615005 0.0151549 26.62
0.009197165 0.0148376 25.73
0.009025609 0.01421742 25.72
0.01196125 0.01388519 26.08
0.008258004 0.01357228 25.88
-0.004962666 0.01353506 25.71
-0.01165679 0.01320165 25.61
0.01452701 0.01266451 22.68
-0.01048385 0.01259138 23.43
0.002243515 0.01294961 23.21
-0.00473975 0.01274816 22.45
0.0003440592 0.01220164 22.42
-0.004290781 0.01173619 22.36
-0.01706653 0.01123592 22.81
0.02368325 0.01083381 21.98
-0.01097357 0.01164325 23.46
0.0009384402 0.01355988 23.82
-0.02777469 0.01333499 22.78
-0.02143365 0.0127214 20.53
-0.0106679 0.01490406 20.37
0.0004020808 0.01564153 20.13
0.005483004 0.01519649 20.5
0.0005661602 0.01444482 20.87
-0.004761645 0.01387789 20.26
0.008978184 0.01322097 20.06
0.01135725 0.01267548 19.59
-0.009486857 0.01247827 19.64
0.01765595 0.01251012 20.24
-0.02382297 0.01227724 20.79
0.003485066 0.01309003 18.88
0.009379854 0.01450532 18.18
-0.006453134 0.01385963 18.9
-0.01470929 0.01357506 18.21
-0.006263344 0.01306787 19.73
0.006907804 0.01324717 19.4
-0.009467046 0.01275824 19.41
-0.01064217 0.01240929 17.79
-0.007398563 0.01218498 17.98
-0.007343967 0.01207654 17.66
0.004994452 0.01174707 16.3
0.01045951 0.01144462 16.47
0.01041101 0.01110612 17.01
0.0125403 0.01121614 17.58
-0.008698062 0.01130774 18.59
0.004018062 0.01161422 18.05
-0.02481065 0.01141347 19.55
-0.01728574 0.01103213 19.64
-0.00131114 0.01308637 19.07
0.002161334 0.01356238 18.14
0.01612227 0.01292489 17.83
-0.003761915 0.01236303 19.83
0.002270576 0.01295348 20.24
-0.007187111 0.0123991 20.8
0.02786155 0.01188001 18.63
-0.007337018 0.01155616 23.56
-0.0006357978 0.01429584 23.12
0.0215904 0.01377155 23.18
-0.00485619 0.01311704 24.12
-0.01840066 0.01436304 23.33
-0.004429177 0.0137332 21.22
0.01278741 0.01425355 20.95
0.007542372 0.01361916 21.13
-0.006902125 0.01365624 22.24
0.01840534 0.01326523 21.58
-0.005848862 0.01280504 22.87
0 0.01363367 22.64
-0.009031097 0.01309584 22.42
0.02808368 0.01249169 21.14
0.008955985 0.01222805 23.93
0.01274183 0.01482509 23.44
-0.006223593 0.01441977 23.95
0.001426016 0.01436024 23.65
-0.003687194 0.01378026 25.92
-0.01626304 0.01314094 24.78
-0.01939862 0.01257041 25.78
0.02849413 0.01299573 23.15
-0.02282746 0.01376333 25.23
0.008642237 0.01604561 25.59
0.004760312 0.01679176 27.49
-0.01356557 0.01619591 28.48
-0.0219963 0.01546598 28.54
-0.004594429 0.01525956 25.1
-0.02628744 0.01601688 25.01
0.009515126 0.01525791 24.05
-0.01036114 0.01664112 23.05
0.003698832 0.01611098 21.18
-0.00369915 0.0156044 21.31
0.01137242 0.01488385 23.44
0.01789822 0.01418476 22.91
-0.0111061 0.01402738 24.23
-0.009356095 0.01459286 22.03
0.006852424 0.01427631 21.21
0.0105252 0.01386813 22.94
-0.007238737 0.0134177 22.57
-0.01021762 0.0132691 23.49
-0.006111288 0.01282576 21.14
0.0008523632 0.01261619 20.23
0.001861732 0.01217262 21.15
0.01730589 0.0116445 20.66
0.01095984 0.01117468 20.12
-0.004621305 0.01213292 21.17
-0.009021186 0.0121673 21.55
0.00457947 0.01170046 20.34
0.01410704 0.01151455 19.58
0.01642719 0.01114958 20.98
0.0004080833 0.01166885 21.28
-0.003910345 0.01241306 20.42
-0.01565088 0.01186213 19.82
0.0167078 0.01139695 18.81
0.002934301 0.01192149 20.97
-0.007158318 0.01266205 20.49
-0.009679007 0.01214047 19.76
0.02314274 0.01179144 19.43
0.02765181 0.01164639 20.65
0.0005911747 0.01346513 21.99
0.02862995 0.01566519 21.43
0.005843037 0.01488232 24.03
-0.02556053 0.01692934 23.06
0.01936938 0.01618545 22.64
-0.02574377 0.01729131 25.47
-0.009779029 0.01757986 24.52
0.001930863 0.01848092 24.39
0.03228872 0.01774439 25.66
-0.007438267 0.0168346 31.7
0.0402659 0.01908748 30.3
-0.03221934 0.01819943 36.22
-0.03188716 0.02158948 33.1
0.02246342 0.02275014 32.07
0.007340878 0.02368451 33.85
-0.009489829 0.02353989 35.72
-0.0308599 0.02237569 35.19
0.005761566 0.02133126 32.82
0.04242119 0.02234422 34.74
-0.02160688 0.02121042 46.72
0.06017047 0.02427554 39.39
0.05018023 0.02387496 39.81
0.01248967 0.02969532 45.26
0.0276405 0.03232309 45.14
0.0506556 0.03074771 52.05
0.0547931 0.03034635 53.68
0.01726621 0.0329279 57.53
0.01414456 0.03568314 63.92
-0.04957652 0.034094 69.95
-0.01496152 0.03246643 54.99
0.05840378 0.03433457 55.13
-0.03593069 0.03267248 69.25
0.008118869 0.03605889 67.61
-0.01887769 0.03577953 70.33
0.04025445 0.03382154 52.97
0.06101832 0.03239601 53.11
-0.008931 0.03318222 69.65
0.02740203 0.03690278 67.8
0.02980478 0.03486266 79.13
-0.09135327 0.03403296 80.06
-0.01048583 0.03349472 66.96
-0.02783985 0.04276841 69.96
-0.02483016 0.04039106 62.9
0.003123874 0.03901023 59.89
-0.007738977 0.03753929 53.68
0.0377486 0.03537914 47.73
0.04887307 0.03340914 54.56
-0.01306725 0.03376288 63.68
0.02821431 0.0354928 56.1
0.01356458 0.03367278 59.98
0.03693166 0.03302743 61.44
-0.05454216 0.03144963 66.46
0.04717023 0.03195777 59.83
0.03612367 0.03466367 66.31
-0.03300625 0.03602067 69.15
0.05268795 0.03588737 67.64
0.05729019 0.03534449 74.26
-0.0428382 0.03736332 80.86
-0.06476381 0.03971822 72.67
-0.009468036 0.03974316 64.7
-0.01256769 0.04262844 60.9
0.0008573674 0.04023606 54.92
0.05932334 0.03808148 55.28
-0.0375183 0.03587123 68.51
-0.01034233 0.03879627 62.98
0.04086366 0.03837885 60.72
-0.03987146 0.03627987 63.64
-0.05162804 0.03663264 59.93
0.02590465 0.03669847 58.49
-0.002053889 0.03818899 58.91
0.02790166 0.03694354 55.73
-0.01990458 0.0348032 55.78
-0.00691007 0.03402111 54.28
-0.04292251 0.03264007 56.76
0.006503099 0.03082732 52.37
0.02166807 0.03202665 49.84
0.005730387 0.03027095 47.34
0.01848887 0.02940535 44.93
0.01709835 0.02780124 44.56
0.0009934934 0.02691795 45.02
-0.01000974 0.02601288 44.21
0.0009844844 0.0245539 43.38
-0.02791473 0.02337438 43.9
-0.007274477 0.02208353 41.63
-0.03743258 0.02260513 40
0.006314897 0.02146301 39.19
-0.0273807 0.02342737 39.08
0.01626964 0.0222364 38.56
0.00697225 0.02267291 43.39
0.02885946 0.02208285 42.56
-0.01185347 0.02100766 42.82
0.004326345 0.02196198 45.84
0.02551578 0.02106228 43.27
-0.01111698 0.01997616 49.14
-0.009465065 0.02064364 51
0.03523451 0.01980753 46.11
-0.1089889 0.01895253 56.65
0.01487712 0.02125597 46.42
0.00645982 0.03989804 47.29
-0.02330433 0.03789454 47.27
-0.0006547856 0.03576332 45.69
-0.03389405 0.03445732 42.25
0.02466366 0.03246693 39.66
0.009339477 0.03237935 42.63
0.007887021 0.03155724 44.84
-0.02765797 0.02991372 45.52
0.006977285 0.02833378 43.06
0.004534264 0.02807464 43.85
-0.04475728 0.02659017 43.73
-0.007048104 0.02514262 43.37
0.03735509 0.02757624 43.64
-0.02006142 0.02609426 46.67
0.0009464477 0.02742395 44.53
0.01302242 0.02660074 41.25
0.03436476 0.02510426 42.93
-0.009221352 0.02409027 48.66
0.02859908 0.02532007 48.46
0.00157524 0.02405636 47.08
0.05106174 0.02454079 49.3
-0.0237761 0.02318015 52.62
0.00580381 0.02737409 45.49
-0.03511518 0.02685515 44.67
-0.03381575 0.02541956 44.66
0.03291686 0.02638409 46.35
0.01447831 0.02704435 52.65
-0.01940745 0.02765195 50.93
0.02271709 0.02652166 47.56
0.01927457 0.02573002 50.17
0.02752845 0.02539058 49.33
-0.04416998 0.02478514 49.68
-0.01558 0.02505022 44.37
-0.01988694 0.0274069 43.61
0.0004420977 0.02629002 41.18
-0.009471999 0.02555515 42.36
-0.01835747 0.02412213 43.74
0.01038676 0.02295183 40.8
-0.007692338 0.02240548 40.06
0.001620312 0.02145741 43.68
-0.06486972 0.0204091 45.89
0.004162652 0.01931686 43.23
0.003567355 0.02742217 42.93
-0.008438297 0.02591352 42.25
0.04800607 0.02449147 40.36
-0.003922298 0.02325755 41.04
-0.02476481 0.0268614 45.54
-0.007403526 0.02536568 44.14
-0.03235683 0.02514525 42.28
-0.01379047 0.02383429 42.04
0.006477937 0.02466986 39.7
0.02805797 0.02366534 40.93
-0.02440867 0.02246322 40.39
-0.005027342 0.02309892 38.85
0.01735676 0.02309607 36.53
0.006826246 0.02186264 37.81
0.004239976 0.02143775 37.67
-0.02576521 0.0204029 36.17
0.001578245 0.01935946 35.79
0.008329595 0.01999433 33.94
-0.01854596 0.01892898 39.18
-0.002343252 0.01814469 37.14
0.01108016 0.01811137 38.1
0.01330005 0.01716672 37.15
0.001299844 0.01669502 36.82
-0.01971439 0.01644217 38.32
-0.02039069 0.01561286 37.95
0.008009995 0.01602611 36.08
-0.01347382 0.01646379 36.5
-0.01499107 0.01585949 35.3
0.003207137 0.01560489 34.53
0.006444723 0.01551172 33.36
0.01959473 0.01478432 32.45
0.01077989 0.01423538 33.44
-0.01379738 0.01499291 32.05
-0.01005627 0.01470427 32.87
0.01629505 0.01459964 31.8
0.01190357 0.01420806 33.65
-0.003161996 0.01455073 31.37
-0.03117497 0.01440069 33.12
-0.00885369 0.01372553 30.24
0.01393464 0.01629315 28.8
0.01189142 0.01568345 29.03
0.009086154 0.01559526 31.35
-0.03025662 0.01533586 32.63
0.02010169 0.01489306 30.62
-0.01695446 0.01701218 32.36
-0.01507382 0.01742406 31.67
-0.01947414 0.01731589 28.92
0.01431294 0.01704861 30.04
0.003188077 0.01724451 29.63
0.001503129 0.01702307 31.02
-0.008521588 0.01618749 30.18
-0.002328287 0.01537844 29.62
-0.00602879 0.01482613 29.77
-0.001940117 0.01410752 28.27
-0.009644343 0.01353947 28.46
0.0109376 0.01290868 28.11
0.005466916 0.01264805 28.15
0.002791894 0.01262052 30.81
0.002986455 0.01220337 32.68
0.006281689 0.01171356 31.54
0.004146585 0.01126888 30.03
0.01302242 0.01102003 27.99
0.0007652928 0.0106783 31.17
0.002780863 0.01113371 30.58
-0.01817287 0.01068467 29.05
0.003589434 0.01031833 26.36
-0.001417994 0.01139005 25.93
0.01341255 0.01099335 25.35
-0.004013933 0.01054965 26.35
0.03011288 0.01107408 26.22
0.0007863091 0.01067617 27.95
0.01446715 0.01416144 29
-0.004879078 0.01348629 30.85
-0.01380921 0.0137165 31.3
0.01232059 0.01313658 29.78
-0.0272941 0.01321336 29.02
0.003577391 0.01325232 26.31
-0.03772922 0.01522186 25.02
-0.03139886 0.01452581 25.89
-0.04229579 0.01817495 25.42
-0.008798182 0.01980776 24.34
-0.005139769 0.02295785 24.4
0.01263954 0.02184401 23.87
-0.01281059 0.02069612 23.47
-0.004942764 0.02002003 23.43
8.500361e-05 0.01933418 23.09
0.002979434 0.01835153 24.28
0.0001710146 0.01738329 25.01
-0.005103953 0.01651778 25.61
-0.0005938237 0.01567353 25.4
-0.01673322 0.01495398 25.92
0.002671565 0.01421572 25.56
0.009492915 0.01446946 24.89
0.004568419 0.01380454 24.9
-0.01647651 0.01353382 25.67
0.005293988 0.01300077 24.76
0.007695535 0.01339026 24.99
-0.01265459 0.01290018 25.99
-0.00242805 0.01258846 25.45
0.00848187 0.01261653 24.71
0.01452701 0.01206016 24.27
-0.006567387 0.01188755 27.89
-0.007959241 0.01234746 26.18
-0.003199875 0.01194868 26.26
-0.007955273 0.01166535 25.09
0.004848736 0.011197 25.01
0.004115457 0.010986 25.14
-0.005371547 0.0106812 24.92
0.0003350561 0.010368 24.95
0.01018267 0.01008556 24.68
0.001439035 0.009715878 24.76
0.01158788 0.00997984 26.01
0.005155266 0.00963613 29.15
-0.002064867 0.01007458 28.9
-0.009667122 0.009872421 27.1
0.002557267 0.009527091 25.26
0.003419841 0.009640427 25.62
-0.007763784 0.009357089 24.32
-0.003223798 0.009133585 23.55
-0.007006398 0.009128087 24.15
-0.003946203 0.008873586 23.86
-0.02048377 0.008839878 23.42
-0.0004928785 0.008637018 23.69
-0.001885222 0.01050282 23.65
0.004431806 0.01009486 23.92
-0.0003289459 0.009728429 24.06
0.006517191 0.009519182 23.08
-0.0009925073 0.009192394 23.49
-0.00115733 0.009176618 24.95
0.01455846 0.008879515 25.61
0.004367524 0.008609221 24.88
-0.006710435 0.009651294 25.19
0.01439917 0.009446067 25.61
-0.009455159 0.009329589 28.27
-0.00611427 0.01020229 28.68
-0.01327253 0.01021427 26.84
-0.01171511 0.009984667 25.7
0.003998985 0.01042866 24.68
-0.02933062 0.01063127 24.18
-0.008775383 0.0103172 23.12
0.0001570123 0.01348912 23.01
-0.01041656 0.01311514 22.99
0.002887164 0.01251044 22.86
0.05080815 0.01234893 21.72
-0.01160638 0.01185046 21.43
0.001951904 0.01989478 21.49
0.01600439 0.01914585 20.9
-0.01494477 0.01814177 22.22
0.01917365 0.01797909 20.69
0.00207916 0.01763446 22.27
-0.004485923 0.01785667 24.31
-0.0070203 0.01694155 24.83
-0.0112129 0.01611401 27.91
0.01856425 0.01543106 24.76
0.0004150861 0.01504297 30.69
-0.004964656 0.01554319 29.78
-0.001072425 0.01476746 28.81
-0.01481275 0.01411068 27.72
-0.007606993 0.01343276 25.43
-0.02012218 0.01357693 24.19
-0.007196046 0.01312686 23.15
-0.00220357 0.01397361 22.84
0.007338864 0.01346891 23.04
-0.006079482 0.01284631 24.24
-0.009246123 0.0125163 23.36
-0.003270646 0.01207964 22.89
0.003738981 0.01187203 22.41
0.004771365 0.01138909 21.63
0.004558374 0.01099834 22.63
-0.009719611 0.01068846 22.19
0.002108221 0.01039591 21.16
0.005093952 0.01040855 20.47
0.0124917 0.01004511 20.48
-0.005157676 0.009842228 24.74
-0.01250548 0.01036133 24.51
0.005722341 0.01006949 21.92
-0.002669434 0.01040935 21.12
0.00235477 0.01020882 22.46
0.001651363 0.009846523 21.25
0.001890786 0.009538381 22.1
-0.01246104 0.009237377 23.69
-0.007371762 0.008969243 22.66
-0.00262555 0.009472473 22.32
-0.001926144 0.009399165 21.59
0.01114487 0.009104929 21.15
-0.001710536 0.008823216 21.49
0.01023015 0.009335842 20.54
-0.003995009 0.009031104 22.51
-0.005768331 0.009399529 21.68
-0.009899835 0.009146375 20.49
-0.0005388548 0.009002253 19.54
-0.004375414 0.009207173 19.71
-0.01323799 0.008906587 19.47
0.003483059 0.008715145 19.93
-0.005446143 0.009363739 20.01
0.01267701 0.009142442 19.96
-0.01177144 0.008980576 21.68
0.01215356 0.009670163 20.04
0.006517191 0.009983612 19.35
0.003468007 0.01043799 19.16
-0.009984984 0.01028729 19.06
0.0105252 0.009980859 18.13
-0.007923526 0.01006763 17.55
0.002147304 0.0103203 18.25
-0.01584579 0.01019642 17.85
0.004014046 0.009851976 17.63
-0.01775052 0.01066275 17.91
0.02942881 0.01034656 17.58
0.009643348 0.01134752 18.68
0.02750687 0.01447124 22.27
-0.004927838 0.0141471 27.31
0.002938313 0.01616233 25.41
-0.004601397 0.01540202 24.55
0.02063443 0.01467577 23.14
0.01105084 0.01401488 23.73
-0.01845761 0.01495447 24.62
-0.006874318 0.01469112 22.59
-0.001035464 0.01508117 21.48
0.02139525 0.01447218 21.6
-0.004219087 0.01376849 26.08
0.008863162 0.01486304 26.11
-0.01085289 0.01417791 26.51
0.003252283 0.01382591 26
-0.007463082 0.01356509 25.4
-0.002179623 0.01298338 23.96
-0.00987013 0.01257675 22.73
-0.008745645 0.01201981 22.25
-0.01164691 0.01186595 21.72
0.004862804 0.01164351 20.63
0.002676579 0.01168667 20.02
0.003078734 0.01132028 19.94
-0.00889631 0.01089787 21.37
0.00408433 0.01052372 20.27
-0.0007077495 0.01045237 20.1
-0.01102698 0.01015826 19.5
0.008985247 0.009778136 19.26
0.004247006 0.009995158 19.06
0.001261796 0.01009939 18.83
-0.00417328 0.009845464 18.72
0.006622883 0.009509453 17.42
0.006826246 0.009253079 17.79
-0.0005578444 0.009238683 17.92
-0.01563907 0.009242251 18.57
-0.002661455 0.008938639 18.06
0.00086037 0.009893822 17.58
-0.006549505 0.009557829 18
0.007097125 0.009239071 17.69
-0.004841262 0.009133753 16.91
0.005232667 0.009172191 16.62
-0.002111769 0.008976453 16.97
-0.01080244 0.008891521 16.87
0.006514171 0.008631734 16.35
-0.005508799 0.00898751 17.55
-0.000154988 0.008995156 18.4
0.005196478 0.008851592 17.77
-0.001399021 0.008583109 17.59
0.004046175 0.008538735 17.13
0 0.008300833 17.59
-0.008540427 0.008214705 17.47
0.003252283 0.008004773 17.02
0.003496104 0.008209986 16.23
0.006794027 0.008091526 16.62
-0.008971634 0.007997595 16.48
0.003111837 0.008152179 16.14
-0.005206423 0.008379782 15.58
-0.01705867 0.008237463 16.2
0.002746769 0.008155721 15.59
0.001987975 0.009517171 15.89
-0.0121736 0.009251602 18.36
0.01939589 0.008984975 17.34
0.005411616 0.009449675 15.73
-0.001084412 0.01112494 16.32
-0.00663792 0.01083774 16.47
-0.005676856 0.01040422 16.62
0.01471778 0.01018664 17.47
-0.009886963 0.009936139 22.81
-0.002763179 0.01074221 21.08
0.01125409 0.01072947 18.44
-0.004640218 0.01032629 22.05
0.01148571 0.01062386 20.19
0.005164312 0.01028667 23.84
0.02293501 0.01061627 24.91
0.01479592 0.01036264 32.8
-0.03358177 0.01246341 40.95
-0.004897985 0.01287197 28.84
-0.04461957 0.01615127 28.32
0.009085145 0.01539092 25.52
0.002208437 0.02024236 26.68
0.005733405 0.01939426 31.24
0.003764075 0.01837736 30.84
0.008423377 0.01752221 33.55
0.04005874 0.01666597 35.32
-0.01300112 0.01606806 45.79
0.007764062 0.01999561 40.1
-0.0005618421 0.0193241 38.32
0.01041404 0.01848252 34.61
-0.02531973 0.01750421 35.02
0.008981211 0.01695701 29.68
0.007372107 0.01789938 32.07
-0.02439013 0.01723151 35.54
-0.004307708 0.01653252 30.17
0.02116644 0.01741434 29.46
0.009221387 0.01654949 35.48
0.003308467 0.0171593 36.57
-0.001453943 0.01656673 33.7
-0.03005188 0.01576631 33.73
-0.006012886 0.0149741 30.57
-0.0003889244 0.01703909 28.79
-0.009988944 0.01624892 28.58
-0.004305717 0.01542125 25.87
-0.004821359 0.01495153 25.92
0.006357164 0.01426218 25.05
-0.003834638 0.01363885 23.95
0.01038676 0.01318093 24.88
-0.006244463 0.01261111 27.05
0.01486697 0.01253785 26.91
0.008382031 0.01210705 29.74
-0.01452599 0.0125765 28.53
0.03062417 0.01234416 29
0.01295455 0.01259793 34.13
0.007397293 0.01559786 34.54
0.005809845 0.01542922 32.86
-0.01304455 0.0148769 30.12
-0.02826962 0.0142902 29.65
-0.007608978 0.01416273 26.84
7.800304e-05 0.01609766 25.71
-0.005533661 0.01544186 24.98
-0.01396898 0.01467121 24.43
-0.001837311 0.01404069 24.56
0 0.01402662 24.89
0.02079268 0.01335965 25.14
-0.01365337 0.01273628 26.25
0.02527986 0.01393118 25.97
0.0101665 0.01389945 23.93
-0.01740957 0.01558593 25.64
-0.007113638 0.01519454 24.63
-0.0002339726 0.01539707 23.47
-0.001711534 0.01477382 22.73
0.00155621 0.01404867 23.19
0.003197105 0.013379 24.25
-0.002963604 0.01277123 24.13
-0.01821313 0.01224912 23.5
0.002987458 0.01173018 22.01
-0.006879283 0.01254586 22.63
-0.004256926 0.01203494 22.21
0.007920283 0.0116799 22.1
-0.01419083 0.01124018 21.74
0.001212735 0.01110956 22.14
0.01536342 0.01149673 22.37
0.01185499 0.01102585 25.39
0.003357631 0.01173171 25.73
0.0007823059 0.01190597 26.24
-0.005307888 0.01145814 26.1
-0.007311208 0.01098394 24.33
0.003813261 0.01064355 24.59
0.01092041 0.01044459 26.44
0.008110804 0.01013888 25.49
0.0124917 0.01042529 25.66
-0.002957622 0.01039929 27.46
0.0200772 0.01083173 26.7
-0.0157572 0.01042451 27.37
0.01072026 0.01198732 24.45
0.002190397 0.01243593 27.21
-0.02121438 0.01241253 26.05
0.005820909 0.01189047 23.89
-0.02011042 0.01312812 23.19
0.01285831 0.01268561 21.31
-0.001031468 0.01360681 23.8
-0.002218537 0.01365241 23.25
-0.0128175 0.01300718 22.81
-0.01257757 0.01241871 21.99
0.005881261 0.01248293 21.21
-0.004490901 0.012516 21.56
-0.001852283 0.01212952 22.1
-0.004001981 0.01166125 21.72
-0.01221509 0.01116976 22.01
-0.001440961 0.01076355 21.5
-0.004460039 0.01097487 22.35
0.00681215 0.0105328 22.51
-0.01836139 0.01019649 23.87
-0.004017917 0.01009238 21.71
-0.001780414 0.01123964 22.54
-0.004364462 0.01082818 22.6
0.009940241 0.01040104 23.25
-0.01111994 0.01007254 23.7
0.002879141 0.01026228 22.5
-0.0176621 0.01042489 23.53
-0.001307145 0.01008403 21.76
-0.006363709 0.01112287 21.49
-0.0009365613 0.0106682 21.56
-0.005817048 0.01040955 20.71
-0.001359076 0.01000958 18.96
-0.003711105 0.009783207 18.93
-0.008017772 0.009436976 19.07
0.003114846 0.009170228 19.88
-0.01246993 0.009180927 19.03
0.03418366 0.008960831 19.09
-0.007506754 0.009466558 20.63
-0.005450121 0.01435158 19.79
0.001144655 0.01383118 19.27
-0.00121626 0.01326234 18.78
-0.005917457 0.01265678 19.85
-0.005388456 0.01208501 20.22
0.003754038 0.01167733 20.71
-0.0189817 0.01128073 20.88
0.001951904 0.01089976 21.2
-0.003621435 0.01198254 21.83
-0.002291373 0.01148828 21.57
-0.01800984 0.0110448 19.56
-0.0008856077 0.01060749 18.52
-0.001292165 0.01159769 18.26
0.002187391 0.01110434 18.29
-0.002802071 0.01065102 19.08
0.007672357 0.01026951 18.47
0.01168905 0.009905049 18.64
0.0006962423 0.00990157 20.61
0.009794813 0.01031178 20.2
0.002041082 0.009927708 22.58
-0.01683548 0.01012153 21.76
-0.004768612 0.009780503 18.75
-0.002341257 0.01075194 18.04
0.01531772 0.01040878 18.37
-0.01820233 0.0100236 20.63
0.0117275 0.01090108 19.56
0.00850204 0.01186469 22.22
0.01005842 0.01200862 21.53
-0.02063953 0.0118429 23.54
-0.005317835 0.01182666 21.36
-0.001377051 0.01298639 19.39
0.002686606 0.01247926 18.01
0.006712478 0.01192162 18.02
-0.00664388 0.01145106 17.99
0.004701033 0.01121245 17.74
-0.003597521 0.01091887 17.25
0.00373597 0.01061261 17.61
-0.01061744 0.01024024 17.55
0.0075726 0.009949441 17.61
0.001175691 0.0101017 17.94
-0.003108165 0.01006745 17.39
0.003384722 0.009711141 16.11
-0.008475977 0.009401702 16.41
-0.001439963 0.00917245 16.49
0.0004110845 0.009221389 15.45
0.003777124 0.008923548 16.47
-0.002542764 0.008653557 17.67
-0.005543606 0.008516047 17.52
-0.001023476 0.008299314 17.28
-0.0006138116 0.008230775 17.52
