SLB TXN SO SLE RTN RF  S TGT  T QCOM TWX
-0.017764 -0.013213 -0.008789 -0.002367 0.033306 0.044543 0.00271 0.005142 -0.005697 0.012359 0.004695
0.004411 0.056604 0.008539 0.008304 0.077088 -0.029851 0.056757 0.051159 0.006494 0.027013 0.033878
-0.044357 -0.013825 -0.004559 -0.029412 -0.017456 -0.050549 0.012788 -0.021758 -0.013283 -0.015175 0.201378
-0.055147 -0.040888 -0.007524 -0.014545 -0.015228 -0.097222 -0.098485 -0.026046 -0.032308 -0.027478 -0.279169
-0.01216 0.005481 0.009229 -0.00615 0.003608 0.092308 0 0.033353 0.00159 0.027462 0.058694
0.011817 -0.015748 0.006205 0.017327 0.012584 0.035211 0.112045 -0.000291 0.028571 0.019789 0.072539
0.06545 0.013538 0.008439 0.029197 0.017499 0.00907 0.078086 0.048866 0.02392 0.041079 0.048309
0.02923 0.029751 0.000322 0 -0.0334 0.024719 -0.021028 0.017194 0.010927 -0.002905 0.023963
-0.02485 -0.026533 -0.003218 -0.003546 0.082922 -0.072368 0.052506 -0.033533 -0.008945 -0.012867 -0.029703
-0.021843 -0.009085 -0.001291 -0.020166 -0.018723 -0.056738 -0.013605 -0.011848 -0.024445 -0.031972 -0.014378
0.012794 0.026284 0.014221 0.048426 0.021526 -0.0401 -0.036782 0.073366 -0.005484 0.02185 0.031529
0.01424 0.026802 -0.015615 0.004619 0.017481 0.125326 0.023866 0.060904 0.027964 0.035554 0.014599
0.002038 -0.00406 -0.011654 -0.014943 -0.009885 0.167053 -0.02331 0.008273 -0.003065 -0.018487 -0.008993
-0.003164 0.009319 -0.022273 -0.01867 -0.000951 -0.059642 -0.038186 -0.028593 -0.02844 -0.001957 -0.005898
0.032192 -0.018465 0.0067 0.01308 0.004283 0.057082 0.049628 -0.013565 0.006725 0.002451 0.014605
0.010323 0.046443 -0.006323 0.00939 0.025349 0.34 -0.023641 0.033991 0.021218 0.018093 0.067476
0.012391 0.009551 -0.007368 0.002326 -0.017791 0.079105 -0.004843 0.017315 -0.001539 -0.01585 -0.021492
-0.053038 -0.036171 0.007085 -0.023202 -0.030111 -0.197787 -0.058394 -0.062654 -0.025434 -0.032943 -0.05211
0.05737 -0.012125 0.006365 0.016627 -0.003396 0.058621 0.098191 0.019474 -0.000395 0.016149 0.009541
-0.008578 0.03156 -0.018642 -0.021028 0.005111 -0.055375 -0.023529 0.012648 0.018196 -0.003725 0.004951
0.00822 -0.017564 0.001018 -0.015513 0.066344 0.003448 0.009639 -0.013765 -0.009324 0.015204 -0.025974
0.066938 0.031142 -0.001694 -0.006061 -0.004995 -0.044674 -0.002387 0.035927 -0.013333 0.015468 0.026667
-0.027147 -0.022931 0.009844 -0.023171 0.025331 -0.116906 -0.021531 -0.017216 0.005962 0.043762 -0.038961
-0.007028 -0.020607 0.009412 0.018727 -0.000223 -0.040733 0.017115 0.005839 0.013433 -0.021543 0.014446
0.041424 0.022353 0 0.014706 0.027605 -0.010616 0.019231 0.015901 -0.005068 0.019886 0.009646
-0.020787 0.039125 -0.023726 0.004831 -0.020147 -0.036481 0.028302 0.025093 0.003919 -0.017642 -0.006824
0.034293 -0.006091 -0.002078 -0.004808 0.009728 -0.022272 0.071101 -0.029326 0.015222 0.008034 0.046267
0.067298 0.022841 0.006246 0.051932 0.028465 0.259681 0.070664 0.012484 0.026144 0.016174 0.070053
0.002219 -0.027233 -0.003103 0.005741 0.011922 -0.007233 0.07 0.017509 -0.007119 0.00323 -0.004092
0.034133 0.025196 0.008993 0.022831 0.001683 0.061931 0.001869 0.00509 0.00717 0.005518 0.025472
-0.03479 -0.039869 0.003428 0.043527 -0.002941 -0.102916 -0.026119 0.028937 -0.046459 -0.031786 -0.008814
0.044917 -0.015927 -0.017424 -0.017112 0.016853 0.248566 0.003831 0.026248 -0.007859 -0.01299 0.018593
-0.031134 -0.002312 0.007997 -0.010881 -0.012637 -0.093415 0.032443 -0.024206 0.004356 0.003111 -0.032937
0.017893 -0.024913 -0.004139 0.006601 0.004406 -0.096284 -0.014787 -0.004681 0.01459 -0.023616 -0.030776
-0.039641 0.01426 -0.007967 -0.003279 -0.013996 -0.121495 -0.067542 -0.048436 -0.019044 -0.024676 0.03387
0.007284 0.027534 -0.005587 0.023026 -0.003814 0.059575 0.050302 0.000247 -0.010301 0.015281 -0.013514
-0.03486 0.005131 -0.01264 -0.01179 -0.020204 -0.026104 -0.032567 -0.002717 -0.004003 0.004688 -0.023661
0.040346 0.015315 0 0.030369 -0.020404 0.119588 0.053465 0.038643 -0.011656 0.031189 0.057823
-0.002585 0.010056 -0.004979 0.004211 -0.015289 -0.034991 0.033835 0.00407 0.003253 0.008335 -0.032958
0.019071 0.017699 -0.018942 0.008386 0.006301 -0.066794 0.014545 0.023844 -0.021889 0.005432 -0.022859
-0.056323 -0.023913 -0.003279 -0.009356 -0.023256 -0.161554 -0.055556 -0.031206 -0.019063 -0.020672 -0.021693
-0.003658 0.030067 0.012427 -0.005247 -0.004808 -0.014634 -0.020873 -0.020673 0.000422 -0.009115 -0.006087
0.041932 0.027027 0.022022 -0.015823 0.025535 -0.05198 0.007752 0.006382 0.035051 0.04793 0.028434
-0.009458 -0.001053 -0.007771 -0.017149 -0.008524 0.033943 -0.025 -0.034146 -0.017952 -0.015939 -0.013718
0.055046 0.015279 0.00712 -0.006543 0.011086 0.015152 0.013807 -0.011616 0.023265 0.012255 0.023913
0.015617 0.006746 0.004242 -0.001111 -0.000895 0.042289 0.001946 0.004088 0.006496 0.014901 -0.00552
0.037568 0.049485 0.018303 0.001112 0.027548 -0.047733 -0.029126 0.060305 -0.006051 0.018582 0.025192
0.000169 -0.013261 0.003457 0.031111 -0.007847 0.002506 0.012 -0.009359 0.008117 -0.011036 0.024573
-0.038696 -0.001991 -0.010334 -0.018319 -0.015378 0.01 -0.041502 -0.00751 -0.015298 -0.007515 -0.02439
0.02496 0.001496 0 0.003293 0.004462 0.009901 0.037113 -0.000488 -0.004088 0.039238 0.02
-0.017836 -0.01992 0.006265 -0.015317 0.026655 -0.019608 0.015905 -0.011233 0.00821 0.002429 0.033497
0.001048 0.004573 -0.003113 0.007778 -0.005842 0.0175 -0.029354 0.012102 -0.006515 -0.000661 0.024111
0.026513 0.063227 -0.006593 -0.00441 -0.02111 -0.002457 -0.002016 0.003904 -0.007787 0.014547 0.022385
0.007137 -0.002854 0.01467 -0.001107 0.013784 -0.014778 -0.022222 -0.018717 0.002891 0.000869 -0.006418
0.049097 -0.005725 0.029604 0.008869 0.001535 0.0925 0.049587 -0.020312 0.021005 -0.001954 -0.005699
-0.030717 -0.002399 0.021398 -0.00989 -0.007883 0.020595 0.041339 0.020986 0.008875 0.001522 -0.006496
-0.027875 0.016354 -0.013421 -0.016648 -0.006842 -0.026906 0.009452 -0.006686 -0.015194 -0.037785 -0.023077
-0.02765 -0.01893 -0.000664 -0.009029 -0.003333 -0.018476 0.018727 -0.037148 -0.016646 -0.019409 -0.01811
-0.017378 0.032803 0.0083 0.026196 0.010256 -0.061176 -0.060662 0.011134 -0.003303 0.037745 0.021251
-0.004109 -0.003737 0.023708 0.008879 0.013242 0.010025 0.013699 -0.00128 -0.000414 0.004214 -0.005497
-0.007175 0.015471 -0.015439 -0.0033 0.003703 0.024814 -0.042471 0.014872 -0.00373 0.015901 -0.007106
-0.054743 -0.031856 0.015028 -0.013245 -0.015408 -0.070218 -0.02621 -0.002779 0.004576 -0.034783 -0.036978
0.018731 -0.017167 0.000966 0.019016 -0.013665 -0.020833 -0.022774 -0.029136 0.021118 0.002027 0.013625
0.003002 0.017952 0.006431 0.026345 -0.011844 0.013298 -0.033898 0.009395 -0.000406 0.017532 0.009776
0.035354 0.017636 0.015336 0.007487 0.020353 0.03937 0.026316 0.042141 0.008114 0.023636 0.025817
-0.015718 0.004684 0.003776 0.016985 -0.013741 -0.002525 0.066239 -0.018358 -0.001207 -0.003237 -0.018875
0.008994 -0.006993 -0.001254 0.011482 0.020225 0.03038 -0.014028 0.002022 0.016116 -0.002165 0.01523
-0.015645 0 -0.021971 0.007224 -0.021366 -0.007371 -0.022358 -0.00454 -0.015067 -0.01931 -0.005527
0.003142 0.014085 0.011553 0.020492 0.010353 -0.017327 -0.04158 -0.019762 0.009259 -0.000885 0.005955
-0.031872 -0.013889 -0.01618 -0.040161 -0.034974 -0.055416 -0.062907 -0.03205 -0.019146 -0.010629 -0.044594
-0.020932 0.004695 0.021283 0.036611 0.007208 0.024 0.034722 0.004005 0.00854 0.011638 0.001239
-0.043732 -0.029439 -0.01863 0.007064 -0.028624 -0.002604 -0.01566 -0.022606 -0.018952 -0.033628 -0.033828
0.013008 -0.016851 -0.005148 -0.002004 0.002139 -0.018277 -0.025 0.013878 -0.015619 -0.002976 0.003416
0.007624 0.000979 -0.004851 -0.01004 0.002371 0.021277 0.039627 0.030327 -0.006797 -0.011251 0.021277
0.005775 0.000489 -0.002275 -0.002028 0.0097 0.015625 -0.022422 -0.015369 0.002566 0.008825 -0.002083
0.009503 0.01956 0.000651 0.01626 0.021087 0.04359 -0.013761 0.014286 0.014078 0.020028 0.020042
0.016474 0.01199 0.003906 0.011 0.014915 0.004914 0.018605 0.005999 -0.013462 0.007673 0.018011
0.052672 0.037441 0.022374 0.023739 0.006557 0.02934 0.057078 0.031112 0.022175 0.031579 0.033776
0.016862 0.020557 0.008563 0.014493 0.022013 0.002375 0.006479 -0.005029 -0.010847 0.014329 0.034617
0.009553 0.029991 -0.010063 -0.002857 -0.012308 -0.040284 -0.015021 -0.000253 0.011388 0.014555 -0.016917
0.015533 0.026076 0.009848 0.00382 0.00445 -0.002469 0.034858 0.009606 0.018349 -0.007806 0.049713
0.00211 -0.022872 0.004404 0.005709 -0.00576 -0.153465 -0.006316 0.003005 0.006142 0.0202 -0.016758
-0.029825 0.010403 -0.004698 0.005676 0.002451 0.023392 0.012712 0.027708 0.010989 0.009796 -0.00741
0.044665 0.021879 0.016362 0.018815 0.016893 0.045714 -0.025105 0.02599 0.025765 -0.021672 0.040687
-0.007443 0.011335 0.010217 0.00277 -0.007869 0.008197 -0.030043 0.011127 -0.001177 -0.001055 -0.01076
-0.014824 -0.003321 -0.000307 -0.011971 0.004186 0.089431 0.006637 0.003512 0.011002 -0.018374 0.000725
-0.033457 0.007497 -0.019007 0.001864 0.015796 -0.027363 0.008791 0.008166 -0.008162 -0.002582 -0.021377
-0.038645 0.00248 -0.005938 0.013023 0.005832 -0.005115 -0.117647 0.008563 0.01685 -0.002373 -0.018141
0.017908 0.000414 0.015011 -0.012856 0.018252 0.087404 -0.007407 0.000459 0.015029 0.005838 0.010935
0.00131 -0.004141 -0.014129 -0.010233 -0.009911 0.044917 -0.004975 0.000459 -0.004176 -0.006664 -0.005595
0.045794 0.013306 -0.004459 0.010338 0.018956 0.004525 0.0075 -0.013297 0 0.016447 0.022506
-0.013405 0.009438 0.002879 0.012093 -0.00439 0.031532 0.004963 -0.020214 0.001525 -0.014052 0.029714
-0.019928 -0.008943 -0.003509 -0.013787 -0.011757 0.032751 -0.022222 -0.008537 -0.020556 -0.010797 -0.023156
-0.007394 -0.003281 0.002241 -0.00466 -0.010835 -0.027484 -0.020202 -0.002392 -0.006996 -0.004584 -0.003282
-0.00838 -0.00823 0.006388 0.007491 0.012672 0.071739 -0.023196 0.02925 0.00274 0.008114 0.036956
0.004883 -0.018672 -0.005395 0.000929 -0.000848 0.008114 -0.021108 -0.022129 -0.001561 -0.005003 -0.003176
-0.011773 -0.000423 -0.00351 0.002785 -0.008703 -0.042253 -0.043127 0.005241 -0.0086 -0.007433 -0.018053
0.018911 0.010152 0.005764 -0.1 0.021413 0.012605 0.039437 0.007346 0.011435 0.021366 0.01478
0.0232 0.027638 -0.001273 -0.024691 -0.002306 0.078838 0.070461 -0.006351 -0.006628 0.004529 -0.00817
-0.031743 -0.023635 0.003188 -0.003165 -0.001261 0.084615 -0.025316 -0.004972 -0.001177 -0.009661 -0.013252
-0.038966 -0.025876 -0.012393 -0.026455 -0.008416 -0.069149 -0.01039 -0.015465 -0.016896 -0.02558 -0.030127
0.01423 0.021422 -0.006113 0.017391 0.002334 0.03619 0.010499 0.075157 0.003197 0.004449 0.004491
0.016145 0.005872 0.006798 0.009615 0.000212 0.012868 -0.023377 0.016471 0.011155 0.012625 0.017884
0.01759 0.005421 0.008039 0.002116 -0.006349 -0.00363 0.018617 0.004883 0.006304 0.029965 0.004758
0.051301 0.017835 0.005104 0.019007 0.02705 0.067395 0.018277 0.008615 0.018011 0.004247 0.030237
0.013791 -0.013855 0.002222 0.007254 -0.00477 -0.027304 -0.017949 -0.010732 0.005385 0.002538 0.015912
-0.021102 0.007438 -0.001583 0.014403 -0.006251 0.022807 -0.046997 0.02878 0.006121 -0.008859 -0.006613
0.008017 0.003281 0.003172 -0.009128 -0.001887 0.001715 0.038356 0.020443 0.007985 0.01511 0.007358
0.005656 0.002453 -0.002213 0.002047 0.003361 0.013699 0 -0.002741 -0.003395 -0.005891 -0.004609
0.008084 0.018352 0.000634 0.002043 -0.009213 0.008446 -0.005277 0.002115 -0.007949 -0.000635 -0.003517
-0.016562 -0.015218 -0.012033 -0.012233 -0.002959 -0.018425 -0.029178 -0.00823 -0.006105 -0.016942 -0.014825
-0.022954 -0.011387 -0.002564 -0.007224 -0.013141 -0.054608 -0.035519 -0.008936 -0.026487 -0.02305 -0.022931
-0.01548 -0.00905 -0.001607 0.003118 -0.006014 -0.063177 -0.002833 -0.006655 0.000394 0.001544 0.005134
0.006659 0.009548 0.001931 -0.018653 -0.008643 0.007707 0.017045 0.01729 -0.008672 -0.008807 0.007297
0.026645 0.022204 0.009316 0.002137 0.014821 0.057361 0.064246 0.001062 0.014314 0.015549 0.015936
0.039914 0.008045 0.000637 0.004264 -0.005799 0.012658 -0.028871 0.004032 0.009408 0.006562 -0.006417
-0.012737 0.003192 -0.009224 0.02017 0.00324 0.010714 -0.005405 0.007187 0.007379 0.004346 0.021528
0.018654 -0.005569 0.001926 -0.004162 -0.004737 -0.010601 0.027174 0.010913 0.023901 0.009303 0.03653
0.033544 -0.0244 -0.005767 0.024033 0.007356 -0.016071 -0.002646 -0.004567 0.003765 -0.000857 -0.007116
-0.009604 0.01517 0.015791 0.028571 -0.009235 0.001815 0.100796 -0.011053 -0.004876 -0.008153 -0.005119
0.000334 0.002827 0.013959 -0.007937 -0.000867 0.099638 -0.021687 0.001898 0.006408 -0.010383 0.003431
0.043122 -0.028192 0.006258 0.009 0.001736 0.054455 -0.019704 0.020206 -0.005993 -0.000874 0.012308
-0.009934 -0.021964 -0.002799 0.000991 0.033572 -0.018779 -0.0201 0.004126 -0.006405 -0.015095 -0.009119
0.000971 0.019491 -0.001247 0.057426 0.012783 -0.022329 0.097436 0.002466 0.025787 -0.012439 0.00818
-0.017138 -0.003741 0.000312 -0.006554 -0.011173 0.065253 -0.007009 0.001025 -0.006654 0.009222 0.012846
0.012831 -0.008761 -0.007803 -0.000942 -0.003139 0.042879 0.009412 -0.013923 -0.01377 -0.00624 0.006008
-0.021277 0.012205 0.000629 0.018868 0.009656 -0.035242 -0.034965 -0.012458 0.023774 -0.008074 -0.025216
-0.018254 -0.019958 0.003772 -0.024074 -0.014969 -0.030441 -0.031401 0.001892 -0.003686 0.009722 -0.018039
0.005409 -0.009334 -0.00094 0.063567 0.004432 -0.00157 -0.014963 -0.028541 -0.00259 0.000896 -0.007972
0.017653 0.023983 0.002194 -0.017841 0.008615 0.034591 -0.007595 0.030676 0.017433 0.028412 0.026205
-0.001817 -0.015056 0 -0.003633 0.00625 -0.019757 0.030612 -0.009013 -0.008385 -0.010224 -0.004767
-0.013572 0.005945 -0.009384 0.015497 -0.006832 -0.037209 -0.022277 -0.01269 -0.006985 -0.011429 -0.015395
-0.041443 -0.0439 0 -0.030521 -0.0271 -0.038647 -0.053165 -0.002356 -0.014809 -0.050689 0.043433
-0.005251 -0.007064 0.001895 -0.007407 -0.007499 -0.030151 0.045455 -0.01181 -0.003382 -0.029508 -0.01332
0.019884 0.004891 0 0.016791 0.002391 0.029361 -0.025575 0.019774 0.00905 0.012066 0.01485
0.022084 0.022124 0.005043 0.006422 0.009324 -0.010067 -0.005249 0.024718 0.014574 0.016214 0.010642
0.030047 -0.012121 -0.001881 0.008204 -0.016541 0.016949 -0.015831 0.008734 -0.020626 -0.010324 -0.011188
0.026713 -0.012708 -0.000314 -0.008137 -0.00415 -0.01 -0.013405 0.01711 -0.009167 -0.017307 0.016306
0.003831 0.049268 0.000629 0.005469 0.011406 0.001683 -0.027174 0.011147 -0.010794 0.006031 -0.009496
0.021148 0.006768 0.002513 -0.004533 -0.005422 0.008403 0 -0.005813 -0.002338 -0.003837 0.000992
-0.00109 -0.007563 -0.005326 0.006375 0.002399 -0.006667 -0.047486 0.010081 0.011719 -0.006018 0.010568
0.029462 0 0.00315 0.011765 0.020666 0.021812 0.046921 0.02495 -0.002703 0.022766 0.001961
0.041641 -0.015665 0.008163 -0.015206 -0.00682 0 -0.014006 -0.018111 0.003097 0.00521 0.000652
0.004216 -0.021505 0.012146 0.008174 -0.001073 -0.042693 -0.014205 -0.006743 -0.008105 -0.011543 -0.008801
0.02432 0.033846 0.023692 0.036036 0.012889 -0.022298 -0.008646 0.00619 0.011673 0.002383 0.03387
-0.022612 0.005952 -0.001803 -0.01913 -0.034146 0.019298 -0.043605 -0.008335 -0.000385 -0.017856 -0.002545
-0.016628 -0.027895 0.00813 0.015957 -0.007905 -0.017212 0 -0.021413 -0.001924 0.002445 -0.003508
0.008675 0.038261 -0.005974 0.020942 0.036299 0.017513 0.027356 0.012065 0.006168 -0.007969 0.024
-0.049563 -0.015913 -0.018329 -0.018803 -0.00833 -0.048193 -0.038462 -0.009295 -0.014176 -0.00925 -0.038125
-0.013804 0.008511 -0.002755 0.001742 -0.009046 -0.077758 -0.015385 -0.003059 -0.016323 -0.000491 -0.001624
0.009798 0.004219 0.002149 0.001739 0.000217 -0.005882 -0.009375 -0.008797 0.011458 0.007866 -0.011064
-0.040967 -0.010084 -0.003675 -0.02691 -0.008909 -0.04931 0.022082 -0.004334 0.01875 0.015366 -0.026653
0.04063 0.020478 -0.011758 0.031222 0.0057 0.074689 -0.046296 0.026741 0.005752 0.015374 0.036849
-0.040123 -0.019649 -0.016399 -0.023356 -0.012862 -0.065637 -0.042071 -0.022209 -0.02135 -0.022238 -0.017933
0.008199 0 -0.004809 0.007086 0.009938 -0.012397 -0.030405 0.01879 -0.003116 0.011614 0.000996
0.028066 0.000853 -0.001611 -0.001759 0.000437 0.012552 0.02439 -0.001824 -0.008988 0.009806 0.000332
-0.002637 0.004261 0.006454 0.004405 0.010492 -0.035124 -0.010204 0.000406 0.006703 -0.014685 -0.001989
0.012442 0.02588 0.009939 0.036842 0.018386 0.029979 -0.027491 0.008727 0.01606 0.054087 0.034219
-0.010753 -0.00579 0.002857 -0.010998 0.010408 -0.012474 0.007067 0 -0.000386 0.00114 -0.003855
0.011335 0.024542 0.015828 0.015398 0.012613 0.044211 0.203509 0.015091 0.015812 0.019362 0.020316
0.003838 0.017052 0.003428 0.00674 0.003944 -0.02621 -0.055394 0.000793 0.000759 -0.008901 0.001896
0.011624 0.011178 -0.007143 0.001674 0.010132 -0.00207 -0.015432 -0.007526 0.003035 0.006951 0.006625
-0.023284 0.001579 -0.011886 -0.01086 -0.005936 -0.010373 -0.043887 -0.023548 -0.005673 0.004254 -0.011595
0.014241 0.002759 -0.000317 0.008446 0.009679 0.012579 0.016393 0.001226 -0.001522 0.020513 0.012999
0.036172 0.020047 0.010133 0.00335 0.015705 0.020704 0.129032 0.026536 0.001524 -0.005681 0.012519
-0.011784 -0.003083 -0.004075 0.018364 0.008233 0.05071 0.057143 -0.030225 -0.00038 0.010547 0.006182
-0.005664 -0.004639 -0.001574 0.014754 0.003983 0.040541 0.067568 -0.014968 0.001142 -0.010872 0.008295
-0.032529 -0.033786 -0.007251 -0.01454 -0.011506 -0.007421 -0.025316 0.000627 -0.007602 -0.008793 -0.015844
-0.018593 -0.005627 -0.002858 0.02377 0.015252 0.018692 -0.023377 -0.009186 -0.003447 0.000222 -0.020433
0.020366 0.016168 0.014331 -0.008807 0.016802 0.044037 0.037234 -0.004214 0.029208 0.013747 0.014539
0.01439 0.005569 0.004082 0.012116 0.004082 0.008787 -0.038462 0.004232 0.011949 0.00022 -0.014408
-0.008084 0.005538 0.001563 -0.007183 0.007164 0.010453 0.024 0.007796 -0.000738 -0.002634 -0.004134
-0.029064 -0.006688 -0.013113 -0.015273 -0.007497 -0.037931 -0.023437 -0.002718 -0.003323 -0.009903 -0.015006
0.015204 0.001584 0.015185 0 -0.001937 0.050179 -0.010667 -0.023899 -0.001853 0.000222 -0.004214
0.011895 0.025702 0.009972 0.009061 0.00524 -0.013652 0.018868 0.004725 0.008909 0.001333 0.015951
-0.010209 0.000771 0.007097 0.004082 0.001931 0.012111 -0.007937 0.020094 0.006255 0 -0.009933
-0.027973 0.01849 0.015012 -0.00813 -0.006936 -0.059829 -0.021333 -0.028709 0.006216 -0.009543 0.006796
-0.013344 0.015507 -0.009055 0.001639 0.021537 0.038182 0.00545 -0.015318 0.002907 0.011875 0.009965
-0.000163 -0.008566 0.005483 0.007365 0.002659 -0.012259 0.132791 0.015337 0.013406 -0.005979 -0.002864
-0.022164 -0.010894 0.004847 -0.01381 -0.008145 0.008865 -0.064593 -0.010142 -0.012871 -0.006683 -0.021704
0.000333 -0.012913 0.012361 -0.000824 -0.010695 -0.022847 0.056266 -0.012426 -0.001811 0.004037 0.023491
0.024325 -0.001924 0.005956 0.004946 0.008301 -0.005396 -0.024213 0.015232 0.007257 0.017646 0.038833
-0.001627 -0.011565 0.013026 0.001641 0.009765 0.009042 0.009926 0.020439 0.009006 -0.014486 0.004269
0.009612 0.013261 -0.001461 0.009009 0.013273 0.001792 -0.017199 0.019391 0.001428 -0.005123 -0.005232
0.004357 -0.020785 -0.002049 0.002435 -0.001871 -0.043011 -0.025 -0.003763 -0.016043 0.004701 -0.009204
0.020726 0.005503 -0.006452 -0.007287 -0.005999 -0.001873 0.007692 -0.003777 -0.002899 -0.004234 -0.003318
-0.015111 -0.019547 -0.011216 -0.017129 -0.00943 0 -0.040712 0.000421 -0.010901 -0.008503 -0.017976
0.006073 0.015151 0.008657 -0.009129 -0.001333 0.022514 -0.013263 0.015579 0.003674 0.005868 -0.001695
0.013026 0.014925 -0.00148 0.014238 0.009724 0.005505 0.013441 0.022595 0.008053 0.018847 0.031239
0.003293 -0.00774 -0.010077 0.013212 -0.007742 0.010949 0.015915 -0.010947 0.013072 0.009469 -0.027659
0.019537 -0.01248 -0.003293 0.00978 -0.010466 -0.028881 -0.033943 0.00123 0.005018 0.0024 -0.006096
0.00184 0.020142 0.004806 0.004843 0.004808 0.009294 0.008108 -0.004094 0.00214 0.003264 -0.002385
0.005662 -0.013163 -0.000299 0.008032 0.010335 -0.014733 -0.021448 -0.004111 0.008185 0.003471 -0.001708
-0.007912 -0.004708 0.002392 -0.007171 -0.001326 0.001869 0.043836 0.002683 0.000353 0.008431 0.007527
0.005521 0.024044 0.004773 -0.010433 -0.004363 -0.007463 -0.007874 0.00247 -0.000706 0.004502 -0.006791
-0.007169 0.003079 -0.010689 -0.012165 -0.012649 -0.005639 -0.031746 -0.006776 -0.01024 -0.012804 -0.003761
0.031034 -0.001919 -0.002101 0.009852 0.013393 0.024575 0.065574 0.003721 0.019622 0.0147 0.009609
0.002831 -0.005767 -0.02015 0.004878 -0.014557 0.03321 0.058974 0.003708 -0.004899 0.024073 -0.011217
0.022288 -0.007347 0.014119 -0.004045 -0.013994 0.0125 -0.009685 0.019085 -0.014416 -0.009777 -0.002406
0.01032 0.003116 -0.004237 -0.01381 0.012222 0.088183 -0.02934 0.012284 -0.011228 0.028992 -0.010338
0.016401 0.022913 -0.002128 -0.011532 0.021422 0.001621 -0.005038 -0.003979 -0.007326 0.010004 0.001393
0 -0.012908 0.013098 0.004167 0.010486 0.022654 0.025316 0.002197 -0.004797 -0.003639 0.014256
-0.015004 -0.041923 -0.006314 0.004149 0 -0.011076 -0.037037 -0.01674 -0.000371 -0.01623 -0.022969
0.018106 0.004416 0.014221 0.012397 0.013962 0.0176 0.025641 0 -0.011869 0.004331 0.018246
0.00621 -0.01239 -0.002387 0.001633 0.012095 0.029874 -0.0775 0.015403 -0.016892 -0.006776 -0.007926
-0.006453 -0.008499 -0.00299 -0.013855 -0.007538 -0.00458 0.03523 0.001397 -0.015273 0.003308 -0.021883
0.001412 0.00898 0.009298 0.015702 0.013524 -0.001534 -0.036649 0.02053 0.015898 0.016279 0.020241
-0.025941 -0.006877 -0.006538 -0.017087 -0.004204 0.033794 -0.035326 -0.009375 -0.014122 -0.019668 -0.003829
-0.01129 -0.015071 -0.008376 -0.014901 -0.015419 0.019317 -0.025352 -0.009858 -0.006194 -0.005377 -0.019567
-0.044942 -0.044251 -0.018401 -0.016807 -0.011745 -0.037901 -0.026012 0.003186 -0.010908 -0.027241 -0.030649
0.008737 0.025097 0.00799 0.025641 0.003773 -0.007576 0.020772 0.007741 0.007483 0.002779 0.007721
-0.000912 -0.014352 0.005183 -0.0025 0.004886 -0.071756 -0.008721 0.024621 -0.009773 -0.000426 -0.008391
-0.000761 0.007709 -0.00182 0.015873 -0.000187 0.014803 0.02346 -0.001153 0.011449 0.006611 -0.008462
-0.016286 -0.0153 -0.015877 0.000822 -0.014216 0.042139 -0.031519 -0.000962 -0.003123 -0.142373 -0.005195
-0.018103 -0.023861 0.001565 -0.002465 -0.005123 -0.012442 -0.029586 -0.012329 -0.007048 -0.031868 0.023872
0.020958 0.024444 0 -0.004119 0.010109 0.045669 0.018293 -0.003511 0.000789 0.0148 0.021858
0.020528 0.01128 0.004688 0.024814 0.032666 -0.009036 0.098802 -0.005285 0.012214 -0.012824 0.016399
-0.001966 -0.004719 -0.004666 0.004035 0.002377 -0.028875 -0.019074 -0.004329 -0.004282 0.009424 -0.021396
-0.052887 -0.026293 -0.013125 -0.009646 -0.016965 -0.042254 -0.052778 -0.030237 -0.021501 -0.036841 -0.012186
-0.00704 0.016822 0.0038 0.01461 -0.008907 0.009804 0.005865 0.004687 0.00839 -0.003406 -0.019231
0.000967 0.00566 -0.017981 -0.004 -0.011608 0.008091 0.023324 -0.010548 -0.010301 -0.013933 -0.00407
0.026401 0.012121 0.00514 0.016064 0.011745 0.009631 0.039886 0.00738 0.011209 0.010664 0.018202
-0.001725 0.002566 -0.00032 0.022134 0.001872 0.011129 -0.079452 -0.003866 -0.005542 -0.012662 -0.001095
0.017439 0.014078 0.001279 0.00232 0.002803 0.003145 -0.029762 0.00429 0.002787 0.015496 0.014609
-0.00386 0.010938 -0.004789 0.001543 -0.004845 -0.004702 -0.030675 -0.010578 -0.004764 0.021836 0.0036
0.020995 0.031627 0.022778 0.034669 0.020599 0.04252 -0.003165 0.029811 0.009972 0.004634 0.029412
-0.003351 -0.003227 -0.007528 0.01936 0.000367 -0.024169 0.028571 0.013576 0.00316 0.010507 0.008711
0.005808 0.004856 0.005373 0.014609 0.015407 -0.006192 0.021605 0.002767 -0.006299 0.009637 0.00449
-0.029023 0.007249 0.01509 0.00504 0.003251 0.023365 0.054381 -0.000197 -0.005547 -0.005526 0.01238
-0.036463 -0.011196 0.001548 -0.017908 0.005582 0.03653 -0.002865 -0.001774 -0.003187 -0.01465 -0.014606
-0.011207 -0.017388 -0.009895 -0.007294 -0.006088 -0.041116 -0.04023 -0.011453 -0.007594 -0.012048 -0.01827
0.000493 0.018519 0.003435 0.021308 0.01189 0.016845 -0.017964 0.018578 0.003222 -0.012974 0.014484
-0.001642 -0.009293 -0.003735 -0.01295 -0.005697 -0.01506 0.003049 -0.000784 -0.00562 -0.01822 0.006276
